단위사업코드,단위사업명,예산,당월집행액,집행월,분야코드,분야명,회계,회계명,회계년도,소관,소관명,프로그램코드,프로그램명,부문코드,부문명,누계집행액
1033,의회외교,11984146000.0,1355515040.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,1000,의정활동지원,011,입법및선거관리,10085110840.0
1034,국회활동관련단체지원,11727000000.0,484300000.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,1000,의정활동지원,011,입법및선거관리,11449300000.0
1035,예비금,1300000000.0,239695150.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,1000,의정활동지원,011,입법및선거관리,1206710500.0
2031,의회운영지원,37158467580.0,3113948490.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,32778921450.0
2032,법제활동지원,954000000.0,76397400.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,688291080.0
2033,국회청사확보및시설관리,57545147050.0,8808543990.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,39943938600.0
2034,입법정보화,35317199150.0,7243671260.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,27209663760.0
2035,의회운영교육 수입대체경비,226000000.0,3466970.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,221128820.0
2036,국회방송운영,14365102220.0,3481755920.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,2000,국회사무처운영,011,입법및선거관리,13530775290.0
3031,도서관운영지원,5714082000.0,614199960.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,3000,국회도서관운영,011,입법및선거관리,5203431900.0
3032,입법정보지원,1221654000.0,284298120.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,3000,국회도서관운영,011,입법및선거관리,1220631230.0
3033,도서관자료확충및보존,7344264000.0,1585866100.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,3000,국회도서관운영,011,입법및선거관리,7104302110.0
3035,전자도서관운영,25186000000.0,7059022220.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,3000,국회도서관운영,011,입법및선거관리,24945144190.0
4031,기획관리및정책총괄지원,798000000.0,87043060.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,4000,예산정책처운영,011,입법및선거관리,722483200.0
4032,국가재정·경제분석및의안비용추계,3233544540.0,415633090.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,4000,예산정책처운영,011,입법및선거관리,2666646460.0
4033,예산정책처정보화,1246000000.0,190213120.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,4000,예산정책처운영,011,입법및선거관리,1046445550.0
5031,기획관리및운영지원,504100000.0,73708030.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,5000,입법조사처운영,011,입법및선거관리,491927090.0
5032,입법및정책조사분석,1977600000.0,230747620.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,5000,입법조사처운영,011,입법및선거관리,1818744620.0
5033,입법조사처 정보화,958900000.0,419503240.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,5000,입법조사처운영,011,입법및선거관리,950329120.0
7001,사무처 인건비,334574380000.0,28799955120.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,323336113970.0
7002,도서관 인건비,28890074000.0,2549742370.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,27781662010.0
7003,예산처 인건비,13618702000.0,1224485610.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,12427353520.0
7004,조사처 인건비,12319000000.0,1147566710.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,11581853070.0
7011,사무처 기본경비,27361232000.0,3622433040.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,23864374630.0
7018,도서관 기본경비,2087667000.0,87886690.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,1883694470.0
7019,예산처 기본경비,2692181000.0,453352690.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,2541152010.0
7020,조사처 기본경비,1696723000.0,200881610.0,12,010,일반·지방행정,110,일반회계,2022,006,국회,7000,국회행정지원,011,입법및선거관리,1583497180.0
1136,가족관계등록사무지원,15148897000.0,57739480.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,15121814590.0
1140,법관등 전문화 및 국제화,7478000000.0,352750560.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,7191784810.0
1142,사법행정효율성증진,12086845000.0,1218799360.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,11101676500.0
1143,재판청구권 실현,143314196370.0,11647310850.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,141054702370.0
1144,사실심충실화,3855520630.0,1136511730.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,3623378680.0
1148,법원예비금,280000000.0,0.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1100,재판활동지원,021,법원및헌재,0.0
1253,법원시설관리 등,43236902470.0,11688069780.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1200,법원시설 확충 및 유지보수,021,법원및헌재,42557999250.0
1331,사법업무 전산화,89785436250.0,16703391420.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,79126070320.0
1332,가족등록업무전산화,17498000000.0,5030492700.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,16411326830.0
1333,법원전자도서관 개발 및 운영,3036000000.0,910744300.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,2665654820.0
7001,본부 인건비,1185857000000.0,84660405740.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,1184406091760.0
7002,소속기관 인건비,19578000000.0,1339920980.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,19500230360.0
7011,사법운영 기본경비,79156058200.0,4175799650.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,76673802530.0
7031,사법운영지원,109116779030.0,19111949910.0,12,020,공공질서및안전,110,일반회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,106748762900.0
1252,등기소 확충,20521162680.0,2818852480.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,1200,법원시설 확충 및 유지보수,021,법원및헌재,16445802320.0
1334,등기업무전산화,61461704610.0,14987216200.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,58397200280.0
7001,본부 인건비,123796000000.0,12544518970.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,122903079930.0
7011,본부 기본경비,5033000000.0,591368650.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,4256405000.0
7032,등기업무지원,29148000000.0,4608738320.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,25612553930.0
7033,예비비,200000000.0,0.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,7000,사법행정운영지원,021,법원및헌재,0.0
8010,회계간전출,50305000000.0,0.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,8000,회계간거래,021,법원및헌재,0.0
8410,회계기금간거래,22796000000.0,0.0,12,020,공공질서및안전,215,등기특별회계,2022,007,대법원,8400,내부거래지출,021,법원및헌재,21714737130.0
1161,사법제도개선 및 사법서비스진흥,63248356460.0,10489592560.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,1100,재판활동지원,021,법원및헌재,57827262700.0
1176,기금운영비,49000000.0,12915990.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,1100,재판활동지원,021,법원및헌재,31019990.0
1331,대국민사법정보시스템 구축,12886836780.0,6507778540.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,10908430140.0
1335,공탁업무전산화,3949000000.0,823083400.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,1300,사법정보화운영,021,법원및헌재,3124651270.0
9011,공공자금관리기금 예탁,30000000000.0,0.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,9000,기금간거래(예탁금),021,법원및헌재,30000000000.0
9701,여유자금운용,77287000000.0,0.0,12,020,공공질서및안전,508,사법서비스진흥기금,2022,007,대법원,9700,여유자금운용,021,법원및헌재,0.0
1001,인건비,31237000000.0,2410033130.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,29813472810.0
1011,기본경비,6797000000.0,730753570.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,6118720300.0
1031,재판활동지원,785000000.0,206539590.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,733793890.0
1032,본부운영지원,3835000000.0,571841940.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,3537821220.0
1033,헌법재판연구원운영지원,1858000000.0,210205920.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,1832477500.0
1034,국제교류협력,1017000000.0,71325820.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,969977840.0
1035,정보자료운영,7317000000.0,1584154870.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,7112522690.0
1036,예비금,25000000.0,0.0,12,020,공공질서및안전,110,일반회계,2022,008,헌법재판소,1000,헌법재판소운영,021,법원및헌재,0.0
1131,공직선거관리,421206677900.0,1706672580.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,1100,선거의공정한관리,011,입법및선거관리,406082783460.0
1132,정당발전지원,147905000000.0,20859910.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,1100,선거의공정한관리,011,입법및선거관리,142270720580.0
1133,시민교육및공명선거정착,19253000000.0,2000312730.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,1100,선거의공정한관리,011,입법및선거관리,17752274240.0
1135,선거관리지원,890000000.0,151917070.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,1100,선거의공정한관리,011,입법및선거관리,876788620.0
7101,인건비,212021000000.0,16402275460.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,7100,선거관리행정지원,011,입법및선거관리,208314605290.0
7111,기본경비,15837000000.0,1230063380.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,7100,선거관리행정지원,011,입법및선거관리,15006204810.0
7132,기관운영지원,45873000000.0,7223239830.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,7100,선거관리행정지원,011,입법및선거관리,44998154980.0
7136,선거행정정보화,7433000000.0,2434243280.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,7100,선거관리행정지원,011,입법및선거관리,7290110600.0
7137,예비금,260000000.0,235137030.0,12,010,일반·지방행정,110,일반회계,2022,009,중앙선거관리위원회,7100,선거관리행정지원,011,입법및선거관리,235137030.0
1531,경제인문사회연구회,43343000000.0,1014931000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,43057631000.0
1532,과학기술정책연구원,17075000000.0,221000000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,16364500000.0
1533,국토연구원,21327000000.0,281000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,20111581000.0
1534,대외경제정책연구원,31497000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,29644300000.0
1535,산업연구원,20814000000.0,623400000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,20679000000.0
1537,정보통신정책연구원,6348000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,5713200000.0
1538,통일연구원,14977000000.0,314687000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,14706987000.0
1539,한국개발연구원,63785000000.0,625164000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,59268164000.0
1540,한국교육개발원,20288000000.0,158298000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,19136498000.0
1541,한국교육과정평가원,25499000000.0,161043000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,24744143000.0
1542,한국교통연구원,19440000000.0,431992000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,18874992000.0
1543,한국노동연구원,16462000000.0,321387000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,16091187000.0
1544,한국농촌경제연구원,17398000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,16114200000.0
1545,한국법제연구원,13901000000.0,38644000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,13522544000.0
1546,한국보건사회연구원,32351000000.0,970505000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,32034405000.0
1547,한국여성정책연구원,15525000000.0,194300000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,14619800000.0
1548,한국조세재정연구원,37551000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,33795900000.0
1549,한국직업능력연구원,22984000000.0,447753000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,22260353000.0
1550,한국청소년정책연구원,10424000000.0,175388000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,10286988000.0
1551,한국해양수산개발원,21565000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,20813500000.0
1552,한국행정연구원,13843000000.0,138913000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,13566613000.0
1553,한국형사·법무정책연구원,12258000000.0,93000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,11818293000.0
1554,한국환경연구원,22777000000.0,478000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,21473778000.0
1555,건축공간연구원,11980000000.0,238597000.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,11758597000.0
7001,인건비,57169000000.0,5419420830.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,54304790640.0
7011,기본경비,13129000000.0,1370671480.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,12690961520.0
7031,국정운영 기획관리 및 평가,6117000000.0,2118564330.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,6078121380.0
7032,사회통합 및 안전관리 추진,9436435320.0,412186260.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,9267491090.0
7033,규제개혁,5896000000.0,513813920.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,5117220480.0
7035,국가적중장기 추진과제 지원,17543189090.0,2678457510.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,14565467870.0
7036,행정지원,5712500000.0,768109300.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,5680356300.0
7037,대국민 및 정당과의 소통,1853000000.0,650733150.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,7000,국무총리실 행정지원,012,국정운영,1753740530.0
8810,KDI 국제정책대학원 연금기금 국가부담금 지원,306000000.0,0.0,12,010,일반·지방행정,110,일반회계,2022,010,국무조정실 및 국무총리비서실,8800,KDI 국제정책대학원 연금기금 국가부담금 지원,012,국정운영,306000000.0
1536,에너지경제연구원,12253000000.0,0.0,12,010,일반·지방행정,216,에너지및자원사업특별회계,2022,010,국무조정실 및 국무총리비서실,1500,정부출연연구기관 지원(R&D),012,국정운영,11027700000.0
1031,국가송무수행,152944402000.0,13133594770.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1000,법무활동,022,법무및검찰,151911326170.0
1032,국제법무운영및외국법제연구,5766098000.0,1898499970.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1000,법무활동,022,법무및검찰,4735591360.0
1033,민상사법령의 선진화,4482738500.0,627911880.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1000,법무활동,022,법무및검찰,4366819690.0
1038,법률서비스산업의선진화 및 법조인선발,5495000000.0,1363810610.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1000,법무활동,022,법무및검찰,5433510820.0
1041,통일대비법률통합실질화,692100000.0,110065550.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1000,법무활동,022,법무및검찰,596791660.0
1131,법률구조,67093309000.0,566855470.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1100,인권활동,022,법무및검찰,66431915430.0
1133,인권증진,447000000.0,55913840.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1100,인권활동,022,법무및검찰,406105950.0
1139,국제인권증진,426691000.0,65034940.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1100,인권활동,022,법무및검찰,421760920.0
1231,국제이민협력,2316354000.0,68905220.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1200,출입국관리,022,법무및검찰,2300164810.0
1232,출입국외국인관서운영,64803000000.0,8968446410.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1200,출입국관리,022,법무및검찰,63340955990.0
1233,외국인체류관리,53064646000.0,5230995480.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1200,출입국관리,022,법무및검찰,51710292790.0
1333,검찰운영,120220410000.0,19484332850.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,118345783950.0
1334,검찰업무정보화,44136895780.0,9108768250.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,43043516910.0
1335,수사지원및역량강화,113854455000.0,13515769730.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,111751267780.0
1337,공판활동및형집행,52406645000.0,9417683160.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,52214919450.0
1338,형사사법선진화,292000000.0,113901000.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,274759000.0
1339,특검활동,4464149530.0,69747520.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1300,검찰활동,022,법무및검찰,3711108670.0
1531,교도소운영,179899178140.0,38204551530.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1500,교정활동,022,법무및검찰,172814374080.0
1532,재소자수용및교화,280449700000.0,27237195890.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1500,교정활동,022,법무및검찰,280107120500.0
1631,범죄예방기관운영,10940000000.0,1728852570.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,9899931880.0
1632,소년보호,29123000000.0,4332739210.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,27590784260.0
1633,갱생보호,40505000000.0,0.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,40504999970.0
1634,치료감호,9845000000.0,2442396050.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,9770047470.0
1635,보호관찰,41143547000.0,6624204810.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,40620559250.0
1636,법질서 준수 및 법교육,8282000000.0,2806236980.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1600,범죄예방활동,022,법무및검찰,7832957990.0
1802,특별감찰관인건비,238000000.0,0.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1800,특별감찰관활동,022,법무및검찰,0.0
1818,특별감찰관기본경비,234500000.0,14310190.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1800,특별감찰관활동,022,법무및검찰,99635500.0
1831,특별감찰활동,525500000.0,52768440.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,1800,특별감찰관활동,022,법무및검찰,518752680.0
5131,연수원운영,7629000000.0,1267209960.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,5100,법무교육훈련,022,법무및검찰,7101685180.0
7001,본부인건비,179737304000.0,5884011790.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,177744059300.0
7002,소속기관인건비,2257427000000.0,193513139050.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,2224774148390.0
7011,본부기본경비(일반),16289396000.0,1455780760.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,15464461330.0
7018,소속기관기본경비(일반),138515758230.0,14225017270.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,136864180520.0
7032,법무행정개선,10178000000.0,1365780770.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,9301874960.0
7033,정책연구개발사업,42000000.0,17000000.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,42000000.0
7034,법무행정정보화,38198400000.0,6674378030.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,37315757570.0
7037,법무정책 대국민 소통 강화,807700000.0,169665430.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,772484450.0
7038,형사사법공통시스템 운영,82585525930.0,11201272650.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,80680530270.0
7039,기타법무시설조성,22798111300.0,6144310900.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,19806280500.0
8810,회계기금간전출,94200000000.0,0.0,12,020,공공질서및안전,110,일반회계,2022,013,법무부,8800,회계기금간거래(전출금),022,법무및검찰,94200000000.0
1535,교도작업운영및직업훈련,69262913360.0,7995961730.0,12,020,공공질서및안전,219,교도작업특별회계,2022,013,법무부,1500,교정활동,022,법무및검찰,62638077280.0
7012,본부기본경비(교특),384000000.0,43868570.0,12,020,공공질서및안전,219,교도작업특별회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,375292750.0
7019,소속기관기본경비(교특),195000000.0,18891090.0,12,020,공공질서및안전,219,교도작업특별회계,2022,013,법무부,7000,법무및검찰행정지원,022,법무및검찰,171134810.0
8910,회계기금간거래,54951000000.0,11500000000.0,12,020,공공질서및안전,219,교도작업특별회계,2022,013,법무부,8900,회계기금간거래(예탁금),022,법무및검찰,46500000000.0
1135,강력범죄등피해자보호및지원,35924000000.0,3370100430.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,1100,인권활동,022,법무및검찰,32788685410.0
1136,성폭력피해자 보호 및 지원,46717000000.0,1537574190.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,1100,인권활동,022,법무및검찰,45595084640.0
7110,기금운영비(범죄피해자보호기금),48000000.0,5036200.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,7100,기금운영비,022,법무및검찰,47650020.0
9110,공공자금관리기금 예수원금상환,2500000000.0,0.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,9100,기금간거래(예수원금상환),022,법무및검찰,2500000000.0
9220,공공자금관리기금 예수이자상환,120000000.0,35898080.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,9200,기금간거래,022,법무및검찰,113024680.0
9710,여유자금운용,14805000000.0,0.0,12,020,공공질서및안전,583,범죄피해자보호기금,2022,013,법무부,9700,여유자금운용,022,법무및검찰,0.0
1101,군인인건비,13186519000000.0,1075758064690.0,12,040,국방,110,일반회계,2022,014,국방부,1100,급여정책,041,병력운영,13118376500510.0
1102,군무원인건비,2287308876000.0,201431405140.0,12,040,국방,110,일반회계,2022,014,국방부,1100,급여정책,041,병력운영,2268842787550.0
1103,공무원인건비,66888000000.0,4957284860.0,12,040,국방,110,일반회계,2022,014,국방부,1100,급여정책,041,병력운영,63972913790.0
1105,건강보험부담금,418091000000.0,46107027220.0,12,040,국방,110,일반회계,2022,014,국방부,1100,급여정책,041,병력운영,416555613690.0
1231,급식비,1930756700980.0,312277656400.0,12,040,국방,110,일반회계,2022,014,국방부,1200,급식및피복,041,병력운영,1917373221700.0
1241,피복비,634427170000.0,97724019230.0,12,040,국방,110,일반회계,2022,014,국방부,1200,급식및피복,041,병력운영,614191648670.0
8101,회계기금간전출,3204224000000.0,191631014000.0,12,040,국방,110,일반회계,2022,014,국방부,8100,회계기금간거래(전출금),041,병력운영,3202456703950.0
2131,정보통신체계운영,738362332000.0,210170460130.0,12,040,국방,110,일반회계,2022,014,국방부,2100,국방정보화,042,전력유지,716489468360.0
2231,군의무,411529709000.0,48472295380.0,12,040,국방,110,일반회계,2022,014,국방부,2200,장병보건및복지향상,042,전력유지,375287572810.0
