계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,행정중심복합도시건설 지원,주요사업비(기금사업비),일반지출,국토및지역개발,행정중심복합도시건설특별회계,2019,행정중심복합도시건설청,행정중심복합도시건설 운영,자족기능유치지원,지역및도시,14080.0,14080.0
,행정중심복합도시건설청 운영,주요사업비(기금사업비),일반지출,국토및지역개발,행정중심복합도시건설특별회계,2019,행정중심복합도시건설청,행정중심복합도시건설 운영,행정효율성증진 및 능력개발,지역및도시,6516.0,6516.0
,국제교류협력,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2019,헌법재판소,헌법재판소운영,국제교류,법원및헌재,114176.0,114176.0
,국제교류협력,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2019,헌법재판소,헌법재판소운영,해외연수,법원및헌재,344072.0,344072.0
,기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2019,헌법재판소,헌법재판소운영,본부기본경비,법원및헌재,85201.0,85201.0
,헌법재판연구원운영지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2019,헌법재판소,헌법재판소운영,헌법재판연구원운영지원,법원및헌재,4098.0,4098.0
투자계정,온실가스감축,주요사업비(기금사업비),일반지출,환경,에너지및자원사업특별회계,2019,환경부,기후변화대응,온실가스관리인프라구축,기후대기및환경안전,17004.0,17004.0
,사전예방 보건정책,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,환경보건관리,환경보건기반 강화 협력,기후대기및환경안전,1020.0,1020.0
,환경위해 관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,환경보건관리,화학물질관리 국제협력,기후대기및환경안전,264000.0,264000.0
,토양 지하수 관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,수생태계 관리,군사기지환경관리및정화사업,물환경,990.0,990.0
,자연생태 복원,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,국토생태네트워크구축,자연환경,2230.0,2230.0
,자연생태 복원,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,습지보전관리,자연환경,5600.0,5600.0
,자연의 보전·관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,생물다양성협약 대응,자연환경,6136.0,6136.0
,자연의 보전·관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,생태계 보전지역 관리,자연환경,496.0,496.0
,자연의 보전·관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,야생동식물보호 및 관리,자연환경,3933.0,3933.0
,자연의 보전·관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자연생태 보전,자연보전국제협력(ODA),자연환경,1434600.0,1434600.0
,최종처리 및 안전관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자원순환사회 형성 촉진,바젤협약분담금(ODA),자원순환및환경경제,122727.0,122727.0
,최종처리 및 안전관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자원순환사회 형성 촉진,폐기물처리시설 확충,자원순환및환경경제,1800.0,1800.0
,폐기물 발생원 관리,주요사업비(기금사업비),일반지출,환경,환경개선특별회계,2019,환경부,자원순환사회 형성 촉진,자원순환 기반구축,자원순환및환경경제,2019.0,2019.0
,기본경비(과학원),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,과학원기본경비(R&D),환경일반,6063.0,6063.0
,기본경비(본부),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,상하수도정책관실기본경비,환경일반,4117.0,4117.0
,기본경비(본부),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,자원순환정책관실기본경비,환경일반,7923.0,7923.0
,기본경비(본부),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,환경보건정책관실기본경비,환경일반,1460.0,1460.0
,기본경비(소속기관),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,분쟁조정위기본경비,환경일반,5818.0,5818.0
,기본경비(소속기관),기본경비(경상운영비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,화학물질안전원기본경비,환경일반,2250.0,2250.0
,인건비(과학원),인건비(기금인건비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,인건비(R&D),환경일반,14686.0,14686.0
,인건비(본부),인건비(기금인건비),일반지출,환경,환경개선특별회계,2019,환경부,환경행정 지원,인건비,환경일반,146034.0,146034.0
,감사연구활동경비,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2018,감사원,감사활동 및 행정지원,감사연구활동경비,일반행정,22750.0,22750.0
,감사활동경비,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2018,감사원,감사활동 및 행정지원,감사활동경비,일반행정,480789.0,480789.0
,국제교류협력강화,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2018,감사원,감사활동 및 행정지원,국제교류협력강화,일반행정,43877.0,43877.0
,기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2018,감사원,감사활동 및 행정지원,기본경비,일반행정,181941.0,181941.0
,감사·인권보호활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,감사관감찰활동,경찰,6780.0,6780.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,경무인사기획관기본경비,경찰,10545.0,10545.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,경비국기본경비,경찰,22134.0,22134.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,과학수사관리관기본경비,경찰,2408.0,2408.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,대변인기본경비,경찰,2661.0,2661.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,전북청기본경비,경찰,440.0,440.0
,본부기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,정보화장비정책관기본경비,경찰,5022.0,5022.0
,본부인건비,인건비(기금인건비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,경찰청인건비,경찰,499752.0,499752.0
,소속기관기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,경찰교육원기본경비,경찰,905.0,905.0
,소속기관기본경비,기본경비(경상운영비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,중앙학교기본경비,경찰,2647.0,2647.0
,일반행정업무지원,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,경찰행정지원,기획정보활동,경찰,12384.0,12384.0
,교통사고예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,교통안전·소통확보,교통안전활동,경찰,87745.0,87745.0
,대테러상황관리,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,국가안보확보,대테러상황관리,경찰,50028.0,50028.0
,보안경찰활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,국가안보확보,보안수사활동,경찰,10223.0,10223.0
,외사경찰활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,국가안보확보,외사경찰활동,경찰,1281596.0,1281596.0
,범죄수사,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,범죄수사활동,범죄수사역량강화,경찰,132104.0,132104.0
,사이버수사,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,범죄수사활동,사이버안전수사활동,경찰,99252.0,99252.0
,첨단과학수사,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,범죄수사활동,과학수사역량강화,경찰,10512.0,10512.0
,범죄예방,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,범죄예방및사회적약자보호,생활안전활동,경찰,54575.0,54575.0
,여성청소년보호활동,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,범죄예방및사회적약자보호,여성청소년보호활동,경찰,2170.0,2170.0
,경비경찰역량강화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,사회질서유지,경비경찰활동,경찰,17174.0,17174.0
,경찰대학운영,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,전문경찰양성,경찰대학운영,경찰,119875.0,119875.0
,경찰보수교육,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,전문경찰양성,경찰보수교육,경찰,11046.0,11046.0
,경찰장비현대화,주요사업비(기금사업비),일반지출,공공질서및안전,일반회계,2018,경찰청,치안인프라구축,장비관리유지,경찰,1208.0,1208.0
