계정명,단위사업명,비용성격,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정액
,연수원운영,자산취득비,공공질서및안전,일반회계,2018,법무부,법무교육훈련,"법무,검찰공무원등교육운영및개선",법무및검찰,40
,연수원운영,공사비,공공질서및안전,일반회계,2018,법무부,법무교육훈련,연수원시설관리및교육시설장비현대화,법무및검찰,549
,연수원운영,자산취득비,공공질서및안전,일반회계,2018,법무부,법무교육훈련,연수원시설관리및교육시설장비현대화,법무및검찰,50
,법무행정정보화,공사비,공공질서및안전,일반회계,2018,법무부,법무및검찰행정지원,법무행정정보화(정보화),법무및검찰,290
,법무행정정보화,자산취득비,공공질서및안전,일반회계,2018,법무부,법무및검찰행정지원,법무행정정보화(정보화),법무및검찰,1241
,정책연구개발사업,정책연구비,공공질서및안전,일반회계,2018,법무부,법무및검찰행정지원,정책연구개발사업(R&D),법무및검찰,48
,형사사법공통시스템 운영,자산취득비,공공질서및안전,일반회계,2018,법무부,법무및검찰행정지원,형사사법공통시스템 운영(정보화),법무및검찰,21
,기타법무시설조성,감리비,공공질서및안전,일반회계,2018,법무부,법무시설조성,기타법무시설개보수및확충,법무및검찰,128
,기타법무시설조성,공사비,공공질서및안전,일반회계,2018,법무부,법무시설조성,기타법무시설개보수및확충,법무및검찰,12015
,기타법무시설조성,기본조사설계비,공공질서및안전,일반회계,2018,법무부,법무시설조성,기타법무시설개보수및확충,법무및검찰,146
,기타법무시설조성,시설부대비,공공질서및안전,일반회계,2018,법무부,법무시설조성,기타법무시설개보수및확충,법무및검찰,18
,기타법무시설조성,실시설계비,공공질서및안전,일반회계,2018,법무부,법무시설조성,기타법무시설개보수및확충,법무및검찰,324
,국가송무수행,자산취득비,공공질서및안전,일반회계,2018,법무부,법무활동,국가송무수행및공익법무관운영,법무및검찰,12
,법률서비스산업의선진화,자산취득비,공공질서및안전,일반회계,2018,법무부,법무활동,공증제도운영및활성화,법무및검찰,100
,법률서비스산업의선진화,자산취득비,공공질서및안전,일반회계,2018,법무부,법무활동,변호사제도의선진화,법무및검찰,457
,법조인양성,자산취득비,공공질서및안전,일반회계,2018,법무부,법무활동,변호사시험및법조윤리시험관리,법무및검찰,63
,외국인체류관리,공사비,공공질서및안전,일반회계,2018,법무부,출입국관리,외국인보호관리,법무및검찰,74
,외국인체류관리,자산취득비,공공질서및안전,일반회계,2018,법무부,출입국관리,외국인보호관리,법무및검찰,221
,외국인체류관리,무형자산,공공질서및안전,일반회계,2018,법무부,출입국관리,외국인사회통합지원,법무및검찰,80
,출입국관리사무소운영,공사비,공공질서및안전,일반회계,2018,법무부,출입국관리,출입국사무소시설운영,법무및검찰,1908
,출입국관리사무소운영,무형자산,공공질서및안전,일반회계,2018,법무부,출입국관리,출입국사무소시설운영,법무및검찰,1321
,출입국관리사무소운영,실시설계비,공공질서및안전,일반회계,2018,법무부,출입국관리,출입국사무소시설운영,법무및검찰,18
,출입국관리사무소운영,자산취득비,공공질서및안전,일반회계,2018,법무부,출입국관리,출입국사무소시설운영,법무및검찰,1864
,특별감찰활동,무형자산,공공질서및안전,일반회계,2018,법무부,특별감찰관활동,특별감찰활동,법무및검찰,10
,법제업무정보화지원,자산취득비,일반·지방행정,일반회계,2018,법제처,법제행정지원,법제업무정보화추진(정보화),일반행정,490
,정책연구개발,정책연구비,일반·지방행정,일반회계,2018,법제처,법제행정지원,법제정책연구개발(R&D),일반행정,65
,법제정보서비스,정책연구비,일반·지방행정,일반회계,2018,법제처,정부입법 총괄 지원,세계법제정보서비스,일반행정,80
,정부입법 총괄관리,정책연구비,일반·지방행정,일반회계,2018,법제처,정부입법 총괄 지원,법제정비,일반행정,60
,병무행정정보화,자산취득비,국방,일반회계,2018,병무청,병무행정지원,병무행정정보화(정보화),병무행정,510
,운영지원,자산취득비,국방,일반회계,2018,병무청,병무행정지원,병무행정운영,병무행정,168
,운영지원,정책연구비,국방,일반회계,2018,병무청,병무행정지원,병무행정운영,병무행정,263
,청사확보 및 시설관리,감리비,국방,일반회계,2018,병무청,병무행정지원,시설관리,병무행정,4
,청사확보 및 시설관리,공사비,국방,일반회계,2018,병무청,병무행정지원,시설관리,병무행정,1299
,청사확보 및 시설관리,무형자산,국방,일반회계,2018,병무청,병무행정지원,시설관리,병무행정,704
,청사확보 및 시설관리,실시설계비,국방,일반회계,2018,병무청,병무행정지원,시설관리,병무행정,10
,선병활동,공사비,국방,일반회계,2018,병무청,병역자원선발,병역판정검사,병무행정,230
,선병활동,자산취득비,국방,일반회계,2018,병무청,병역자원선발,병역판정검사,병무행정,550
,충원활동,자산취득비,국방,일반회계,2018,병무청,병역자원충원,병력동원소집관리,병무행정,9
,충원활동,자산취득비,국방,일반회계,2018,병무청,병역자원충원,현역병모집,병무행정,4
자본계정,공주병원정보화사업(자본),자산취득비,보건,국립공주병원,2018,보건복지부,국립공주병원,"공주병원 전산주요사업(정보화,자본)",보건의료,54
자본계정,국립공주병원 운영(자본),감리비,보건,국립공주병원,2018,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,7
자본계정,국립공주병원 운영(자본),공사비,보건,국립공주병원,2018,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,1482
자본계정,국립공주병원 운영(자본),시설부대비,보건,국립공주병원,2018,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,5
자본계정,국립공주병원 운영(자본),실시설계비,보건,국립공주병원,2018,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,49
자본계정,국립공주병원 운영(자본),자산취득비,보건,국립공주병원,2018,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,197
자본계정,나주병원운영(자본),감리비,보건,국립나주병원,2018,보건복지부,국립나주병원,나주병원 병원관리 및 운영(자본),보건의료,17
자본계정,나주병원운영(자본),공사비,보건,국립나주병원,2018,보건복지부,국립나주병원,나주병원 병원관리 및 운영(자본),보건의료,891
자본계정,나주병원운영(자본),실시설계비,보건,국립나주병원,2018,보건복지부,국립나주병원,나주병원 병원관리 및 운영(자본),보건의료,48
자본계정,나주병원운영(자본),자산취득비,보건,국립나주병원,2018,보건복지부,국립나주병원,나주병원 병원관리 및 운영(자본),보건의료,150
자본계정,나주병원정보화사업(자본),자산취득비,보건,국립나주병원,2018,보건복지부,국립나주병원,"나주병원 전산주요사업(정보화,자본)",보건의료,90
자본계정,국립마산병원 운영(자본),공사비,보건,국립마산병원,2018,보건복지부,국립마산병원,마산병원 병원관리 및 운영(자본),보건의료,63
자본계정,국립마산병원 운영(자본),기본조사설계비,보건,국립마산병원,2018,보건복지부,국립마산병원,마산병원 병원관리 및 운영(자본),보건의료,62
자본계정,국립마산병원 운영(자본),시설부대비,보건,국립마산병원,2018,보건복지부,국립마산병원,마산병원 병원관리 및 운영(자본),보건의료,8
자본계정,국립마산병원 운영(자본),자산취득비,보건,국립마산병원,2018,보건복지부,국립마산병원,마산병원 병원관리 및 운영(자본),보건의료,273
자본계정,국립마산병원 정보화사업(자본),자산취득비,보건,국립마산병원,2018,보건복지부,국립마산병원,"마산병원 정보화시스템구축(정보화,자본)",보건의료,120
자본계정,국립목포병원 운영(자본),감리비,보건,국립목포병원,2018,보건복지부,국립목포병원,목포병원 병원관리 및 운영(자본),보건의료,16
자본계정,국립목포병원 운영(자본),공사비,보건,국립목포병원,2018,보건복지부,국립목포병원,목포병원 병원관리 및 운영(자본),보건의료,1331
자본계정,국립목포병원 운영(자본),실시설계비,보건,국립목포병원,2018,보건복지부,국립목포병원,목포병원 병원관리 및 운영(자본),보건의료,24
자본계정,국립목포병원 운영(자본),자산취득비,보건,국립목포병원,2018,보건복지부,국립목포병원,목포병원 병원관리 및 운영(자본),보건의료,40
자본계정,국립목포병원 정보화사업(자본),자산취득비,보건,국립목포병원,2018,보건복지부,국립목포병원,"목포병원 전산주요사업(정보화,자본)",보건의료,62
자본계정,부곡병원 운영(자본),감리비,보건,국립부곡병원,2018,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(자본),보건의료,10
자본계정,부곡병원 운영(자본),공사비,보건,국립부곡병원,2018,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(자본),보건의료,1189
자본계정,부곡병원 운영(자본),실시설계비,보건,국립부곡병원,2018,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(자본),보건의료,35
자본계정,부곡병원 운영(자본),자산취득비,보건,국립부곡병원,2018,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(자본),보건의료,156
자본계정,부곡병원정보화사업(자본),자산취득비,보건,국립부곡병원,2018,보건복지부,국립부곡병원,"부곡병원 전산주요사업(정보화,자본)",보건의료,100
손익계정,국립재활연구소운영 및 재활연구(손익),자산취득비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 재활연구개발용역사업(R&D),취약계층지원,283
손익계정,국립재활원 운영(손익),자산취득비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(손익),취약계층지원,178
손익계정,재활원 수입대체경비(손익),자산취득비,사회복지,국립재활원,2018,보건복지부,국립재활원,"국립재활원 연구, 교육 및 실습(수입대체경비)",취약계층지원,10
자본계정,국립재활원 운영(자본),감리비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,357
자본계정,국립재활원 운영(자본),공사비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,4652
자본계정,국립재활원 운영(자본),시설부대비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,9
자본계정,국립재활원 운영(자본),실시설계비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,15
자본계정,국립재활원 운영(자본),자산취득비,사회복지,국립재활원,2018,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,212
자본계정,국립재활원 정보화,자산취득비,사회복지,국립재활원,2018,보건복지부,국립재활원,"국립재활원 정보화시스템구축(정보화,자본)",취약계층지원,335
손익계정,국립정신건강센터 운영(손익),자산취득비,보건,국립정신건강센터,2018,보건복지부,국립정신건강센터,국립정신건강센터 병원관리 및 운영(손익),보건의료,308
자본계정,국립정신건강센터 운영(자본),공사비,보건,국립정신건강센터,2018,보건복지부,국립정신건강센터,국립정신건강센터 병원관리 및 운영(자본),보건의료,200
자본계정,국립정신건강센터 운영(자본),자산취득비,보건,국립정신건강센터,2018,보건복지부,국립정신건강센터,국립정신건강센터 병원관리 및 운영(자본),보건의료,910
자본계정,국립정신건강센터 정보화사업,자산취득비,보건,국립정신건강센터,2018,보건복지부,국립정신건강센터,"국립정신건강센터 정보화사업(정보화,자본)",보건의료,375
손익계정,춘천병원 운영(손익),자산취득비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,춘천병원 병원관리 및 운영(손익),보건의료,8
자본계정,춘천병원 운영(자본),감리비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,춘천병원 병원관리 및 운영(자본),보건의료,4
자본계정,춘천병원 운영(자본),공사비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,춘천병원 병원관리 및 운영(자본),보건의료,681
자본계정,춘천병원 운영(자본),실시설계비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,춘천병원 병원관리 및 운영(자본),보건의료,40
자본계정,춘천병원 운영(자본),자산취득비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,춘천병원 병원관리 및 운영(자본),보건의료,125
자본계정,춘천병원정보화사업(자본),자산취득비,보건,국립춘천병원,2018,보건복지부,국립춘천병원,"춘천병원 전산주요사업(정보화,자본)",보건의료,113
국민건강증진계정,공공보건의료정보화,자산취득비,보건,국민건강증진기금,2018,보건복지부,공공보건의료확충,지역보건의료 정보시스템 구축 · 운영(정보화),보건의료,1702
국민건강증진계정,혈액안전관리,자산취득비,보건,국민건강증진기금,2018,보건복지부,공공보건의료확충,혈액안전관리,보건의료,5
국민건강증진계정,건강·영양평가,자산취득비,보건,국민건강증진기금,2018,보건복지부,국민건강생활실천,국민건강영양조사,보건의료,15
국민건강증진계정,금연사업,자산취득비,보건,국민건강증진기금,2018,보건복지부,국민건강생활실천,흡연폐해 예방을 위한 조사연구,보건의료,350
국민건강증진계정,만성질환예방관리,자산취득비,보건,국민건강증진기금,2018,보건복지부,국민건강생활실천,만성질환 예방관리,보건의료,10
국민건강증진계정,감염병진단인프라구축,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,지역거점진단 인프라 구축,보건의료,170
국민건강증진계정,결핵관리(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,국가결핵예방,보건의료,390
국민건강증진계정,생물테러대응체계강화,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,생물안전특수복합시설 운영,보건의료,400
국민건강증진계정,생물테러대응체계강화,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,생물테러 대비·대응 역량강화,보건의료,8409
국민건강증진계정,성매개감염병 및 에이즈관리(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,에이즈 및 성병예방,보건의료,166
국민건강증진계정,신종감염병대응체계강화,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,신종감염병 대응 대책,보건의료,279
국민건강증진계정,예방접종관리,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,국가예방접종실시,보건의료,303
국민건강증진계정,질병관리본부정보화(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,질병관리본부 전산장비 운영지원(정보화),보건의료,489
국민건강증진계정,질병관리연구,공사비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,감염병 관리기술 개발연구(R&D),보건의료,15
국민건강증진계정,질병관리연구,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,감염병 관리기술 개발연구(R&D),보건의료,330
국민건강증진계정,질병관리연구,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,만성병 관리기술 개발연구(R&D),보건의료,200
국민건강증진계정,질병관리연구,공사비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,형질분석연구(R&D),보건의료,10
국민건강증진계정,질병관리연구,자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,형질분석연구(R&D),보건의료,47
국민건강증진계정,질병관리조사연구(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,건강증진및질병예방유전체역학조사,보건의료,50
국민건강증진계정,질병관리조사연구(국민건강증진기금),공사비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,국립중앙인체자원은행 운영,보건의료,150
국민건강증진계정,질병관리조사연구(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,국립중앙인체자원은행 운영,보건의료,2091
국민건강증진계정,질병관리조사연구(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,의료관련 감염관리,보건의료,100
국민건강증진계정,질병관리조사연구(국민건강증진기금),자산취득비,보건,국민건강증진기금,2018,보건복지부,질병관리본부지원,질병조사관리 및 실험실감시망운영,보건의료,100
,국민연금공단 사옥확보 사업,감리비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 본부지방이전,공적연금,531
,국민연금공단 사옥확보 사업,공사비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 본부지방이전,공적연금,10371
,국민연금공단 사옥확보 사업,시설부대비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 본부지방이전,공적연금,101
,국민연금공단 사옥확보 사업,실시설계비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 본부지방이전,공적연금,1581
,국민연금공단 사옥확보 사업,감리비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 사옥신축 및 매입,공적연금,222
,국민연금공단 사옥확보 사업,공사비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 사옥신축 및 매입,공적연금,2748
,국민연금공단 사옥확보 사업,시설부대비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 사옥신축 및 매입,공적연금,7
,국민연금공단 사옥확보 사업,자산취득비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금공단 사옥운영 및 임대사업,공적연금,722
,국민연금제도운영 사업,자산취득비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금 조사연구,공적연금,37
,국민연금제도운영 사업,자산취득비,사회복지,국민연금기금,2018,보건복지부,국민연금운영(여유자금운영위탁 등),국민연금정보화사업비(정보화),공적연금,1987
,119구급 운영지원,공사비,보건,응급의료기금,2018,보건복지부,응급의료체계운영지원,119구조장비 확충,보건의료,149
,119구급 운영지원,자산취득비,보건,응급의료기금,2018,보건복지부,응급의료체계운영지원,119구조장비 확충,보건의료,3577
,현장 및 이송체계 지원,자산취득비,보건,응급의료기금,2018,보건복지부,응급의료체계운영지원,해양원격응급의료체계 지원,보건의료,25
,건강보험 지원,자산취득비,보건,일반회계,2018,보건복지부,건강보험제도 운영,건강보험분쟁조정위원회사무국 설치·운영,건강보험,115
,장기 및 인체조직 기증 활성화 지원,정책연구비,보건,일반회계,2018,보건복지부,공공보건의료확충,공공조직은행 운영,보건의료,20
,장기 및 인체조직 기증 활성화 지원,자산취득비,보건,일반회계,2018,보건복지부,공공보건의료확충,장기 및 인체조직관리(정보화),보건의료,122
,장기 및 인체조직 기증 활성화 지원,자산취득비,보건,일반회계,2018,보건복지부,공공보건의료확충,장기 및 인체조직기증 관리,보건의료,4
,기후변화적응건강관리,자산취득비,보건,일반회계,2018,보건복지부,국민건강생활실천,기후변화대응역량강화,보건의료,5
,보건산업정책,자산취득비,보건,일반회계,2018,보건복지부,보건산업육성,보건의료 빅데이터 플랫폼 구축사업(정보화),보건의료,3212
,보건산업진흥,자산취득비,보건,일반회계,2018,보건복지부,보건산업육성,의료기기산업 경쟁력 강화,보건의료,30
,오송생명과학단지지원센터 운영,공사비,보건,일반회계,2018,보건복지부,보건산업육성,오송보건의료행정타운관리운영,보건의료,1348
,오송생명과학단지지원센터 운영,무형자산,보건,일반회계,2018,보건복지부,보건산업육성,오송보건의료행정타운관리운영,보건의료,10
,오송생명과학단지지원센터 운영,시설부대비,보건,일반회계,2018,보건복지부,보건산업육성,오송보건의료행정타운관리운영,보건의료,11
,오송생명과학단지지원센터 운영,실시설계비,보건,일반회계,2018,보건복지부,보건산업육성,오송보건의료행정타운관리운영,보건의료,134
,오송생명과학단지지원센터 운영,자산취득비,보건,일반회계,2018,보건복지부,보건산업육성,오송보건의료행정타운관리운영,보건의료,474
,의료인력 양성,감리비,보건,일반회계,2018,보건복지부,보건의료서비스지원,의료기술시험훈련원 구축,보건의료,438
,의료인력 양성,공사비,보건,일반회계,2018,보건복지부,보건의료서비스지원,의료기술시험훈련원 구축,보건의료,4535
,의료인력 양성,시설부대비,보건,일반회계,2018,보건복지부,보건의료서비스지원,의료기술시험훈련원 구축,보건의료,27
,소록도병원 지원,자산취득비,보건,일반회계,2018,보건복지부,소록도병원,국립소록도병원 정보화(정보화),보건의료,65
,소록도병원 지원,감리비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,42
,소록도병원 지원,공사비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,2564
,소록도병원 지원,기본조사설계비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,20
,소록도병원 지원,시설부대비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,10
,소록도병원 지원,실시설계비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,111
,소록도병원 지원,자산취득비,보건,일반회계,2018,보건복지부,소록도병원,소록도병원관리,보건의료,319
,정신보건시설기능보강,자산취득비,보건,일반회계,2018,보건복지부,정신질환관리,마약치료 및 정신건강증진 사업관리,보건의료,657
,감염병관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,감염병예방관리,보건의료,68
,감염병관리,공사비,보건,일반회계,2018,보건복지부,질병관리본부지원,신종감염병 위기상황 종합관리,보건의료,5420
,감염병관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,신종감염병 위기상황 종합관리,보건의료,2117
,감염병표준 실험실관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,감염병표준실험실운영,보건의료,1727
,감염병표준 실험실관리,기본조사설계비,보건,일반회계,2018,보건복지부,질병관리본부지원,국가병원체자원은행 건립,보건의료,400
,감염병표준 실험실관리,실시설계비,보건,일반회계,2018,보건복지부,질병관리본부지원,국가병원체자원은행 건립,보건의료,600
,검역관리,공사비,보건,일반회계,2018,보건복지부,질병관리본부지원,검역관리,보건의료,80
,검역관리,무형자산,보건,일반회계,2018,보건복지부,질병관리본부지원,검역관리,보건의료,270
,검역관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,검역관리,보건의료,998
,국가 보건의료연구 인프라 구축,감리비,보건,일반회계,2018,보건복지부,질병관리본부지원,공공백신개발·지원센터 건립 및 운영(R&D),보건의료,761
,국가 보건의료연구 인프라 구축,공사비,보건,일반회계,2018,보건복지부,질병관리본부지원,공공백신개발·지원센터 건립 및 운영(R&D),보건의료,8289
,국가 보건의료연구 인프라 구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,국가 보건의료 연구인프라 구축(R&D),보건의료,350
,만성질환관리체계 및 기반구축,공사비,보건,일반회계,2018,보건복지부,질병관리본부지원,국가 진단의학검사 표준화 체계 구축,보건의료,53
,만성질환관리체계 및 기반구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,국가 진단의학검사 표준화 체계 구축,보건의료,50
,생명윤리기반구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,생명과학기술안전망구축,보건의료,4
,질병관리본부정보화,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,질병관리본부 정보화 환경지원(정보화),보건의료,26
,질병연구기획관리,공사비,보건,일반회계,2018,보건복지부,질병관리본부지원,질병연구기획관리지원,보건의료,115
,질병연구기획관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,질병연구기획관리지원,보건의료,290
,질병연구인프라구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,의학도서관 운영,보건의료,250
,질병연구인프라구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,질병유전자 발현조절기반 구축,보건의료,10
,질병연구자원활용기반구축,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,열대풍토 및 기생충질환예방관리,보건의료,159
,한센병관리,자산취득비,보건,일반회계,2018,보건복지부,질병관리본부지원,한센병환자관리지원,보건의료,6
,자활지원,정책연구비,사회복지,일반회계,2018,보건복지부,기초생활보장,자활사업,기초생활보장,100
,노인장기요양보험지원,자산취득비,사회복지,일반회계,2018,보건복지부,노인의료보장,노인장기요양보험 사업운영,노인·청소년,322
,장사시설,공사비,사회복지,일반회계,2018,보건복지부,장사시설확충,망향의동산 노후시설유지보수,노인·청소년,137
,저출산고령사회정책개발관리,자산취득비,사회복지,일반회계,2018,보건복지부,저출산대응및인구정책지원,저출산고령사회위원회 사무처지원,보육·가족및여성,30
,보건복지콜센터,자산취득비,사회복지,일반회계,2018,보건복지부,사회복지기반조성,보건복지콜센터,사회복지일반,504
,사회복지전달체계,자산취득비,사회복지,일반회계,2018,보건복지부,사회복지기반조성,사회보장정보시스템 구축 및 운영(정보화),사회복지일반,604
,사회복지전달체계,자산취득비,사회복지,일반회계,2018,보건복지부,사회복지기반조성,사회복지시설정보시스템 운영(정보화),사회복지일반,208
,국제협력관리,정책연구비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,국제협력관리,사회복지일반,60
,보건관련 전산운영경비,자산취득비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,검역소 전산운영경비(정보화),사회복지일반,228
,보건복지정보보호,자산취득비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,보건복지정보보안시스템구축(정보화),사회복지일반,127
,보건복지행정정보화,자산취득비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,부내행정정보시스템구축 및 운영(정보화),사회복지일반,147
,본부전산운영경비,자산취득비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,본부 전산운영경비(정보화),사회복지일반,1074
,정책연구개발,정책연구비,사회복지,일반회계,2018,보건복지부,일반보건복지행정지원,정책연구개발(R&D),사회복지일반,827
,장애인권익증진 및 자립생활 지원,자산취득비,사회복지,일반회계,2018,보건복지부,장애인생활안정지원,장애인운전교육장 임차 및 순회교육,취약계층지원,30
,장애인사회참여 기반조성,자산취득비,사회복지,일반회계,2018,보건복지부,장애인생활안정지원,장애인보조기기지원,취약계층지원,58
,장애인사회참여 기반조성,자산취득비,사회복지,일반회계,2018,보건복지부,장애인생활안정지원,장애인지원관리,취약계층지원,4
자본계정,"국립자연휴양림조성관리(책특,자본)",감리비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,417
자본계정,"국립자연휴양림조성관리(책특,자본)",공사비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,22219
자본계정,"국립자연휴양림조성관리(책특,자본)",기본조사설계비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,469
자본계정,"국립자연휴양림조성관리(책특,자본)",시설부대비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,142
자본계정,"국립자연휴양림조성관리(책특,자본)",실시설계비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,1628
자본계정,"국립자연휴양림조성관리(책특,자본)",자산취득비,농림수산,국립자연휴양림관리소,2018,산림청,국립자연휴양림기반조성,국립자연휴양림 조성(자본),임업·산촌,820
임업진흥사업계정,임업생산 및 목재활용증진(농특),감리비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,목재이용 및 산업육성,임업·산촌,26
임업진흥사업계정,임업생산 및 목재활용증진(농특),공사비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,목재이용 및 산업육성,임업·산촌,108
임업진흥사업계정,임업생산 및 목재활용증진(농특),시설부대비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,목재이용 및 산업육성,임업·산촌,1
임업진흥사업계정,임업생산 및 목재활용증진(농특),실시설계비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,목재이용 및 산업육성,임업·산촌,43
임업진흥사업계정,임업생산 및 목재활용증진(농특),자산취득비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,임업기능인양성,임업·산촌,2620
임업진흥사업계정,탄소흡수원확충(농특),감리비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,숲가꾸기,임업·산촌,1663
임업진흥사업계정,탄소흡수원확충(농특),공사비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,숲가꾸기,임업·산촌,55068
임업진흥사업계정,탄소흡수원확충(농특),시설부대비,농림수산,농어촌구조개선특별회계,2018,산림청,산림자원 및 산업육성,숲가꾸기,임업·산촌,595
