기본순자산금액,회계연도,순자산조정금액,소관명,적립금잉여금액,구분,합계금액
0.0,2012,0.0,중소기업청,3483968404.0,무상이전수입,3483968404.0
0.0,2012,0.0,중소기업청,19695370.0,제재금수익,19695370.0
0.0,2012,0.0,중소기업청,2126465948010.0,국고수입,2126465948010.0
0.0,2012,0.0,중소기업청,2137544570218.0,재원의조달,2137544570218.0
0.0,2012,0.0,중소기업청,1584274686566.0,재원의조달및이전,1584274686566.0
0.0,2012,0.0,중소기업청,1991844407952.0,재정운영결과,1991844407952.0
2260068676748.0,2012,-734873325559.0,중소기업청,-508087166291.0,보고금액,1017108184898.0
2260068676748.0,2012,-734873325559.0,중소기업청,-508087166291.0,당기 기초순자산,1017108184898.0
2260068676748.0,2012,-734873325559.0,중소기업청,-508087166291.0,전기 기말순자산,1017108184898.0
0.0,2012,-946283309108.0,중소기업청,0.0,기타순자산의증감,-946283309108.0
0.0,2012,160547094714.0,중소기업청,0.0,자산재평가이익,160547094714.0
0.0,2012,0.0,문화재청,2324022030.0,제재금수익,2324022030.0
0.0,2012,0.0,행정안전부,23454438118.0,무상이전지출,23454438118.0
0.0,2012,0.0,문화재청,499832706792.0,재원의조달,499832706792.0
0.0,2012,0.0,국가인권위원회,-2131915515.0,회계변경누적효과,-2131915515.0
5747910897.0,2012,296232100.0,국가인권위원회,-476191930.0,보고금액,5567951067.0
5747910897.0,2012,296232100.0,국가인권위원회,-2608107445.0,전기 기초순자산,3436035552.0
848491973306.0,2012,384648979826.0,국가보훈처,533873273214.0,당기 기말순자산,1767014226346.0
0.0,2012,-1456393450.0,국가보훈처,47254060.0,기타순자산의증감,-1409139390.0
0.0,2012,24489094368.0,국가보훈처,0.0,자산재평가이익,24489094368.0
0.0,2012,600367516.0,국가보훈처,0.0,투자증권평가손익,600367516.0
0.0,2012,23633068434.0,국가보훈처,47254060.0,조정항목,23680322494.0
0.0,2012,0.0,국가보훈처,1693735746.0,무상이전지출,1693735746.0
0.0,2012,0.0,국가보훈처,2218460590.0,국고이전지출,2218460590.0
0.0,2012,0.0,국가보훈처,3912196336.0,재원의이전,3912196336.0
0.0,2012,0.0,국가보훈처,8034583048.0,기타재원조달,8034583048.0
0.0,2012,0.0,국가보훈처,1378986200.0,무상이전수입,1378986200.0
0.0,2012,0.0,국가보훈처,41752290.0,제재금수익,41752290.0
0.0,2012,0.0,국가보훈처,3880478199960.0,국고수입,3880478199960.0
0.0,2012,0.0,국가보훈처,3889933521498.0,재원의조달,3889933521498.0
0.0,2012,0.0,국가보훈처,3886021325162.0,재원의조달및이전,3886021325162.0
0.0,2012,0.0,국가보훈처,3882709991518.0,재정운영결과,3882709991518.0
848491973306.0,2012,361015911392.0,국가보훈처,530514685510.0,보고금액,1740022570208.0
848491973306.0,2012,361015911392.0,국가보훈처,530514685510.0,당기 기초순자산,1740022570208.0
848491973306.0,2012,361015911392.0,국가보훈처,530514685510.0,전기 기말순자산,1740022570208.0
0.0,2012,31998147932.0,국가보훈처,-29043300.0,기타순자산의증감,31969104632.0
0.0,2012,0.0,국가인권위원회,22262386773.0,재정운영결과,22262386773.0
0.0,2012,0.0,국가인권위원회,22162914464.0,재원의조달및이전,22162914464.0
0.0,2012,77205600.0,국가인권위원회,0.0,조정항목,77205600.0
0.0,2012,0.0,국가인권위원회,128732480.0,국고이전지출,128732480.0
0.0,2012,0.0,국가인권위원회,128732480.0,재원의이전,128732480.0
0.0,2012,0.0,국가인권위원회,1296278477.0,기타재원조달,1296278477.0
0.0,2012,0.0,국가인권위원회,19070170.0,제재금수익,19070170.0
0.0,2012,0.0,국가인권위원회,22488594290.0,국고수입,22488594290.0
0.0,2012,0.0,국가인권위원회,23803942937.0,재원의조달,23803942937.0
0.0,2012,0.0,국가인권위원회,23675210457.0,재원의조달및이전,23675210457.0
0.0,2012,0.0,국가인권위원회,23507080471.0,재정운영결과,23507080471.0
5747910897.0,2012,305757518.0,국가인권위원회,-2707579754.0,보고금액,3346088661.0
5747910897.0,2012,305757518.0,국가인권위원회,-2707579754.0,당기 기초순자산,3346088661.0
5747910897.0,2012,305757518.0,국가인권위원회,-2707579754.0,전기 기말순자산,3346088661.0
0.0,2012,-5940.0,국가인권위원회,0.0,기타순자산의증감,-5940.0
0.0,2012,9531358.0,국가인권위원회,0.0,자산재평가이익,9531358.0
0.0,2012,9525418.0,국가인권위원회,0.0,조정항목,9525418.0
0.0,2012,0.0,국가인권위원회,19484740.0,국고이전지출,19484740.0
0.0,2012,0.0,국가인권위원회,19484740.0,재원의이전,19484740.0
0.0,2012,0.0,국가인권위원회,868462000.0,기타재원조달,868462000.0
0.0,2012,0.0,국가인권위원회,44090804.0,무상이전수입,44090804.0
0.0,2012,0.0,국가인권위원회,5887330.0,제재금수익,5887330.0
0.0,2012,0.0,국가인권위원회,21262743580.0,국고수입,21262743580.0
0.0,2012,0.0,국가인권위원회,22182399204.0,재원의조달,22182399204.0
0.0,2012,306295280252.0,국가보훈처,0.0,자산재평가이익,306295280252.0
0.0,2012,1084435149.0,국가보훈처,0.0,투자증권평가손익,1084435149.0
0.0,2012,339377863333.0,국가보훈처,-29043300.0,조정항목,339348820033.0
0.0,2012,0.0,국가과학기술위원회,4821161376.0,당기 기초순자산,4821161376.0
0.0,2012,0.0,국가과학기술위원회,4821161376.0,전기 기말순자산,4821161376.0
0.0,2012,0.0,국가과학기술위원회,0.0,기타순자산의증감,0.0
0.0,2012,0.0,국가과학기술위원회,0.0,조정항목,0.0
0.0,2012,0.0,국가과학기술위원회,421074620.0,국고이전지출,421074620.0
0.0,2012,0.0,국가과학기술위원회,421074620.0,재원의이전,421074620.0
0.0,2012,0.0,국가과학기술위원회,44650707530.0,국고수입,44650707530.0
0.0,2012,0.0,국가과학기술위원회,44650707530.0,재원의조달,44650707530.0
0.0,2012,0.0,국가과학기술위원회,44229632910.0,재원의조달및이전,44229632910.0
0.0,2012,0.0,국가과학기술위원회,39408471534.0,재정운영결과,39408471534.0
0.0,2012,0.0,국가과학기술위원회,0.0,보고금액,0.0
0.0,2012,0.0,국가과학기술위원회,0.0,전기 기초순자산,0.0
20330910367086.0,2012,6909068297342.0,교육과학기술부,8383168893152.0,당기 기말순자산,35623147557580.0
0.0,2012,27491272532.0,교육과학기술부,28784454057.0,기타순자산의증감,56275726589.0
0.0,2012,-461969475880.0,교육과학기술부,0.0,자산재평가이익,-461969475880.0
0.0,2012,316829720835.0,교육과학기술부,0.0,투자증권평가손익,316829720835.0
0.0,2012,-117648482513.0,교육과학기술부,28784454057.0,조정항목,-88864028456.0
0.0,2012,0.0,교육과학기술부,77376749982.0,무상이전지출,77376749982.0
0.0,2012,0.0,교육과학기술부,346730626530.0,국고이전지출,346730626530.0
0.0,2012,0.0,교육과학기술부,424107376512.0,재원의이전,424107376512.0
0.0,2012,0.0,교육과학기술부,1214020595910.0,기타재원조달,1214020595910.0
0.0,2012,0.0,교육과학기술부,673926858540.0,무상이전수입,673926858540.0
0.0,2012,0.0,국가과학기술위원회,4821161376.0,보고금액,4821161376.0
0.0,2012,0.0,국가과학기술위원회,60224618265.0,재정운영결과,60224618265.0
0.0,2012,0.0,국가보훈처,17731000.0,무상이전지출,17731000.0
0.0,2012,0.0,국가보훈처,7861863830.0,국고이전지출,7861863830.0
0.0,2012,0.0,국가보훈처,7879594830.0,재원의이전,7879594830.0
0.0,2012,0.0,국가보훈처,5351248000.0,기타재원조달,5351248000.0
0.0,2012,0.0,국가보훈처,191567400.0,무상이전수입,191567400.0
0.0,2012,0.0,국가보훈처,15714520.0,제재금수익,15714520.0
0.0,2012,0.0,국가보훈처,3714222769780.0,국고수입,3714222769780.0
0.0,2012,0.0,국가보훈처,3719788665170.0,재원의조달,3719788665170.0
0.0,2012,0.0,국가보훈처,3711909070340.0,재원의조달및이전,3711909070340.0
0.0,2012,0.0,국가보훈처,3799888893143.0,재정운영결과,3799888893143.0
0.0,2012,0.0,국가보훈처,-13221150557.0,회계변경누적효과,-13221150557.0
848491973306.0,2012,21638048059.0,국가보훈처,631744702170.0,보고금액,1501874723535.0
848491973306.0,2012,21638048059.0,국가보훈처,618523551613.0,전기 기초순자산,1488653572978.0
0.0,2012,0.0,국가과학기술위원회,4126472657.0,당기 기말순자산,4126472657.0
0.0,2012,0.0,국가과학기술위원회,0.0,기타순자산의증감,0.0
0.0,2012,0.0,국가과학기술위원회,0.0,조정항목,0.0
0.0,2012,0.0,국가과학기술위원회,324706340.0,국고이전지출,324706340.0
0.0,2012,0.0,국가과학기술위원회,324706340.0,재원의이전,324706340.0
0.0,2012,0.0,국가과학기술위원회,1151349726.0,기타재원조달,1151349726.0
0.0,2012,0.0,국가과학기술위원회,58703286160.0,국고수입,58703286160.0
0.0,2012,0.0,국가과학기술위원회,59854635886.0,재원의조달,59854635886.0
0.0,2012,0.0,국가과학기술위원회,59529929546.0,재원의조달및이전,59529929546.0
0.0,2012,77205600.0,국가인권위원회,0.0,기타순자산의증감,77205600.0
5747910897.0,2012,382963118.0,국가인권위원회,-2539449768.0,당기 기말순자산,3591424247.0
0.0,2012,0.0,국민권익위원회,9013819774.0,재원의이전,9013819774.0
0.0,2012,0.0,국민권익위원회,3559482631.0,기타재원조달,3559482631.0
0.0,2012,0.0,국민권익위원회,6651110000.0,무상이전수입,6651110000.0
0.0,2012,0.0,국민권익위원회,3500000.0,제재금수익,3500000.0
0.0,2012,0.0,국민권익위원회,63930114260.0,국고수입,63930114260.0
0.0,2012,0.0,국민권익위원회,74144206891.0,재원의조달,74144206891.0
0.0,2012,0.0,국민권익위원회,65130387117.0,재원의조달및이전,65130387117.0
0.0,2012,0.0,국민권익위원회,69460023251.0,재정운영결과,69460023251.0
13678224105.0,2012,6565305571.0,국민권익위원회,15971897036.0,보고금액,36215426712.0
13678224105.0,2012,6565305571.0,국민권익위원회,15971897036.0,당기 기초순자산,36215426712.0
13678224105.0,2012,6565305571.0,국민권익위원회,15971897036.0,전기 기말순자산,36215426712.0
0.0,2012,368555730.0,국민권익위원회,0.0,기타순자산의증감,368555730.0
0.0,2012,5482616021.0,국민권익위원회,0.0,자산재평가이익,5482616021.0
0.0,2012,5851171751.0,국민권익위원회,0.0,조정항목,5851171751.0
0.0,2012,0.0,국민권익위원회,268979270.0,국고이전지출,268979270.0
0.0,2012,0.0,국민권익위원회,268979270.0,재원의이전,268979270.0
0.0,2012,0.0,국민권익위원회,2452120000.0,기타재원조달,2452120000.0
0.0,2012,0.0,국민권익위원회,2923324.0,무상이전수입,2923324.0
0.0,2012,0.0,국민권익위원회,3125000.0,제재금수익,3125000.0
0.0,2012,0.0,국민권익위원회,58920764110.0,국고수입,58920764110.0
0.0,2012,0.0,국민권익위원회,61378932434.0,재원의조달,61378932434.0
0.0,2012,0.0,국민권익위원회,61109953164.0,재원의조달및이전,61109953164.0
0.0,2012,0.0,국민권익위원회,360027100.0,국고이전지출,360027100.0
0.0,2012,0.0,국민권익위원회,8653792674.0,무상이전지출,8653792674.0
0.0,2012,-520348576270.0,국방부,-4704600291948.0,기타순자산의증감,-5224948868218.0
0.0,2012,26946686277649.0,국방부,0.0,자산재평가이익,26946686277649.0
0.0,2012,-1173326272.0,국방부,0.0,투자증권평가손익,-1173326272.0
0.0,2012,26425164375107.0,국방부,-4704600291948.0,조정항목,21720564083159.0
0.0,2012,0.0,국방부,62381968270.0,기타재원이전,62381968270.0
0.0,2012,0.0,국방부,272597587365.0,무상이전지출,272597587365.0
0.0,2012,0.0,국방부,585318013540.0,국고이전지출,585318013540.0
0.0,2012,0.0,국방부,920297569175.0,재원의이전,920297569175.0
0.0,2012,0.0,국방부,4644992000.0,기타재원조달,4644992000.0
0.0,2012,0.0,국방부,7195948740140.0,무상이전수입,7195948740140.0
0.0,2012,0.0,국방부,19797722370.0,제재금수익,19797722370.0
0.0,2012,0.0,국방부,22689669048220.0,국고수입,22689669048220.0
0.0,2012,0.0,국방부,29910447773940.0,재원의조달,29910447773940.0
0.0,2012,0.0,국방부,28990150204765.0,재원의조달및이전,28990150204765.0
0.0,2012,0.0,국방부,29258154752751.0,재정운영결과,29258154752751.0
0.0,2012,0.0,국방부,-79515559372181.0,회계변경누적효과,-79515559372181.0
139459908403975.0,2012,814089802366.0,국방부,10854767763308.0,보고금액,151128765969649.0
139459908403975.0,2012,814089802366.0,국방부,-68660791608873.0,전기 기초순자산,71613206597468.0
13678224105.0,2012,2332185206.0,국민권익위원회,12539860902.0,당기 기말순자산,28550270213.0
0.0,2012,0.0,국민권익위원회,897600000.0,기타순자산의증감,897600000.0
0.0,2012,-4233120365.0,국민권익위원회,0.0,자산재평가이익,-4233120365.0
0.0,2012,-4233120365.0,국민권익위원회,897600000.0,조정항목,-3335520365.0
0.0,2012,0.0,국민권익위원회,61799009436.0,재정운영결과,61799009436.0
0.0,2012,0.0,국민권익위원회,-3167832299.0,회계변경누적효과,-3167832299.0
13678224105.0,2012,714133820.0,국민권익위원회,19828785607.0,보고금액,34221143532.0
0.0,2012,0.0,국무총리실,484868958600.0,재원의조달및이전,484868958600.0
0.0,2012,0.0,국무총리실,487719673519.0,재정운영결과,487719673519.0
0.0,2012,0.0,국무총리실,-9504486467.0,회계변경누적효과,-9504486467.0
129136634430.0,2012,6117634223.0,국무총리실,-145487211.0,보고금액,135108781442.0
129136634430.0,2012,6117634223.0,국무총리실,-9649973678.0,전기 기초순자산,125604294975.0
0.0,2012,0.0,국가정보원,0.0,당기 기말순자산,0.0
0.0,2012,0.0,국가정보원,0.0,기타순자산의증감,0.0
0.0,2012,0.0,국가정보원,0.0,조정항목,0.0
0.0,2012,0.0,국가정보원,1739937320.0,국고이전지출,1739937320.0
0.0,2012,0.0,국가정보원,1739937320.0,재원의이전,1739937320.0
0.0,2012,0.0,국가정보원,460137235350.0,국고수입,460137235350.0
0.0,2012,0.0,국가정보원,460137235350.0,재원의조달,460137235350.0
0.0,2012,0.0,국가정보원,458397298030.0,재원의조달및이전,458397298030.0
0.0,2012,0.0,국가정보원,458397298030.0,재정운영결과,458397298030.0
0.0,2012,0.0,국가정보원,0.0,보고금액,0.0
0.0,2012,0.0,국가정보원,0.0,당기 기초순자산,0.0
0.0,2012,0.0,국가정보원,895898450.0,국고이전지출,895898450.0
0.0,2012,0.0,국가정보원,895898450.0,재원의이전,895898450.0
0.0,2012,0.0,국가정보원,492305713420.0,국고수입,492305713420.0
0.0,2012,0.0,국가정보원,492305713420.0,재원의조달,492305713420.0
0.0,2012,0.0,국가정보원,491409814970.0,재원의조달및이전,491409814970.0
0.0,2012,0.0,국가정보원,491409814970.0,재정운영결과,491409814970.0
0.0,2012,0.0,국무총리실,485054299600.0,재원의조달,485054299600.0
0.0,2012,0.0,국무총리실,482321932900.0,국고수입,482321932900.0
13678224105.0,2012,714133820.0,국민권익위원회,16660953308.0,전기 기초순자산,31053311233.0
129136634430.0,2012,146492089778.0,국무총리실,-12468663658.0,당기 기말순자산,263160060550.0
0.0,2012,0.0,국무총리실,0.0,기타순자산의증감,0.0
0.0,2012,-269446705.0,국무총리실,0.0,자산재평가이익,-269446705.0
0.0,2012,-269446705.0,국무총리실,0.0,조정항목,-269446705.0
0.0,2012,0.0,국무총리실,1219586970.0,국고이전지출,1219586970.0
0.0,2012,0.0,국무총리실,1219586970.0,재원의이전,1219586970.0
0.0,2012,0.0,국무총리실,3861799087.0,기타재원조달,3861799087.0
0.0,2012,0.0,국무총리실,501628121850.0,국고수입,501628121850.0
0.0,2012,0.0,국무총리실,505489920937.0,재원의조달,505489920937.0
0.0,2012,0.0,국무총리실,504270333967.0,재원의조달및이전,504270333967.0
0.0,2012,0.0,국무총리실,504238309028.0,재정운영결과,504238309028.0
129136634430.0,2012,146761536483.0,국무총리실,-12500688597.0,보고금액,263397482316.0
129136634430.0,2012,146761536483.0,국무총리실,-12500688597.0,당기 기초순자산,263397482316.0
129136634430.0,2012,146761536483.0,국무총리실,-12500688597.0,전기 기말순자산,263397482316.0
0.0,2012,773594917.0,국무총리실,0.0,기타순자산의증감,773594917.0
0.0,2012,139870307343.0,국무총리실,0.0,자산재평가이익,139870307343.0
0.0,2012,140643902260.0,국무총리실,0.0,조정항목,140643902260.0
0.0,2012,0.0,국무총리실,185341000.0,국고이전지출,185341000.0
0.0,2012,0.0,국무총리실,185341000.0,재원의이전,185341000.0
0.0,2012,0.0,국무총리실,2729371000.0,기타재원조달,2729371000.0
0.0,2012,0.0,국무총리실,2995700.0,무상이전수입,2995700.0
0.0,2012,0.0,교육과학기술부,105433140.0,기타비교환수익,105433140.0
0.0,2012,0.0,교육과학기술부,939620810.0,제재금수익,939620810.0
0.0,2012,0.0,고용노동부,1288070582530.0,재원의조달및이전,1288070582530.0
0.0,2012,0.0,고용노동부,-42693061370.0,재정운영결과,-42693061370.0
0.0,2012,0.0,고용노동부,-29953432572.0,회계변경누적효과,-29953432572.0
0.0,2012,0.0,고용노동부,-109461311539.0,전기오류수정손익,-109461311539.0
1643105155605.0,2012,1110799621336.0,고용노동부,1708393012431.0,보고금액,4462297789372.0
1643105155605.0,2012,1110799621336.0,고용노동부,1568978268320.0,전기 기초순자산,4322883045261.0
6898650203656.0,2012,2992225924637.0,경찰청,-380038616006.0,당기 기말순자산,9510837512287.0
0.0,2012,-21516423877.0,경찰청,25385661157.0,기타순자산의증감,3869237280.0
0.0,2012,-63400483098.0,경찰청,0.0,자산재평가이익,-63400483098.0
0.0,2012,-84916906975.0,경찰청,25385661157.0,조정항목,-59531245818.0
0.0,2012,0.0,경찰청,56883521695.0,무상이전지출,56883521695.0
0.0,2012,0.0,경찰청,616319942010.0,국고이전지출,616319942010.0
0.0,2012,0.0,경찰청,673203463705.0,재원의이전,673203463705.0
0.0,2012,0.0,경찰청,863810200242.0,기타재원조달,863810200242.0
0.0,2012,0.0,경찰청,9197142455.0,무상이전수입,9197142455.0
0.0,2012,0.0,경찰청,62933520.0,기타비교환수익,62933520.0
0.0,2012,0.0,경찰청,590579190210.0,제재금수익,590579190210.0
0.0,2012,0.0,경찰청,8017835581050.0,국고수입,8017835581050.0
0.0,2012,0.0,경찰청,9481485047477.0,재원의조달,9481485047477.0
0.0,2012,0.0,경찰청,8808281583772.0,재원의조달및이전,8808281583772.0
0.0,2012,0.0,경찰청,8622992128827.0,재정운영결과,8622992128827.0
0.0,2012,-4707544360.0,경찰청,4707544360.0,전기오류수정손익,0.0
0.0,2012,0.0,고용노동부,1341052912080.0,재원의조달,1341052912080.0
0.0,2012,0.0,고용노동부,1304018701890.0,국고수입,1304018701890.0
0.0,2012,0.0,고용노동부,77717852890.0,국고이전지출,77717852890.0
0.0,2012,0.0,고용노동부,90230338890.0,재원의이전,90230338890.0
0.0,2012,0.0,고용노동부,38437282323.0,기타재원조달,38437282323.0
0.0,2012,0.0,고용노동부,26781175280.0,제재금수익,26781175280.0
0.0,2012,0.0,고용노동부,1546616511490.0,국고수입,1546616511490.0
0.0,2012,0.0,고용노동부,1611837911133.0,재원의조달,1611837911133.0
0.0,2012,0.0,고용노동부,1521607572243.0,재원의조달및이전,1521607572243.0
0.0,2012,0.0,고용노동부,-226862957728.0,재정운영결과,-226862957728.0
0.0,2012,0.0,고용노동부,-188134299859.0,전기오류수정손익,-188134299859.0
1643105155605.0,2012,1599632005566.0,고용노동부,3087876212079.0,보고금액,6330613373250.0
1643105155605.0,2012,1599632005566.0,고용노동부,2899741912220.0,당기 기초순자산,6142479073391.0
1643105155605.0,2012,1599632005566.0,고용노동부,2899741912220.0,전기 기말순자산,6142479073391.0
0.0,2012,8170301237.0,고용노동부,0.0,기타순자산의증감,8170301237.0
0.0,2012,611929587037.0,고용노동부,0.0,자산재평가이익,611929587037.0
0.0,2012,-131267504044.0,고용노동부,0.0,투자증권평가손익,-131267504044.0
0.0,2012,488832384230.0,고용노동부,0.0,조정항목,488832384230.0
0.0,2012,0.0,고용노동부,2016960.0,무상이전지출,2016960.0
0.0,2012,0.0,고용노동부,52980312590.0,국고이전지출,52980312590.0
0.0,2012,0.0,고용노동부,52982329550.0,재원의이전,52982329550.0
0.0,2012,0.0,고용노동부,20726435000.0,기타재원조달,20726435000.0
0.0,2012,0.0,고용노동부,113723610.0,무상이전수입,113723610.0
0.0,2012,0.0,고용노동부,16129224070.0,제재금수익,16129224070.0
6898650203656.0,2012,3081850375972.0,경찰청,-595421276468.0,보고금액,9385079303160.0
6898650203656.0,2012,3077142831612.0,경찰청,-590713732108.0,당기 기초순자산,9385079303160.0
6898650203656.0,2012,3077142831612.0,경찰청,-590713732108.0,전기 기말순자산,9385079303160.0
0.0,2012,0.0,감사원,100076082290.0,국고수입,100076082290.0
0.0,2012,0.0,감사원,113711812711.0,재원의조달,113711812711.0
0.0,2012,0.0,감사원,113255486601.0,재원의조달및이전,113255486601.0
0.0,2012,0.0,감사원,107051796320.0,재정운영결과,107051796320.0
101119697697.0,2012,71425266859.0,감사원,-18826395907.0,보고금액,153718568649.0
101119697697.0,2012,71425266859.0,감사원,-18826395907.0,당기 기초순자산,153718568649.0
101119697697.0,2012,71425266859.0,감사원,-18826395907.0,전기 기말순자산,153718568649.0
0.0,2012,34201520.0,감사원,0.0,기타순자산의증감,34201520.0
0.0,2012,70808483717.0,감사원,0.0,자산재평가이익,70808483717.0
0.0,2012,70842685237.0,감사원,0.0,조정항목,70842685237.0
0.0,2012,0.0,감사원,706882944.0,무상이전지출,706882944.0
0.0,2012,0.0,감사원,352745060.0,국고이전지출,352745060.0
0.0,2012,0.0,감사원,1059628004.0,재원의이전,1059628004.0
0.0,2012,0.0,감사원,5409514000.0,기타재원조달,5409514000.0
0.0,2012,0.0,감사원,3030334.0,무상이전수입,3030334.0
0.0,2012,0.0,감사원,94351444020.0,국고수입,94351444020.0
0.0,2012,0.0,감사원,99763988354.0,재원의조달,99763988354.0
0.0,2012,0.0,감사원,98704360350.0,재원의조달및이전,98704360350.0
0.0,2012,0.0,감사원,113825970735.0,재정운영결과,113825970735.0
0.0,2012,0.0,감사원,-4534846820.0,회계변경누적효과,-4534846820.0
101119697697.0,2012,582581622.0,감사원,830061298.0,보고금액,102532340617.0
101119697697.0,2012,582581622.0,감사원,-3704785522.0,전기 기초순자산,97997493797.0
0.0,2012,0.0,감사원,13635730421.0,기타재원조달,13635730421.0
0.0,2012,0.0,감사원,456326110.0,재원의이전,456326110.0
0.0,2012,72206611541.0,경찰청,4707544360.0,기타순자산의증감,76914155901.0
0.0,2012,2536826691695.0,경찰청,0.0,자산재평가이익,2536826691695.0
0.0,2012,2609033303236.0,경찰청,4707544360.0,조정항목,2613740847596.0
0.0,2012,0.0,경찰청,113536679204.0,무상이전지출,113536679204.0
0.0,2012,0.0,경찰청,725185400320.0,국고이전지출,725185400320.0
0.0,2012,0.0,경찰청,838722079524.0,재원의이전,838722079524.0
0.0,2012,0.0,경찰청,457997071000.0,기타재원조달,457997071000.0
0.0,2012,0.0,경찰청,34400085289.0,무상이전수입,34400085289.0
0.0,2012,0.0,경찰청,611365584340.0,제재금수익,611365584340.0
0.0,2012,0.0,경찰청,7599080346210.0,국고수입,7599080346210.0
0.0,2012,0.0,경찰청,8725538750609.0,재원의조달,8725538750609.0
0.0,2012,0.0,경찰청,7886816671085.0,재원의조달및이전,7886816671085.0
0.0,2012,0.0,경찰청,8539822844101.0,재정운영결과,8539822844101.0
0.0,2012,0.0,경찰청,-642555158242.0,회계변경누적효과,-642555158242.0
6898650203656.0,2012,468109528376.0,경찰청,700140054790.0,보고금액,8066899786822.0
6898650203656.0,2012,468109528376.0,경찰청,57584896548.0,전기 기초순자산,7424344628580.0
101119697697.0,2012,71391794994.0,감사원,-12622705626.0,당기 기말순자산,159888787065.0
0.0,2012,0.0,감사원,0.0,기타순자산의증감,0.0
0.0,2012,-33471865.0,감사원,0.0,자산재평가이익,-33471865.0
0.0,2012,-33471865.0,감사원,0.0,조정항목,-33471865.0
0.0,2012,0.0,감사원,1000.0,무상이전지출,1000.0
0.0,2012,0.0,감사원,456325110.0,국고이전지출,456325110.0
0.0,2012,0.0,고용노동부,12512486000.0,무상이전지출,12512486000.0
0.0,2012,497499731170.0,고용노동부,9882614963.0,조정항목,507382346133.0
21031623960809.0,2012,1991169699863.0,교육과학기술부,9949627932265.0,전기 기초순자산,32972421592937.0
691124235824.0,2012,219127655449.0,관세청,-38124417692.0,당기 기말순자산,872127473581.0
0.0,2012,-256577700.0,관세청,589200582.0,기타순자산의증감,332622882.0
0.0,2012,-2175305900.0,관세청,0.0,자산재평가이익,-2175305900.0
0.0,2012,-2431883600.0,관세청,589200582.0,조정항목,-1842683018.0
0.0,2012,0.0,관세청,-3084190.0,기타재원이전,-3084190.0
0.0,2012,0.0,관세청,9622337887.0,무상이전지출,9622337887.0
0.0,2012,0.0,관세청,28780047950.0,국고이전지출,28780047950.0
0.0,2012,0.0,관세청,38399301647.0,재원의이전,38399301647.0
0.0,2012,0.0,관세청,38884841391.0,기타재원조달,38884841391.0
0.0,2012,0.0,관세청,816712500.0,무상이전수입,816712500.0
0.0,2012,0.0,관세청,38655113320.0,제재금수익,38655113320.0
0.0,2012,0.0,관세청,425737043130.0,국고수입,425737043130.0
0.0,2012,0.0,관세청,504093710341.0,재원의조달,504093710341.0
0.0,2012,0.0,관세청,465694408694.0,재원의조달및이전,465694408694.0
0.0,2012,0.0,관세청,451418919392.0,재정운영결과,451418919392.0
691124235824.0,2012,221559539049.0,관세청,-52989107576.0,보고금액,859694667297.0
691124235824.0,2012,221559539049.0,관세청,-52989107576.0,당기 기초순자산,859694667297.0
691124235824.0,2012,221559539049.0,관세청,-52989107576.0,전기 기말순자산,859694667297.0
0.0,2012,61236418062.0,관세청,19071205.0,기타순자산의증감,61255489267.0
0.0,2012,188135238010.0,관세청,0.0,자산재평가이익,188135238010.0
0.0,2012,249371656072.0,관세청,19071205.0,조정항목,249390727277.0
21031623960809.0,2012,1991169699863.0,교육과학기술부,11941578564342.0,보고금액,34964372225014.0
0.0,2012,0.0,교육과학기술부,-1991950632077.0,회계변경누적효과,-1991950632077.0
0.0,2012,0.0,교육과학기술부,49268130020070.0,국고수입,49268130020070.0
0.0,2012,0.0,교육과학기술부,51157122528470.0,재원의조달,51157122528470.0
0.0,2012,0.0,교육과학기술부,50733015151958.0,재원의조달및이전,50733015151958.0
0.0,2012,0.0,교육과학기술부,51482003771631.0,재정운영결과,51482003771631.0
0.0,2012,0.0,교육과학기술부,0.0,회계변경누적효과,0.0
20330910367086.0,2012,7026716779855.0,교육과학기술부,9103373058768.0,보고금액,36461000205709.0
20330910367086.0,2012,7026716779855.0,교육과학기술부,9103373058768.0,당기 기초순자산,36461000205709.0
20330910367086.0,2012,7026716779855.0,교육과학기술부,9103373058768.0,전기 기말순자산,36461000205709.0
-700713593723.0,2012,258586621412.0,교육과학기술부,137510624561.0,기타순자산의증감,-304616347750.0
0.0,2012,5083731666049.0,교육과학기술부,0.0,자산재평가이익,5083731666049.0
0.0,2012,-306771207469.0,교육과학기술부,0.0,투자증권평가손익,-306771207469.0
-700713593723.0,2012,5035547079992.0,교육과학기술부,137510624561.0,조정항목,4472344110830.0
0.0,2012,0.0,교육과학기술부,213537678462.0,무상이전지출,213537678462.0
0.0,2012,0.0,교육과학기술부,513535763370.0,국고이전지출,513535763370.0
0.0,2012,0.0,교육과학기술부,727073441832.0,재원의이전,727073441832.0
0.0,2012,0.0,교육과학기술부,996903919790.0,기타재원조달,996903919790.0
0.0,2012,0.0,교육과학기술부,233616208883.0,무상이전수입,233616208883.0
0.0,2012,0.0,교육과학기술부,1470276750.0,제재금수익,1470276750.0
0.0,2012,0.0,교육과학기술부,44955768535100.0,국고수입,44955768535100.0
0.0,2012,0.0,교육과학기술부,46189201956803.0,재원의조달,46189201956803.0
0.0,2012,0.0,교육과학기술부,45462128514971.0,재원의조달및이전,45462128514971.0
