계정명,세출예산액,세출예산현액,이용및이체증액,이용및이체감액,전용증액,전용감액,불용액,지출금액,회계명,회계연도,다음년도이월액,소관명,전년도이월액,예비비지출결정증액,예비비지출결정감액,초과지출승인액
손익계정,330410000000.0,335075823990.0,0.0,0.0,963896000.0,-963896000.0,12551474540.0,317492150450.0,조달특별회계,2022,5032199000.0,조달청,4665823990.0,0.0,0.0,0.0
자본계정,163577000000.0,165059624170.0,0.0,0.0,0.0,0.0,2826172830.0,159782406880.0,조달특별회계,2022,2451044460.0,조달청,1482624170.0,0.0,0.0,0.0
세종특별자치시계정,12476000000.0,12476000000.0,0.0,0.0,0.0,0.0,0.0,12476000000.0,국가균형발전특별회계,2022,0.0,중소벤처기업부,0.0,0.0,0.0,0.0
제주특별자치도계정,17533000000.0,17533000000.0,0.0,0.0,0.0,0.0,0.0,17533000000.0,국가균형발전특별회계,2022,0.0,중소벤처기업부,0.0,0.0,0.0,0.0
지역지원계정,463391000000.0,475741000000.0,0.0,0.0,0.0,0.0,163900.0,475740836100.0,국가균형발전특별회계,2022,0.0,중소벤처기업부,12350000000.0,0.0,0.0,0.0
,353832800000.0,353832800000.0,0.0,0.0,0.0,0.0,0.0,353832800000.0,소재부품장비경쟁력강화특별회계,2022,0.0,중소벤처기업부,0.0,0.0,0.0,0.0
,46870344000000.0,48249102191000.0,0.0,0.0,101014860000.0,-101014860000.0,5810546770.0,48240022210410.0,일반회계,2022,3269433820.0,중소벤처기업부,258191000.0,1378500000000.0,0.0,0.0
,870615000000.0,870678677900.0,4384000000.0,-4384000000.0,76964618000.0,-76964618000.0,30664214750.0,839892170920.0,일반회계,2022,122292230.0,중앙선거관리위원회,63677900.0,235138000.0,-235138000.0,0.0
,13741000000.0,13940384870.0,166000000.0,-166000000.0,267000000.0,-267000000.0,332231670.0,13334794340.0,일반회계,2022,273358860.0,진실·화해를위한과거사정리위원회,199384870.0,0.0,0.0,0.0
손익계정,14277000000.0,14965485000.0,0.0,0.0,0.0,0.0,1822395330.0,13143089670.0,국립마산병원,2022,0.0,질병관리청,0.0,0.0,0.0,688485000.0
자본계정,6307000000.0,6307000000.0,0.0,0.0,0.0,0.0,130234170.0,6006483030.0,국립마산병원,2022,170282800.0,질병관리청,0.0,0.0,0.0,0.0
손익계정,11179000000.0,11179000000.0,0.0,0.0,22531000.0,-22531000.0,789780700.0,10389219300.0,국립목포병원,2022,0.0,질병관리청,0.0,0.0,0.0,0.0
자본계정,1916000000.0,2547235800.0,0.0,0.0,0.0,0.0,111304480.0,1025496770.0,국립목포병원,2022,1410434550.0,질병관리청,631235800.0,0.0,0.0,0.0
,12409740000000.0,13407883866600.0,33733849000.0,-33733849000.0,326656365000.0,-326656365000.0,834058868150.0,11778396399990.0,일반회계,2022,795428598460.0,질병관리청,677883866600.0,320260000000.0,0.0,0.0
,377832000000.0,380464000000.0,0.0,0.0,1742724000.0,-1742724000.0,12994890940.0,367469109060.0,일반회계,2022,0.0,통계청,0.0,0.0,0.0,2632000000.0
,329911000000.0,331889170120.0,0.0,0.0,673611000.0,-673611000.0,31025088250.0,296756899080.0,일반회계,2022,4107182790.0,통일부,1978170120.0,0.0,0.0,0.0
,0.0,1189425000.0,0.0,0.0,0.0,0.0,0.0,1189425000.0,일반회계,2022,0.0,특허청,0.0,1189425000.0,0.0,0.0
손익계정,655534000000.0,657991425000.0,0.0,0.0,111000000.0,-111000000.0,12240005710.0,645751419290.0,특허청,2022,0.0,특허청,0.0,1189425000.0,0.0,1268000000.0
자본계정,139053000000.0,140129000000.0,0.0,0.0,0.0,0.0,442806740.0,139686193260.0,특허청,2022,0.0,특허청,0.0,0.0,0.0,1076000000.0
,1682905000000.0,1727135115780.0,5518000000.0,-5518000000.0,6252373000.0,-6252373000.0,4772335010.0,1703433846640.0,일반회계,2022,18928934130.0,해양경찰청,7235115780.0,36995000000.0,0.0,0.0
항만계정,1450642000000.0,1561962867740.0,0.0,0.0,36087000000.0,-36087000000.0,49956497750.0,1440043016850.0,교통시설특별회계,2022,71963353140.0,해양수산부,111320867740.0,0.0,0.0,0.0
제주특별자치도계정,54064000000.0,58277000000.0,0.0,0.0,0.0,0.0,0.0,58277000000.0,국가균형발전특별회계,2022,0.0,해양수산부,4213000000.0,0.0,0.0,0.0
지역자율계정,53706000000.0,53706000000.0,0.0,0.0,0.0,0.0,0.0,53706000000.0,국가균형발전특별회계,2022,0.0,해양수산부,0.0,0.0,0.0,0.0
지역지원계정,28001000000.0,29991000000.0,0.0,0.0,0.0,0.0,0.0,29991000000.0,국가균형발전특별회계,2022,0.0,해양수산부,1990000000.0,0.0,0.0,0.0
구조개선사업계정,735048000000.0,765171102530.0,0.0,0.0,5688060000.0,-5688060000.0,7734974180.0,723758503010.0,농어촌구조개선특별회계,2022,33677625340.0,해양수산부,10123102530.0,20000000000.0,0.0,0.0
농어촌특별세사업계정,1101934000000.0,1124927247840.0,75295000.0,-75295000.0,9367405000.0,-9367405000.0,21797550960.0,1063515137510.0,농어촌구조개선특별회계,2022,39614559370.0,해양수산부,8954495840.0,14038752000.0,0.0,0.0
투자계정,79485000000.0,79485000000.0,0.0,0.0,0.0,0.0,14672774140.0,64812225860.0,에너지및자원사업특별회계,2022,0.0,해양수산부,0.0,0.0,0.0,0.0
,3494541000000.0,3578675533480.0,0.0,0.0,12850242000.0,-12850242000.0,41094491130.0,3462546050140.0,일반회계,2022,75034992210.0,해양수산부,50095781480.0,34038752000.0,0.0,0.0
세종특별자치시계정,3956000000.0,3956000000.0,0.0,0.0,0.0,0.0,0.0,3956000000.0,국가균형발전특별회계,2022,0.0,행정안전부,0.0,0.0,0.0,0.0
제주특별자치도계정,5544000000.0,5544000000.0,0.0,0.0,0.0,0.0,0.0,5544000000.0,국가균형발전특별회계,2022,0.0,행정안전부,0.0,0.0,0.0,0.0
지역자율계정,208521000000.0,224074171800.0,0.0,0.0,0.0,0.0,0.0,224074171800.0,국가균형발전특별회계,2022,0.0,행정안전부,15553171800.0,0.0,0.0,0.0
지역지원계정,1033125000000.0,1043920625000.0,0.0,0.0,0.0,0.0,9703079770.0,1034150645230.0,국가균형발전특별회계,2022,66900000.0,행정안전부,10795625000.0,0.0,0.0,0.0
,81417308000000.0,82021476560220.0,61922802000.0,-61922802000.0,9855512000.0,-9855512000.0,2193999445440.0,79708523529390.0,일반회계,2022,118953585390.0,행정안전부,59261098220.0,544907462000.0,0.0,0.0
,391514000000.0,391514000000.0,0.0,0.0,0.0,0.0,0.0,391514000000.0,일반회계,2022,0.0,행정중심복합도시건설청,0.0,0.0,0.0,0.0
,405202000000.0,434714622430.0,1121000000.0,-1121000000.0,11203300000.0,-11203300000.0,13695383950.0,374158110120.0,행정중심복합도시건설특별회계,2022,46861128360.0,행정중심복합도시건설청,29512622430.0,0.0,0.0,0.0
,52862000000.0,52871000000.0,0.0,0.0,33351000.0,-33351000.0,2798657990.0,50072342010.0,일반회계,2022,0.0,헌법재판소,9000000.0,0.0,0.0,0.0
세종특별자치시계정,5567000000.0,5567000000.0,0.0,0.0,0.0,0.0,0.0,5567000000.0,국가균형발전특별회계,2022,0.0,환경부,0.0,0.0,0.0,0.0
제주특별자치도계정,32995000000.0,32995000000.0,0.0,0.0,0.0,0.0,0.0,32995000000.0,국가균형발전특별회계,2022,0.0,환경부,0.0,0.0,0.0,0.0
지역자율계정,122165000000.0,122165000000.0,0.0,0.0,0.0,0.0,1001000.0,122163999000.0,국가균형발전특별회계,2022,0.0,환경부,0.0,0.0,0.0,0.0
지역지원계정,457196000000.0,457196000000.0,0.0,0.0,0.0,0.0,0.0,457196000000.0,국가균형발전특별회계,2022,0.0,환경부,0.0,0.0,0.0,0.0
농어촌특별세사업계정,42563000000.0,42563000000.0,0.0,0.0,0.0,0.0,0.0,41377000000.0,농어촌구조개선특별회계,2022,1186000000.0,환경부,0.0,0.0,0.0,0.0
투자계정,2630851000000.0,2631906483350.0,0.0,0.0,0.0,0.0,457906733150.0,2173728563200.0,에너지및자원사업특별회계,2022,271187000.0,환경부,1055483350.0,0.0,0.0,0.0
,6418988000000.0,7533212451270.0,766963156870.0,-12965000000.0,42677297000.0,-42677297000.0,15510215290.0,7440916257180.0,일반회계,2022,76785978800.0,환경부,5122294400.0,355104000000.0,0.0,0.0
,6741462000000.0,7007953011110.0,56380977000.0,-56380977000.0,13196142000.0,-13196142000.0,82709201790.0,6835885744300.0,환경개선특별회계,2022,89358065020.0,환경부,233461118110.0,32809000000.0,0.0,220893000.0
,10187000000.0,12168969000.0,0.0,0.0,0.0,0.0,2309359690.0,9378919310.0,일반회계,2021,480690000.0,5·18민주화운동 진상규명조사위원회,277600000.0,1704369000.0,0.0,0.0
,5782000000.0,20034589940.0,0.0,0.0,209000000.0,-209000000.0,4895462410.0,11766765570.0,일반회계,2021,3372361960.0,가습기살균제사건과 4·16세월호참사 특별조사위원회,877989940.0,13374600000.0,0.0,0.0
,135833000000.0,137419557540.0,0.0,0.0,133000000.0,-133000000.0,10877788950.0,126318172140.0,일반회계,2021,223596450.0,감사원,1586557540.0,0.0,0.0,0.0
,36842000000.0,36842000000.0,0.0,0.0,0.0,0.0,1249240520.0,35540394480.0,일반회계,2021,52365000.0,개인정보보호위원회,0.0,0.0,0.0,0.0
손익계정,79775000000.0,79775000000.0,0.0,0.0,1030163000.0,-1030163000.0,3477258510.0,76297741490.0,경찰병원,2021,0.0,경찰청,0.0,0.0,0.0,0.0
자본계정,2918000000.0,3096389000.0,0.0,0.0,0.0,0.0,60035720.0,2995531140.0,경찰병원,2021,40822140.0,경찰청,178389000.0,0.0,0.0,0.0
제주특별자치도계정,4568000000.0,4568000000.0,0.0,0.0,0.0,0.0,0.0,4568000000.0,국가균형발전특별회계,2021,0.0,경찰청,0.0,0.0,0.0,0.0
,11930539000000.0,11961651672980.0,0.0,0.0,4940903000.0,-4940903000.0,306253750690.0,11639009354120.0,일반회계,2021,16388568170.0,경찰청,31112672980.0,0.0,0.0,0.0
제주특별자치도계정,16178000000.0,16178000000.0,0.0,0.0,0.0,0.0,0.0,16178000000.0,국가균형발전특별회계,2021,0.0,고용노동부,0.0,0.0,0.0,0.0
지역지원계정,275434000000.0,276949334610.0,0.0,0.0,0.0,0.0,8442697290.0,268506637320.0,국가균형발전특별회계,2021,0.0,고용노동부,1515334610.0,0.0,0.0,0.0
투자계정,92211000000.0,92211000000.0,0.0,0.0,0.0,0.0,13347533650.0,78863466350.0,에너지및자원사업특별회계,2021,0.0,고용노동부,0.0,0.0,0.0,0.0
,9366749000000.0,9794625642020.0,0.0,0.0,39957577000.0,-39957577000.0,709030814230.0,9083728861290.0,일반회계,2021,1865966500.0,고용노동부,2894241020.0,424982401000.0,0.0,0.0
,0.0,23220383000.0,0.0,0.0,517000000.0,-517000000.0,5329544190.0,13946480230.0,일반회계,2021,3944358580.0,고위공직자범죄수사처,0.0,23220383000.0,0.0,0.0
,146291000000.0,146576000000.0,0.0,0.0,1139124000.0,-1139124000.0,3311190940.0,141681669660.0,일반회계,2021,1583139400.0,공정거래위원회,285000000.0,0.0,0.0,0.0
세종특별자치시계정,784000000.0,784000000.0,0.0,0.0,0.0,0.0,0.0,784000000.0,국가균형발전특별회계,2021,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
제주특별자치도계정,725000000.0,725000000.0,0.0,0.0,0.0,0.0,0.0,725000000.0,국가균형발전특별회계,2021,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
지역지원계정,384030000000.0,404063000000.0,0.0,0.0,0.0,0.0,0.0,385475000000.0,국가균형발전특별회계,2021,18588000000.0,과학기술정보통신부,20033000000.0,0.0,0.0,0.0
손익계정,29579000000.0,29579000000.0,0.0,0.0,463769000.0,-463769000.0,5616389700.0,23962610300.0,국립과천과학관,2021,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
자본계정,6571000000.0,7390637000.0,0.0,0.0,0.0,0.0,386421450.0,6237130740.0,국립과천과학관,2021,767084810.0,과학기술정보통신부,819637000.0,0.0,0.0,0.0
손익계정,27881000000.0,27881000000.0,0.0,0.0,359700000.0,-359700000.0,1671157670.0,26131947330.0,국립중앙과학관,2021,77895000.0,과학기술정보통신부,0.0,0.0,0.0,0.0
자본계정,8197000000.0,12972211300.0,0.0,0.0,0.0,0.0,64825580.0,12907385720.0,국립중앙과학관,2021,0.0,과학기술정보통신부,4775211300.0,0.0,0.0,0.0
,417304000000.0,417304000000.0,0.0,0.0,0.0,0.0,665000000.0,416639000000.0,소재부품장비경쟁력강화특별회계,2021,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
투자계정,413633000000.0,413633000000.0,0.0,0.0,0.0,0.0,4277111000.0,409355889000.0,에너지및자원사업특별회계,2021,0.0,과학기술정보통신부,0.0,0.0,0.0,0.0
,1007268000000.0,1007508412380.0,20000000000.0,-20000000000.0,0.0,0.0,182631468180.0,824541919200.0,우체국보험특별회계,2021,335025000.0,과학기술정보통신부,240412380.0,0.0,0.0,0.0
손익계정,3158932000000.0,3176105146010.0,0.0,0.0,0.0,0.0,372845899900.0,2802870581110.0,우체국예금특별회계,2021,388665000.0,과학기술정보통신부,17173146010.0,0.0,0.0,0.0
자본계정,7801000000.0,7801000000.0,0.0,0.0,0.0,0.0,684091490.0,7022108510.0,우체국예금특별회계,2021,94800000.0,과학기술정보통신부,0.0,0.0,0.0,0.0
손익계정,4375347000000.0,4375886326190.0,48390000000.0,-48390000000.0,33820000000.0,-33820000000.0,144832984160.0,4230706270290.0,우편사업특별회계,2021,347071740.0,과학기술정보통신부,539326190.0,0.0,0.0,0.0
자본계정,161856000000.0,178739311540.0,0.0,0.0,0.0,0.0,10670236900.0,144441784290.0,우편사업특별회계,2021,23627290350.0,과학기술정보통신부,16883311540.0,0.0,0.0,0.0
,7801010100000.0,7846017175670.0,0.0,0.0,245682000.0,-245682000.0,64838782960.0,7715430744310.0,일반회계,2021,65747648400.0,과학기술정보통신부,43809075670.0,1198000000.0,0.0,0.0
,596201000000.0,597517674290.0,0.0,0.0,1820850000.0,-1820850000.0,33081530800.0,563072677020.0,일반회계,2021,1363466470.0,관세청,1316674290.0,0.0,0.0,0.0
지역지원계정,1122600000000.0,1149416000000.0,0.0,0.0,0.0,0.0,400000000.0,1074708307200.0,국가균형발전특별회계,2021,74307692800.0,교육부,26816000000.0,0.0,0.0,0.0
,3916771000000.0,3916771000000.0,0.0,0.0,0.0,0.0,0.0,3916771000000.0,유아교육지원특별회계,2021,0.0,교육부,0.0,0.0,0.0,0.0
,76989028000000.0,77021220087550.0,0.0,0.0,1797067000.0,-1797067000.0,180599521780.0,76823679328210.0,일반회계,2021,16941237560.0,교육부,18963018550.0,0.0,0.0,13229069000.0
제주특별자치도계정,2133000000.0,2133000000.0,0.0,0.0,0.0,0.0,0.0,2133000000.0,국가균형발전특별회계,2021,0.0,국가보훈처,0.0,0.0,0.0,0.0
투자계정,17860000000.0,17860000000.0,0.0,0.0,0.0,0.0,2557408890.0,15302591110.0,에너지및자원사업특별회계,2021,0.0,국가보훈처,0.0,0.0,0.0,0.0
,5663279000000.0,5669750965880.0,26318000000.0,-26318000000.0,2264278000.0,-2264278000.0,20752734330.0,5630167593910.0,일반회계,2021,18830637640.0,국가보훈처,6471965880.0,0.0,0.0,0.0
,37931000000.0,38248160000.0,0.0,0.0,148314000.0,-148314000.0,1859851670.0,35981938920.0,일반회계,2021,406369410.0,국가인권위원회,317160000.0,0.0,0.0,0.0
,746000000000.0,757478919560.0,0.0,0.0,0.0,0.0,45856427950.0,703096941110.0,일반회계,2021,8525550500.0,국가정보원,11478919560.0,0.0,0.0,0.0
투자계정,11929000000.0,11929000000.0,0.0,0.0,0.0,0.0,715900000.0,11213100000.0,에너지및자원사업특별회계,2021,0.0,국무조정실 및 국무총리비서실,0.0,0.0,0.0,0.0
,629518000000.0,632741338870.0,0.0,0.0,668430000.0,-668430000.0,29838405170.0,598764309290.0,일반회계,2021,4138624410.0,국무조정실 및 국무총리비서실,2006589870.0,1216749000.0,0.0,0.0
,0.0,4113482000.0,4113482000.0,0.0,258268000.0,-258268000.0,611180350.0,3502301650.0,환경개선특별회계,2021,0.0,국무조정실 및 국무총리비서실,0.0,0.0,0.0,0.0
,90835000000.0,90835000000.0,0.0,0.0,689594000.0,-689594000.0,7421483050.0,83413516950.0,일반회계,2021,0.0,국민권익위원회,0.0,0.0,0.0,0.0
,1005714000000.0,1056349605800.0,0.0,0.0,7474632310.0,-7474632310.0,431128285820.0,449785082800.0,국방·군사시설이전특별회계,2021,175436237180.0,국방부,50635605800.0,0.0,0.0,0.0
,35843659000000.0,36258744593040.0,304495736000.0,-304495736000.0,187108543790.0,-187108543790.0,567793200200.0,34739443253590.0,일반회계,2021,951508139250.0,국방부,415085593040.0,0.0,0.0,0.0
,739754000000.0,784856471440.0,0.0,0.0,21544146000.0,-21544146000.0,14467128750.0,715386322930.0,주한미군기지이전특별회계,2021,55003019760.0,국방부,45102471440.0,0.0,0.0,0.0
,1867962000000.0,1890522000000.0,5576488000.0,-5576488000.0,14259383000.0,-14259383000.0,89859166450.0,1800662833550.0,일반회계,2021,0.0,국세청,0.0,22073000000.0,0.0,487000000.0
공항계정,462563000000.0,484713456300.0,0.0,0.0,15854595000.0,-15854595000.0,148515312710.0,315433653430.0,교통시설특별회계,2021,20764490160.0,국토교통부,22150456300.0,0.0,0.0,0.0
교통체계관리계정,660608000000.0,694848370260.0,0.0,0.0,11154000000.0,-11154000000.0,19769928660.0,673838487190.0,교통시설특별회계,2021,1239954410.0,국토교통부,34240370260.0,0.0,0.0,0.0
도로계정,12910741000000.0,12995496401410.0,0.0,0.0,245319046000.0,-245319046000.0,19910129290.0,12827961304440.0,교통시설특별회계,2021,147624967680.0,국토교통부,84755401410.0,0.0,0.0,0.0
철도계정,5377593000000.0,5404839000000.0,49337386000.0,-49337386000.0,0.0,0.0,88627398350.0,5316184201650.0,교통시설특별회계,2021,27400000.0,국토교통부,27246000000.0,0.0,0.0,0.0
세종특별자치시계정,28685000000.0,29605400000.0,0.0,0.0,2775000000.0,-2775000000.0,339296150.0,27829143900.0,국가균형발전특별회계,2021,1436959950.0,국토교통부,920400000.0,0.0,0.0,0.0
제주특별자치도계정,60926000000.0,60926000000.0,0.0,0.0,0.0,0.0,5686000000.0,55240000000.0,국가균형발전특별회계,2021,0.0,국토교통부,0.0,0.0,0.0,0.0
지역자율계정,559253000000.0,559253000000.0,0.0,0.0,0.0,0.0,0.0,515719890000.0,국가균형발전특별회계,2021,43533110000.0,국토교통부,0.0,0.0,0.0,0.0
지역지원계정,2636330000000.0,2794706649520.0,0.0,0.0,40942000000.0,-40942000000.0,86014656190.0,2551005194900.0,국가균형발전특별회계,2021,157686798430.0,국토교통부,158376649520.0,0.0,0.0,0.0
투자계정,18549000000.0,18549000000.0,0.0,0.0,0.0,0.0,3689608860.0,14742691150.0,에너지및자원사업특별회계,2021,116699990.0,국토교통부,0.0,0.0,0.0,0.0
,23070303000000.0,23405538753200.0,18214398000.0,-18214398000.0,66099888000.0,-66099888000.0,137560025410.0,23200846334010.0,일반회계,2021,67132393780.0,국토교통부,160594294200.0,174641459000.0,0.0,0.0
,371248000000.0,371248000000.0,0.0,0.0,0.0,0.0,3918329540.0,367212470460.0,혁신도시건설특별회계,2021,117200000.0,국토교통부,0.0,0.0,0.0,0.0
,705318000000.0,718167023030.0,0.0,0.0,2038933000.0,-2038933000.0,55635817350.0,641843686140.0,일반회계,2021,20687519540.0,국회,12849023030.0,1300000000.0,-1300000000.0,0.0
,240000000000.0,240000000000.0,0.0,0.0,0.0,0.0,0.0,240000000000.0,소재부품장비경쟁력강화특별회계,2021,0.0,금융위원회,0.0,0.0,0.0,0.0
,3705172000000.0,3705268114000.0,0.0,0.0,868665000.0,-868665000.0,5664716130.0,3699376111490.0,일반회계,2021,227286380.0,금융위원회,96114000.0,0.0,0.0,0.0
,425659000000.0,445682178960.0,140000000.0,-140000000.0,2163132000.0,-2163132000.0,20983874520.0,401542842270.0,일반회계,2021,23155462170.0,기상청,16059117960.0,3964061000.0,0.0,0.0
지역자율계정,297372000000.0,297372000000.0,0.0,0.0,0.0,0.0,0.0,297372000000.0,국가균형발전특별회계,2021,0.0,기획재정부,0.0,0.0,0.0,0.0
,28848150500000.0,19782243846670.0,0.0,0.0,832425000.0,-832425000.0,1966556576810.0,17811140466580.0,일반회계,2021,4546803280.0,기획재정부,3232364670.0,630441823000.0,-9699580841000.0,0.0
세종특별자치시계정,3448000000.0,3448000000.0,0.0,0.0,0.0,0.0,0.0,3448000000.0,국가균형발전특별회계,2021,0.0,농림축산식품부,0.0,0.0,0.0,0.0
제주특별자치도계정,10429000000.0,10429000000.0,0.0,0.0,0.0,0.0,0.0,10429000000.0,국가균형발전특별회계,2021,0.0,농림축산식품부,0.0,0.0,0.0,0.0
지역자율계정,761582000000.0,761582000000.0,0.0,0.0,0.0,0.0,0.0,733362000000.0,국가균형발전특별회계,2021,28220000000.0,농림축산식품부,0.0,0.0,0.0,0.0
지역지원계정,3692000000.0,3692000000.0,0.0,0.0,0.0,0.0,215000000.0,3477000000.0,국가균형발전특별회계,2021,0.0,농림축산식품부,0.0,0.0,0.0,0.0
구조개선사업계정,4904636000000.0,5030426058660.0,52822000000.0,-52822000000.0,69717030000.0,-69717030000.0,69170517600.0,4908238397120.0,농어촌구조개선특별회계,2021,53017143940.0,농림축산식품부,13262673660.0,112527385000.0,0.0,0.0
농어촌특별세사업계정,7726712000000.0,7729040979360.0,0.0,0.0,0.0,0.0,3969603070.0,7720533426460.0,농어촌구조개선특별회계,2021,4537949830.0,농림축산식품부,2328979360.0,0.0,0.0,0.0
손익계정,2057333000000.0,2060196866000.0,0.0,0.0,103776710000.0,-103776710000.0,112680280.0,2059901083720.0,양곡관리특별회계,2021,183102000.0,농림축산식품부,2863866000.0,0.0,0.0,0.0
