사업규모설명,회계연도,소관명,총사업비,사업유형대분류,사업유형중분류,사업유형,설계비,기타관리금액,시설부대비,총사업비명,보상비,예비비,감리비,공사비
,2010,국토해양부,158879,토목,도로,기간국도,0,0,0,진동우회도로,26737,0,0,132142
,2010,국토해양부,107982,토목,도로,기간국도,0,0,0,진천-증평2,17775,0,0,90207
,2010,국토해양부,87210,토목,도로,기간국도,0,0,0,진천IC-금왕1,14576,0,0,72634
,2010,국토해양부,94322,토목,도로,기간국도,0,0,0,진천IC-금왕2,11147,0,0,83175
,2010,국토해양부,130056,토목,도로,기간국도,0,0,0,천안성환우회도로,26642,0,0,103414
,2010,국토해양부,93795,토목,도로,기간국도,0,0,0,철원서면우회도로,9913,0,0,83882
,2010,국토해양부,168560,토목,도로,기간국도,0,0,0,청도-남천1,13578,0,0,154982
,2010,국토해양부,146351,토목,도로,기간국도,0,0,0,청양-우성1,17559,0,0,128792
,2010,국토해양부,159338,토목,도로,기간국도,0,0,0,청양-우성2,36670,0,0,122668
,2010,국토해양부,109053,토목,도로,기간국도,0,0,0,청양-홍성1,31108,0,0,77945
,2010,국토해양부,99211,토목,도로,기간국도,0,0,0,청양-홍성2,34505,0,0,64706
,2010,국토해양부,135930,토목,도로,기간국도,0,0,0,청주내덕-청원북일,38702,0,0,97228
,2010,국토해양부,136600,토목,도로,기간국도,0,0,0,태백-도계,14600,0,0,122000
,2010,국토해양부,89684,토목,도로,기간국도,0,0,0,평창-정선2,6388,0,0,83296
,2010,국토해양부,128470,토목,도로,기간국도,0,0,0,평창-정선3,8083,0,0,120387
,2010,국토해양부,57938,토목,도로,기간국도,0,0,0,풍각-화양,21410,0,0,36528
,2010,국토해양부,70902,토목,도로,기간국도,0,0,0,하동-평사리,33158,0,0,37744
,2010,국토해양부,75750,토목,도로,기간국도,0,0,0,현내-송현진1,7324,0,0,68426
,2010,국토해양부,58410,토목,도로,기간국도,0,0,0,현내-송현진2,4070,0,0,54340
,2010,국토해양부,84590,토목,도로,기간국도,0,0,0,현동-임곡1,27609,0,0,56981
,2010,국토해양부,148883,토목,도로,기간국도,0,0,0,현동-임곡2,55436,0,0,93447
,2010,국토해양부,134070,토목,도로,기간국도,0,0,0,화원-옥포,68179,0,0,65891
,2010,국토해양부,70433,토목,도로,기타도로,810,0,147,경남혁신도시 서측진입교량,1490,0,2302,65684
,2010,국토해양부,91697,토목,도로,기타도로,1446,0,171,계백로 우회도로(혼잡도로),13018,0,2821,74241
,2010,국토해양부,173943,토목,도로,기타도로,3864,0,369,광주북부 순환도로(혼잡도로),22655,0,4278,142777
,2010,국토해양부,135535,토목,도로,기타도로,3068,0,256,나주역~혁신도시,15592,0,3874,112745
,2010,국토해양부,271450,토목,도로,기타도로,1046,0,643,난곡지역 간선급행버스체계구축,229885,0,1389,38487
,2010,국토해양부,131534,토목,도로,기타도로,0,0,148,대구-포항간 고속도로진입로 및 종합유통단지진입로 1,64590,0,2322,64474
,2010,국토해양부,149151,토목,도로,기타도로,2258,0,305,대도시권혼잡도로 대구 상동교~가창 확장사업,3522,0,4524,138542
,2010,국토해양부,52378,토목,도로,기타도로,1100,0,97,백제큰길연결도로,8957,0,2507,39717
,2010,국토해양부,79715,토목,도로,기타도로,0,0,0,사옥도-증도,1790,0,2837,75088
,2010,국토해양부,111387,토목,도로,기타도로,0,0,200,산성터널 접속도로(화명측) 건설공사,21000,0,3187,87000
,2010,국토해양부,210000,토목,도로,기타도로,6630,0,3690,영산강 강변도로,20000,0,5180,174500
,2010,국토해양부,201913,토목,도로,기타도로,5940,0,328,옥동-농소1,43603,0,4854,147188
,2010,국토해양부,118438,토목,도로,기타도로,2383,0,263,옥동-농소2,21066,0,4013,90713
,2010,국토해양부,114409,토목,도로,기타도로,2069,0,1177,울산국가산업단지(용연~청량IC) 연결도로 개설공사,21006,0,3090,87067
,2010,국토해양부,55675,토목,도로,기타도로,997,0,260,일곡~용전(혼잡도로),14063,0,1808,38547
,2010,국토해양부,61182,토목,도로,기타도로,800,0,0,"전북 전주, 완주 혁신도시 진입도로 확포장공사",13300,0,0,47082
,2010,국토해양부,61182,토목,도로,기타도로,1582,0,0,전북 전주.완주 혁신도시 진입도로 확포장공사,13300,0,0,46300
,2010,국토해양부,51665,토목,도로,기타도로,1011,0,87,제주 혁신도시 기반시설,12735,0,1695,36137
,2010,국토해양부,69148,토목,도로,기타도로,1883,0,729,진천.음성혁신도시 도로지원,17738,0,1480,47318
,2010,국토해양부,123345,토목,도로,기타도로,4242,0,272,청라-화곡간 간선급행버스체계구축,19697,0,4079,95055
,2010,국토해양부,134756,토목,도로,기타도로,9675,0,487,하남산단외곽도로(혼잡도로),28244,0,3152,93198
,2010,국토해양부,66356,토목,도로,기타도로,765,0,1641,혁신도시~국도14호선,11283,0,1881,50786
,2010,국토해양부,103068,토목,도로,기타도로,596,0,119,혁신도시진입도로(율하역~혁신도시간),38622,0,2150,61581
,2010,국토해양부,130199,토목,도로,민자접속도로,1540,0,250,가덕대교,0,0,3670,124739
,2010,국토해양부,84158,토목,도로,민자접속도로,383,0,155,농소-유호(거가대교 접속도로),0,0,230,83390
,2010,국토해양부,338471,토목,도로,민자접속도로,1619,0,515,장승포-장목(거가대교 접속도로),0,0,9016,327321
,2010,국토해양부,264715,토목,도로,민자접속도로,4833,0,383,천성-눌차,52000,0,5491,202008
,2010,국토해양부,80224,토목,도로,산업단지 진입도로,2000,0,118,강릉2산단진입도로,19000,0,2011,57095
,2010,국토해양부,105839,토목,도로,산업단지 진입도로,1200,0,177,광주첨단산단진입도로,18101,0,3099,83262
,2010,국토해양부,377600,토목,도로,산업단지 진입도로,8870,0,570,구미5국가산단 진입도로 건설공사,60000,0,8160,300000
,2010,국토해양부,120376,토목,도로,산업단지 진입도로,3771,0,0,당진송산산단 진입도로 건설공사,41988,0,2643,71974
,2010,국토해양부,356355,토목,도로,산업단지 진입도로,4800,0,595,대구테크노폴리스산단진입도로,25900,0,9400,315660
,2010,국토해양부,58998,토목,도로,산업단지 진입도로,900,0,98,대덕테크노밸리 산단진입도로,9296,0,1286,47418
,2010,국토해양부,52417,토목,도로,산업단지 진입도로,756,0,73,대불국가산단 진입도로,11840,0,1672,38076
,2010,국토해양부,1063643,토목,도로,산업단지 진입도로,12961,0,1288,여수국가산단진입도로,53823,0,26037,969534
,2010,국토해양부,180784,토목,도로,산업단지 진입도로,3707,0,346,익산산단 진입도로 건설공사,6670,0,5156,164905
,2010,국토해양부,52132,토목,도로,산업단지 진입도로,512,0,87,인주지방산업단지(1공구) 해안진입도로,6836,0,1586,43111
,2010,국토해양부,53792,토목,도로,산업단지 진입도로,1126,0,63,전의지방산업단지 진입도로,18360,0,1529,32714
,2010,국토해양부,152749,토목,도로,산업단지 진입도로,0,0,284,진곡산단 진입도로 건설공사,15587,0,4323,132555
,2010,국토해양부,62693,토목,도로,산업단지 진입도로,700,0,60,진해국가 산업단지 진입도로,30895,0,1823,29215
,2010,국토해양부,299707,토목,도로,산업단지 진입도로,1000,0,383,천안4산단진입도로,119472,0,5292,173560
,2010,국토해양부,142715,토목,도로,산업단지 진입도로,3000,0,250,청주산단진입도로,26000,0,3465,110000
,2010,국토해양부,133882,토목,도로,산업단지 진입도로,0,0,132,탕정T/C산단진입도로,83668,0,2252,47830
,2010,국토해양부,54779,토목,도로,일반국도,0,0,0,감포-구룡포,26322,0,0,28457
,2010,국토해양부,86171,토목,도로,일반국도,0,0,0,격포-하서,16930,0,0,69241
,2010,국토해양부,107286,토목,도로,일반국도,0,0,0,고군산군도2,2713,0,0,104573
,2010,국토해양부,93294,토목,도로,일반국도,0,0,0,고군산군도3,12377,0,0,80917
,2010,국토해양부,67421,토목,도로,일반국도,0,0,0,고령-성주1,14852,0,0,52569
,2010,국토해양부,269900,토목,도로,일반국도,0,0,0,고성죽계-마산진전,30300,0,0,239600
,2010,국토해양부,217970,토목,도로,일반국도,0,0,0,고현-이동,25000,0,0,192970
,2010,국토해양부,55944,토목,도로,일반국도,0,0,0,고현-하동IC1,7377,0,0,48567
,2010,국토해양부,211395,토목,도로,일반국도,0,0,0,고현-하동IC2,2049,0,0,209346
,2010,국토해양부,98025,토목,도로,일반국도,0,0,0,광령-애월삼거리(구국도),36765,0,0,61260
,2010,국토해양부,97170,토목,도로,일반국도,0,0,0,괴산IC-괴산,6770,0,0,90400
,2010,국토해양부,50325,토목,도로,일반국도,0,0,0,군내-고군,7092,0,0,43233
,2010,국토해양부,156980,토목,도로,일반국도,0,0,0,군외-남창,21183,0,0,135797
,2010,국토해양부,194262,토목,도로,일반국도,0,0,0,군장대교,18180,0,0,176082
,2010,국토해양부,140581,토목,도로,일반국도,0,0,0,굴포교가설,15355,0,0,125226
,2010,국토해양부,147327,토목,도로,일반국도,0,0,0,귀래-매지,6000,0,0,141327
,2010,국토해양부,65582,토목,도로,일반국도,0,0,0,나주-동강,12778,0,0,52804
,2010,국토해양부,143246,토목,도로,일반국도,0,0,0,남원-곡성,17680,0,0,125566
,2010,국토해양부,88006,토목,도로,일반국도,0,0,0,남창-삼산,14500,0,0,73506
,2010,국토해양부,126553,토목,도로,일반국도,0,0,0,남평우회,17126,0,0,109427
,2010,국토해양부,68268,토목,도로,일반국도,0,0,0,내북-운암,3138,0,0,65130
,2010,국토해양부,72322,토목,도로,일반국도,0,0,0,내서-칠원,22149,0,0,50173
,2010,국토해양부,66166,토목,도로,일반국도,0,0,0,노귀재터널,4550,0,0,61616
,2010,국토해양부,111600,토목,도로,일반국도,0,0,0,농소-외동,29500,0,0,82100
,2010,국토해양부,91733,토목,도로,일반국도,0,0,0,다인-비안1,7549,0,0,84184
,2010,국토해양부,125156,토목,도로,일반국도,0,0,0,다인-비안2,11338,0,0,113818
,2010,국토해양부,63948,토목,도로,일반국도,0,0,0,단양IC-대강,7051,0,0,56897
,2010,국토해양부,73450,토목,도로,일반국도,0,0,0,담양-순창,9879,0,0,63571
,2010,국토해양부,70206,토목,도로,일반국도,0,0,0,대의-의령,11948,0,0,58258
,2010,국토해양부,71315,토목,도로,일반국도,0,0,0,돌산-우두,10781,0,0,60534
,2010,국토해양부,134790,토목,도로,일반국도,0,0,0,돌산-화태,5592,0,0,129198
,2010,국토해양부,83993,토목,도로,일반국도,1806,0,923,동해-옥계,17890,0,2055,61319
,2010,국토해양부,151387,토목,도로,일반국도,0,0,0,두교리-죽산,36529,0,0,114858
,2010,국토해양부,97121,토목,도로,일반국도,0,0,0,마리-송정,13654,0,0,83467
,2010,국토해양부,76589,토목,도로,일반국도,0,0,0,마산-신읍,44700,0,0,31889
,2010,국토해양부,82581,토목,도로,일반국도,0,0,0,만리포-태안,20500,0,0,62081
,2010,국토해양부,58229,토목,도로,일반국도,0,0,0,무주안성우회,10807,0,0,47422
,2010,국토해양부,56796,토목,도로,일반국도,0,0,0,밀양-부산대,16010,0,0,40786
,2010,국토해양부,100500,토목,도로,일반국도,0,0,0,백봉령-달방댐,600,0,0,99900
,2010,국토해양부,136400,토목,도로,일반국도,0,0,0,벌교-주암1,7989,0,0,128411
,2010,국토해양부,65471,토목,도로,일반국도,0,0,0,벌교-주암2,7114,0,0,58357
,2010,국토해양부,104320,토목,도로,일반국도,0,0,0,부산시계-웅상1,25000,0,0,79320
,2010,국토해양부,159929,토목,도로,일반국도,0,0,0,부산시계-웅상2,28300,0,0,131629
,2010,국토해양부,103637,토목,도로,일반국도,0,0,0,부안-태인1,12443,0,0,91194
,2010,국토해양부,100417,토목,도로,일반국도,0,0,0,부안-태인2,10720,0,0,89697
,2010,국토해양부,116584,토목,도로,일반국도,2358,0,223,부전-쌍치,4283,0,3690,106030
,2010,국토해양부,69517,토목,도로,일반국도,0,0,0,산외-산내,8061,0,0,61456
,2010,국토해양부,126033,토목,도로,일반국도,0,0,0,산청-수동,15300,0,0,110733
,2010,국토해양부,109378,토목,도로,일반국도,0,0,0,서천-보령1,18488,0,0,90890
,2010,국토해양부,68014,토목,도로,일반국도,0,0,0,서천-보령3,10187,0,0,57827
,2010,국토해양부,51865,토목,도로,일반국도,0,0,0,서천IC-판교,7195,0,0,44670
,2010,국토해양부,99410,토목,도로,일반국도,1327,0,482,설악-청평,9467,0,2854,85280
,2010,국토해양부,265184,토목,도로,일반국도,0,0,0,성남-장호원1,84000,0,0,181184
,2010,국토해양부,455098,토목,도로,일반국도,0,0,0,성남-장호원2,72000,0,0,383098
,2010,국토해양부,256799,토목,도로,일반국도,0,0,0,성남-장호원3,52900,0,0,203899
,2010,국토해양부,202948,토목,도로,일반국도,0,0,0,성남-장호원4,48642,0,0,154306
,2010,국토해양부,158898,토목,도로,일반국도,0,0,0,성남-장호원5,38762,0,0,120136
,2010,국토해양부,271858,토목,도로,일반국도,0,0,0,소록-거금,7231,0,0,264627
,2010,국토해양부,118786,토목,도로,일반국도,0,0,0,소천-도계1,6800,0,0,111986
,2010,국토해양부,146889,토목,도로,일반국도,0,0,0,소천-도계2,7544,0,0,139345
,2010,국토해양부,112282,토목,도로,일반국도,0,0,0,수동-안의,14000,0,0,98282
,2010,국토해양부,91134,토목,도로,일반국도,0,0,0,순창-운암1,8484,0,0,82650
,2010,국토해양부,111073,토목,도로,일반국도,0,0,0,순창-운암2,10194,0,0,100879
,2010,국토해양부,89551,토목,도로,일반국도,0,0,0,순창-운암3,3570,0,0,85981
,2010,국토해양부,92553,토목,도로,일반국도,0,0,0,순창-운암4,2570,0,0,89983
,2010,국토해양부,81457,토목,도로,일반국도,0,0,0,순창IC-주산리,18458,0,0,62999
,2010,국토해양부,73924,토목,도로,일반국도,0,0,0,순천승주우회,7662,0,0,66262
,2010,국토해양부,156511,토목,도로,일반국도,0,0,0,신갈우회,31162,0,0,125349
,2010,국토해양부,87220,토목,도로,일반국도,0,0,0,신령-고노,10693,0,0,76527
,2010,국토해양부,68818,토목,도로,일반국도,0,0,0,신지-고금,779,0,0,68039
,2010,국토해양부,79136,토목,도로,일반국도,0,0,0,신창-대정(구국도),20517,0,0,58619
,2010,국토해양부,118681,토목,도로,일반국도,0,0,0,신태인-김제,9978,0,0,108703
,2010,국토해양부,111641,토목,도로,일반국도,0,0,0,신풍-우성,20702,0,0,90939
,2010,국토해양부,98525,토목,도로,일반국도,0,0,0,안덕-대정(구국도),16262,0,0,82263
,2010,국토해양부,116098,토목,도로,일반국도,0,0,0,안의-마리,22270,0,0,93828
,2010,국토해양부,228516,토목,도로,일반국도,0,0,0,압해-암태1,604,0,0,227912
,2010,국토해양부,251363,토목,도로,일반국도,0,0,0,압해-암태2,2486,0,0,248877
,2010,국토해양부,137714,토목,도로,일반국도,0,0,0,압해-운남,11946,0,0,125768
,2010,국토해양부,115671,토목,도로,일반국도,0,0,0,야은-원덕,10672,0,0,104999
,2010,국토해양부,63707,토목,도로,일반국도,0,0,0,양구남면우회,5740,0,0,57967
,2010,국토해양부,247600,토목,도로,일반국도,0,0,0,양남-감포,63300,0,0,184300
,2010,국토해양부,114325,토목,도로,일반국도,0,0,0,여수-순천1,11305,0,0,103020
,2010,국토해양부,158391,토목,도로,일반국도,0,0,0,여수-순천2,31858,0,0,126533
,2010,국토해양부,59340,토목,도로,일반국도,0,0,0,여주-양평,29227,0,0,30113
,2010,국토해양부,94772,토목,도로,일반국도,0,0,0,여주IC-장호원1,21965,0,0,72807
,2010,국토해양부,105031,토목,도로,일반국도,0,0,0,연곡-두능,29928,0,0,75103
,2010,국토해양부,114319,토목,도로,일반국도,0,0,0,연천-신탄리1,37251,0,0,77068
,2010,국토해양부,53035,토목,도로,일반국도,0,0,0,영광-대산,11326,0,0,41709
,2010,국토해양부,127526,토목,도로,일반국도,0,0,0,영광-해제,2990,0,0,124536
,2010,국토해양부,248939,토목,도로,일반국도,0,0,0,영남-적금,2682,0,0,246257
,2010,국토해양부,98060,토목,도로,일반국도,0,0,0,영동-추풍령2,16194,0,0,81866
,2010,국토해양부,126177,토목,도로,일반국도,0,0,0,영월-방림1,16812,0,0,109365
,2010,국토해양부,201888,토목,도로,일반국도,0,0,0,영월-방림3,8928,0,0,192960
,2010,국토해양부,83070,토목,도로,일반국도,0,0,0,영월중동우회외 2개소,4596,0,0,78474
,2010,국토해양부,156886,토목,도로,일반국도,0,0,0,영인-팽성,56567,0,0,100319
,2010,국토해양부,103200,토목,도로,일반국도,0,0,0,영천-삼창,14900,0,0,88300
,2010,국토해양부,133685,토목,도로,일반국도,0,0,0,오성-청북,38461,0,0,95224
,2010,국토해양부,61984,토목,도로,일반국도,0,0,0,오수-월락,7121,0,0,54863
,2010,국토해양부,67900,토목,도로,일반국도,0,0,0,옥천-도암 도로건설공사,6900,0,0,61000
,2010,국토해양부,67419,토목,도로,일반국도,0,0,0,운남-망운,23714,0,0,43705
,2010,국토해양부,58199,토목,도로,일반국도,1811,0,111,운암-미원,5069,0,1623,49585
,2010,국토해양부,349850,토목,도로,일반국도,0,0,0,유구-아산,55750,0,0,294100
,2010,국토해양부,90077,토목,도로,일반국도,0,0,0,은행-옥천,10823,0,0,79254
,2010,국토해양부,112064,토목,도로,일반국도,0,0,0,음봉-영인,67947,0,0,44117
,2010,국토해양부,132593,토목,도로,일반국도,0,0,0,의정부-소흘,83151,0,0,49442
,2010,국토해양부,98083,토목,도로,일반국도,0,0,0,이양-능주1,11334,0,0,86749
,2010,국토해양부,83936,토목,도로,일반국도,0,0,0,이양-능주2,9800,0,0,74136
,2010,국토해양부,95641,토목,도로,일반국도,0,0,0,인포-보은(1공구),3107,0,0,92534
,2010,국토해양부,109813,토목,도로,일반국도,0,0,0,인포-보은(2공구),10006,0,0,99807
,2010,국토해양부,119508,토목,도로,일반국도,0,0,0,인포-보은(3공구),19012,0,0,100496
,2010,국토해양부,164166,토목,도로,일반국도,0,0,0,인화-강화,62833,0,0,101333
,2010,국토해양부,67351,토목,도로,일반국도,0,0,0,장신-송학,34000,0,0,33351
,2010,국토해양부,112758,토목,도로,일반국도,0,0,0,장안-온산1,17767,0,0,94991
,2010,국토해양부,114206,토목,도로,일반국도,0,0,0,장안-온산2,18800,0,0,95406
,2010,국토해양부,207681,토목,도로,일반국도,0,0,0,장흥-송추우회도로,56774,0,0,150907
,2010,국토해양부,127920,토목,도로,일반국도,0,0,0,적성-전곡1,5798,0,0,122122
,2010,국토해양부,59603,토목,도로,일반국도,0,0,0,적성-전곡2,1134,0,0,58469
,2010,국토해양부,119952,토목,도로,일반국도,0,0,0,적성-전곡3,5768,0,0,114184
,2010,국토해양부,118791,토목,도로,일반국도,0,0,0,전곡-영중1,4230,0,0,114561
,2010,국토해양부,111735,토목,도로,일반국도,0,0,0,전곡-영중2,6070,0,0,105665
,2010,국토해양부,76009,토목,도로,일반국도,0,0,0,정읍-신태인1,11681,0,0,64328
,2010,국토해양부,94700,토목,도로,일반국도,0,0,0,정읍-신태인2,6300,0,0,88400
,2010,국토해양부,105041,토목,도로,일반국도,0,0,0,정읍-원덕1,15000,0,0,90041
,2010,국토해양부,113394,토목,도로,일반국도,0,0,0,정읍-원덕2,15000,0,0,98394
,2010,국토해양부,84830,토목,도로,일반국도,0,0,0,조천우회도로(신촌-함덕),26483,0,0,58347
,2010,국토해양부,59363,토목,도로,일반국도,0,0,0,조천우회도로(함덕-동복)건설공사,10044,0,0,49319
,2010,국토해양부,126860,토목,도로,일반국도,0,0,0,지도-임자 도로건설공사,1824,0,0,125036
,2010,국토해양부,91347,토목,도로,일반국도,0,0,0,진상-하동1,11208,0,0,80139
,2010,국토해양부,57132,토목,도로,일반국도,0,0,0,진안-적상1,7736,0,0,49396
,2010,국토해양부,112027,토목,도로,일반국도,0,0,0,진안-적상2,9812,0,0,102215
,2010,국토해양부,80828,토목,도로,일반국도,0,0,0,진천-두교리,21899,0,0,58929
,2010,국토해양부,80161,토목,도로,일반국도,0,0,0,진천-증평(제1공구),10910,0,0,69251
,2010,국토해양부,144100,토목,도로,일반국도,0,0,0,창원동읍-김해한림,27800,0,0,116300
,2010,국토해양부,90005,토목,도로,일반국도,0,0,0,청도-남천2,37489,0,0,52516
,2010,국토해양부,153938,토목,도로,일반국도,0,0,0,청평-현리,40984,0,0,112954
,2010,국토해양부,234300,토목,도로,일반국도,0,0,0,춘천-화천,0,0,0,234300
,2010,국토해양부,50429,토목,도로,일반국도,0,0,0,칠곡-가례,14343,0,0,36086
,2010,국토해양부,56658,토목,도로,일반국도,409,0,110,태백-미로1,6322,0,2026,47791
,2010,국토해양부,418218,토목,도로,일반국도,13470,0,613,태안-보령(1공구),4867,0,10392,388876
,2010,국토해양부,121782,토목,도로,일반국도,3584,0,163,태안-보령(2공구),11759,0,2762,103514
,2010,국토해양부,69354,토목,도로,일반국도,0,0,0,태인-원평2,8830,0,0,60524
,2010,국토해양부,324678,토목,도로,일반국도,0,0,0,퇴계원-진접,158531,0,0,166147
,2010,국토해양부,200159,토목,도로,일반국도,0,0,0,팽성-오성,37987,0,0,162172
,2010,국토해양부,61747,토목,도로,일반국도,0,0,0,평창-정선1,6674,0,0,55073
,2010,국토해양부,68033,토목,도로,일반국도,0,0,0,평창-진부,9127,0,0,58906
,2010,국토해양부,98435,토목,도로,일반국도,0,0,0,하동-완사1,6533,0,0,91902
,2010,국토해양부,56310,토목,도로,일반국도,0,0,0,하동-완사2,5366,0,0,50944
,2010,국토해양부,69408,토목,도로,일반국도,0,0,0,하동-적량(진상-하동2),5492,0,0,63916
,2010,국토해양부,123800,토목,도로,일반국도,0,0,0,하동-화개,18300,0,0,105500
,2010,국토해양부,154371,토목,도로,일반국도,0,0,0,하동-화개,27918,0,0,126453
,2010,국토해양부,82678,토목,도로,일반국도,0,0,0,학산-주산,10660,0,0,72018
,2010,국토해양부,140312,토목,도로,일반국도,0,0,0,현리-신팔,12476,0,0,127836
,2010,국토해양부,101604,토목,도로,일반국도,0,0,0,호계-불정,13583,0,0,88021
,2010,국토해양부,64743,토목,도로,일반국도,0,0,0,홍농-백수,3240,0,0,61503
,2010,국토해양부,105497,토목,도로,일반국도,0,0,0,홍산-구룡,15502,0,0,89995
,2010,국토해양부,246558,토목,도로,일반국도,0,0,0,화성팔탄A우회도로,131500,0,0,115058
,2010,국토해양부,117510,토목,도로,일반국도,0,0,0,화순-광주,26760,0,0,90750
,2010,국토해양부,60882,토목,도로,일반국도,0,0,0,화양-적금(1공구) 도로건설공사,25514,0,0,35368
,2010,국토해양부,134877,토목,도로,일반국도,0,0,0,화양-적금(2공구) 도로건설공사,3381,0,0,131496
,2010,국토해양부,132243,토목,도로,일반국도,0,0,0,화양-적금(3공구) 도로건설공사,2582,0,0,129661
,2010,국토해양부,56080,토목,도로,일반국도,0,0,0,화양-적금(4공구) 도로건설공사,1361,0,0,54719
,2010,국토해양부,124481,토목,도로,일반국도,4201,0,470,흥해-기계1,21000,0,3113,95697
,2010,국토해양부,89300,토목,도로,일반국도,3900,0,394,흥해-기계2,21600,0,906,62500
,2010,국토해양부,199710,토목,도로,일반국도,0,0,0,흥해~기계,50000,0,0,149710
,2010,국토해양부,53820,토목,물류,물류 및 기타,1652,0,51,수도권북부 내륙화물기지 진입도로 건설,5260,0,657,46200
,2010,국토해양부,165558,토목,물류,물류 및 기타,1630,0,196,수도권확장 복합화물터미널 진입도로 건설,47785,0,4748,111199
,2010,국토해양부,61618,토목,수자원,국가하천,0,0,0,금강 2공구,32168,0,0,29450
,2010,국토해양부,145001,토목,수자원,국가하천,0,0,0,금강 3공구,58596,0,0,86405
,2010,국토해양부,57891,토목,수자원,국가하천,0,0,0,금강 4공구,19020,0,0,38871
,2010,국토해양부,57861,토목,수자원,국가하천,0,0,0,금강살리기 10공구(미호2지구) 사업,7300,0,0,50561
,2010,국토해양부,163584,토목,수자원,국가하천,0,0,0,낙동강 6공구,85160,0,0,78424
,2010,국토해양부,145164,토목,수자원,국가하천,0,0,0,낙동강 7공구,107885,0,0,37279
,2010,국토해양부,98298,토목,수자원,국가하천,0,0,0,낙동강 8공구,33752,0,0,64546
,2010,국토해양부,124658,토목,수자원,국가하천,0,0,0,낙동강 9공구,98522,0,0,26136
,2010,국토해양부,53607,토목,수자원,국가하천,0,0,0,낙동강10공구,18656,0,0,34951
,2010,국토해양부,216322,토목,수자원,국가하천,0,0,0,낙동강11공구,126470,0,0,89852
,2010,국토해양부,63147,토목,수자원,국가하천,0,0,0,낙동강12공구,10292,0,0,52855
,2010,국토해양부,132485,토목,수자원,국가하천,0,0,0,낙동강45공구,49154,0,0,83331
,2010,국토해양부,113069,토목,수자원,국가하천,0,0,0,낙동강살리기 14공구(밀양3.김해10지구) 사업,11618,0,0,101451
,2010,국토해양부,99628,토목,수자원,국가하천,0,0,0,낙동강살리기 15공구(밀양4.김해11지구) 사업,23042,0,0,76586
,2010,국토해양부,76370,토목,수자원,국가하천,0,0,0,낙동강살리기 1공구(부산사하.강서1지구) 사업,7620,0,0,68750
,2010,국토해양부,60947,토목,수자원,국가하천,0,0,0,낙동강살리기 21공구(달성1.고령1지구) 사업,7334,0,0,53613
,2010,국토해양부,64914,토목,수자원,국가하천,0,0,0,낙동강살리기 26공구(구미2지구) 사업,9578,0,0,55336
,2010,국토해양부,50737,토목,수자원,국가하천,0,0,0,낙동강살리기 28공구(구미4지구) 사업,2540,0,0,48197
,2010,국토해양부,52363,토목,수자원,국가하천,0,0,0,낙동강살리기 29공구(구미5지구) 사업,7538,0,0,44825
,2010,국토해양부,78581,토목,수자원,국가하천,0,0,0,낙동강살리기 34공구(예천1.상주3지구) 사업,4580,0,0,74001
,2010,국토해양부,61338,토목,수자원,국가하천,0,0,0,낙동강살리기 36공구(예천3.의성3지구) 사업,3560,0,0,57778
,2010,국토해양부,58599,토목,수자원,국가하천,0,0,0,낙동강살리기 37공구(예천4.안동1지구) 사업,2948,0,0,55651
,2010,국토해양부,64083,토목,수자원,국가하천,0,0,0,낙동강살리기 3공구(부산사상2.강서3지구) 사업,3764,0,0,60319
,2010,국토해양부,50208,토목,수자원,국가하천,0,0,0,낙동강살리기 4공구(부산북구1.강서4지구) 사업,2030,0,0,48178
,2010,국토해양부,58804,토목,수자원,국가하천,0,0,0,영산강 1공구,6289,0,0,52515
,2010,국토해양부,67475,토목,수자원,국가하천,0,0,0,영산강 7공구,4606,0,0,62869
,2010,국토해양부,154023,토목,수자원,국가하천,0,0,0,한강 17공구 영월 강변저류지 조성사업,49445,0,0,104578
,2010,국토해양부,71246,토목,수자원,국가하천,0,0,0,한강(남한강)살리기 2공구 하천환경정비공사,14506,0,0,56740
,2010,국토해양부,75756,토목,수자원,국가하천,0,0,0,한강(남한강)살리기 5공구 하천환경정비공사,21864,0,0,53892
,2010,국토해양부,159328,토목,수자원,국가하천,0,0,0,한강(북한강)살리기 9공구 하천환경정비공사,109216,0,0,50112
,2010,국토해양부,71182,토목,수자원,국가하천,0,0,0,한강13공구,10971,0,0,60211
,2010,국토해양부,84262,토목,수자원,국가하천,0,0,0,한강1공구,34756,0,0,49506
,2010,국토해양부,378700,토목,수자원,댐,5950,0,8542,군남홍수조절지건설,204832,0,0,159376
,2010,국토해양부,278533,토목,수자원,댐,0,0,0,다목적댐보상비출자,304313,0,0,-25780
,2010,국토해양부,56000,토목,수자원,댐,4162,0,2336,단양수중보 건설,4373,0,0,45129
,2010,국토해양부,190327,토목,수자원,댐,6587,0,9515,대청댐치수능력증대,38300,0,0,135925
,2010,국토해양부,477880,토목,수자원,댐,7126,0,12130,부항댐건설,248488,0,0,210136
,2010,국토해양부,222047,토목,수자원,댐,5050,0,7686,섬진강댐재개발,99510,0,0,109801
,2010,국토해양부,118782,토목,수자원,댐,4314,0,5605,성덕댐건설,0,0,0,108863
,2010,국토해양부,174333,토목,수자원,댐,6463,0,11184,소양강댐비상여수로설치,1941,0,0,154745
,2010,국토해양부,115921,토목,수자원,댐,4801,0,6811,안동댐 비상여수로 건설사업,7025,0,0,97284
