계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,소속기관기본경비,기본경비(경상운영비),여비,국내여비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,139032,139032
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,16975,16975
,소속기관기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,67749,67749
,소속기관기본경비,기본경비(경상운영비),직무수행경비,월정직책급,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,234840,234840
,소속기관기본경비,기본경비(경상운영비),보전금,포상금등,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,3700,3700
,소속기관기본경비,기본경비(경상운영비),건설비,시설비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,26000,26000
,소속기관기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립박물관 기본경비,문화및관광일반,277336,277336
,소속기관기본경비,기본경비(경상운영비),직무수행경비,월정직책급,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,96600,96600
,소속기관기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,11250,11250
,소속기관기본경비,기본경비(경상운영비),연구개발비,연구개발비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,246317,246317
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,3159,3159
,소속기관기본경비,기본경비(경상운영비),여비,국내여비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,44189,44189
,소속기관기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,23760,23760
,소속기관기본경비,기본경비(경상운영비),운영비,재료비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,30000,30000
,소속기관기본경비,기본경비(경상운영비),운영비,차량·선박비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,13000,13000
,소속기관기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,1175550,1175550
,소속기관기본경비,기본경비(경상운영비),운영비,연료비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,207000,207000
,소속기관기본경비,기본경비(경상운영비),운영비,임차료,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,906259,906259
,소속기관기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,154598,154598
,소속기관기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,22980,22980
,소속기관기본경비,기본경비(경상운영비),인건비,기타직보수,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,21022,21022
,소속기관기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,159900,159900
,소속기관기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,187401,187401
,소속기관기본경비,기본경비(경상운영비),운영비,공공요금 및 제세,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,658246,658246
,소속기관기본경비,기본경비(경상운영비),운영비,피복비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,5000,5000
,소속기관기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,37600,37600
,소속기관기본경비,기본경비(경상운영비),운영비,급량비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립중앙도서관 기본경비,문화및관광일반,25200,25200
,소속기관기본경비,기본경비(경상운영비),예비비 및 기타,반환금기타,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,2500,2500
,소속기관기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,96450,96450
,소속기관기본경비,기본경비(경상운영비),보전금,포상금등,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,4500,4500
,소속기관기본경비,기본경비(경상운영비),보전금,배상금,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,50000,50000
,소속기관기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,141134,141134
,소속기관기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,185412,185412
,소속기관기본경비,기본경비(경상운영비),연구개발비,연구개발비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,10000,10000
,소속기관기본경비,기본경비(경상운영비),운영비,피복비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,4000,4000
,소속기관기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,21500,21500
,소속기관기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,12270,12270
,소속기관기본경비,기본경비(경상운영비),운영비,임차료,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,16800,16800
,소속기관기본경비,기본경비(경상운영비),운영비,연료비,일반지출,문화및관광,일반회계,2007,문화관광부,문화·관광행정지원,국립현대미술관 기본경비,문화및관광일반,5000,5000
