계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산외화금액,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기관운영(총액),1.0,일반행정,0.0,5077000.0,0.0,5077000.0,0.0,5077000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기관운영및예산지원관리,1.0,일반행정,0.0,2194000.0,0.0,2194000.0,0.0,2194000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기관운영및예산지원관리(총액),1.0,일반행정,0.0,74000.0,0.0,74000.0,0.0,74000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기획조정실,1.0,일반행정,0.0,1352000.0,0.0,1352000.0,0.0,1352000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기획조정실(총액),1.0,일반행정,0.0,177000.0,0.0,177000.0,0.0,177000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,대변인실,1.0,일반행정,0.0,252000.0,0.0,252000.0,0.0,252000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,대변인실(총액),1.0,일반행정,0.0,69000.0,0.0,69000.0,0.0,69000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,불우소외계층격려,1.0,일반행정,0.0,1900000.0,0.0,1900000.0,0.0,1900000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,비상대비정책국기본경비,1.0,일반행정,0.0,253000.0,0.0,253000.0,0.0,253000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,비상대비정책국기본경비(총액),1.0,일반행정,0.0,106000.0,0.0,106000.0,0.0,106000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,안전감찰관실기본경비,1.0,일반행정,0.0,235000.0,0.0,235000.0,0.0,235000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,안전감찰관실기본경비(총액),1.0,일반행정,0.0,32000.0,0.0,32000.0,0.0,32000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,안전정책실기본경비,1.0,일반행정,0.0,592000.0,0.0,592000.0,0.0,592000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,안전정책실기본경비(총액),1.0,일반행정,0.0,154000.0,0.0,154000.0,0.0,154000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,의정관실,1.0,일반행정,0.0,226000.0,0.0,226000.0,0.0,226000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,의정관실(총액),1.0,일반행정,0.0,19000.0,0.0,19000.0,0.0,19000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인사기획관실,1.0,일반행정,0.0,463000.0,0.0,463000.0,0.0,463000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인사기획관실(총액),1.0,일반행정,0.0,23000.0,0.0,23000.0,0.0,23000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난관리실기본경비,1.0,일반행정,8757.0,861000.0,8757.0,861000.0,8757.0,861000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난관리실기본경비(총액),1.0,일반행정,0.0,236000.0,0.0,236000.0,0.0,236000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난안전상황실기본경비,1.0,일반행정,0.0,92000.0,0.0,92000.0,0.0,92000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난안전상황실기본경비(총액),1.0,일반행정,0.0,59000.0,0.0,59000.0,0.0,59000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난협력실(총액),1.0,일반행정,0.0,158000.0,0.0,158000.0,0.0,158000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난협력실기본경비,1.0,일반행정,0.0,400000.0,0.0,400000.0,0.0,400000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재외주재관지원,1.0,일반행정,60819.0,808000.0,60819.0,808000.0,60819.0,808000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,전자정부국,1.0,일반행정,13496.0,507000.0,13496.0,507000.0,13496.0,507000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,전자정부국(총액),1.0,일반행정,0.0,96000.0,0.0,96000.0,0.0,96000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,정부혁신조직실,1.0,일반행정,0.0,595000.0,0.0,595000.0,0.0,595000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,정부혁신조직실(총액),1.0,일반행정,0.0,117000.0,0.0,117000.0,0.0,117000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방자치분권실,1.0,일반행정,4130.0,1234000.0,4130.0,1234000.0,4130.0,1234000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방자치분권실(총액),1.0,일반행정,0.0,372000.0,0.0,372000.0,0.0,372000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방재정경제실,1.0,일반행정,0.0,1029000.0,0.0,1029000.0,0.0,1029000.0
,본부기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방재정경제실(총액),1.0,일반행정,0.0,248000.0,0.0,248000.0,0.0,248000.0
,본부인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(본부),1.0,일반행정,831685.0,172014000.0,831685.0,172014000.0,831685.0,172014000.0
,부내행정지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,고객만족관리및이미지제고,1.0,일반행정,0.0,1629000.0,0.0,1629000.0,0.0,1629000.0
,부내행정지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,성과관리및행정효율성제고,1.0,일반행정,0.0,330000.0,0.0,330000.0,0.0,330000.0
,부내행정지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,세종청사 이전 지원,1.0,일반행정,0.0,8562000.0,0.0,8562000.0,0.0,8562000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,국가민방위재난안전교육원기본경비,1.0,일반행정,0.0,270000.0,0.0,270000.0,0.0,270000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,국가민방위재난안전교육원기본경비(총액),1.0,일반행정,0.0,161000.0,0.0,161000.0,0.0,161000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기록원기본경비,1.0,일반행정,0.0,707000.0,0.0,707000.0,0.0,707000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,기록원기본경비(총액),1.0,일반행정,0.0,461000.0,0.0,461000.0,0.0,461000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,이북5도기본경비,1.0,일반행정,7556.0,3455000.0,7556.0,3455000.0,7556.0,3455000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,이북5도기본경비(총액),1.0,일반행정,0.0,458000.0,0.0,458000.0,0.0,458000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난안전연구원기본경비(R&D),1.0,일반행정,0.0,13000.0,0.0,13000.0,0.0,13000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난안전연구원기본경비(총액)(R&D),1.0,일반행정,0.0,427000.0,0.0,427000.0,0.0,427000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방자치인재개발원기본경비,1.0,일반행정,1800.0,697000.0,1800.0,697000.0,1800.0,697000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,지방자치인재개발원기본경비(총액),1.0,일반행정,0.0,285000.0,0.0,285000.0,0.0,285000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,청사기본경비,1.0,일반행정,0.0,4435000.0,0.0,4435000.0,0.0,4435000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,청사기본경비(총액),1.0,일반행정,0.0,960000.0,0.0,960000.0,0.0,960000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,국가민방위재난안전교육원인건비,1.0,일반행정,0.0,3187000.0,0.0,3187000.0,0.0,3187000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(국가정보자원관리원),1.0,일반행정,0.0,20342000.0,0.0,20342000.0,0.0,20342000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(기록),1.0,일반행정,0.0,24484000.0,0.0,24484000.0,0.0,24484000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(부마민주항쟁위),1.0,일반행정,0.0,228000.0,0.0,228000.0,0.0,228000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(이북),1.0,일반행정,0.0,3763000.0,0.0,3763000.0,0.0,3763000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(지방자치인재개발원),1.0,일반행정,0.0,6876000.0,0.0,6876000.0,0.0,6876000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(진실화해위원회),1.0,일반행정,0.0,4780000.0,0.0,4780000.0,0.0,4780000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,인건비(청사),1.0,일반행정,0.0,68315000.0,0.0,68315000.0,0.0,68315000.0
,소속기관인건비,인건비(기금인건비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,재난안전연구원인건비(R&D),1.0,일반행정,0.0,7649000.0,0.0,7649000.0,0.0,7649000.0
,위원회운영지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,정책기획위원회운영,1.0,일반행정,0.0,8391000.0,0.0,8391000.0,0.0,8391000.0
,재난상황관리,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,중앙안전상황실운영,1.0,일반행정,0.0,2245000.0,0.0,2245000.0,0.0,2245000.0
,정책연구개발,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,정책연구개발(R&D),1.0,일반행정,0.0,1155000.0,0.0,1155000.0,0.0,1155000.0
,행정안전정보화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,행정안전행정지원,행정안전부정보화(정보화),1.0,일반행정,0.0,4513000.0,0.0,4513000.0,0.0,4513000.0
,공무원단체건전육성,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,인사관리,공무원단체건전육성,1.0,정부자원관리,6216.0,239000.0,6216.0,239000.0,6216.0,239000.0
,공공데이터개방및이용활성화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,공공데이터개방및이용활성화지원(정보화),1.0,정부자원관리,0.0,186288000.0,0.0,186288000.0,0.0,186288000.0
,공공데이터개방및이용활성화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,공공부문 마이데이터 시스템 구축(정보화),1.0,정부자원관리,0.0,5268000.0,0.0,5268000.0,0.0,5268000.0
,공공데이터개방및이용활성화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,행정정보공동이용(정보화),1.0,정부자원관리,0.0,13072000.0,0.0,13072000.0,0.0,13072000.0
,공공서비스신기술적용촉진(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,스마트폰기반의모바일전자정부구축(정보화),1.0,정부자원관리,0.0,3098000.0,0.0,3098000.0,0.0,3098000.0
,공공서비스신기술적용촉진(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,지식기반의행정구축(정보화),1.0,정부자원관리,0.0,441000.0,0.0,441000.0,0.0,441000.0
,공공서비스신기술적용촉진(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,첨단정보기술을활용한공공서비스촉진(정보화),1.0,정부자원관리,0.0,4600000.0,0.0,4600000.0,0.0,4600000.0
,공공서비스신기술적용촉진(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,행정기관정보통신서비스이용환경고도화(정보화),1.0,정부자원관리,0.0,15134000.0,0.0,15134000.0,0.0,15134000.0
,국가융합망 구축 및 운영,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,국가융합망 구축 및 운영(정보화),1.0,정부자원관리,0.0,2320000.0,0.0,2320000.0,0.0,2320000.0
,국가정보관리원대구센터신축,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,국가정보관리원대구센터신축(정보화),1.0,정부자원관리,0.0,140372000.0,0.0,140372000.0,0.0,140372000.0
,국가정보자원관리원운영(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,국가정보자원관리원운영(정보화),1.0,정부자원관리,6757.0,211997000.0,6757.0,211997000.0,6757.0,211997000.0
,국가정보자원관리원운영(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,범정부신규도입전산장비통합구축(정보화),1.0,정부자원관리,0.0,24114000.0,0.0,24114000.0,0.0,24114000.0
,국가정보자원관리원운영(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,중앙행정기관 등 노후장비 통합구축(정보화),1.0,정부자원관리,0.0,134769000.0,0.0,134769000.0,0.0,134769000.0
,국제사회전자정부선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,ODA 중점협력국가 범정부 전자정부 협력지원(ODA),1.0,정부자원관리,0.0,46000.0,0.0,46000.0,0.0,46000.0
,국제사회전자정부선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,"전자정부국가간협력강화(정보화,ODA)",1.0,정부자원관리,0.0,4264000.0,0.0,4264000.0,0.0,4264000.0
,국제사회전자정부선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,전자정부글로벌아카데미운영(정보화),1.0,정부자원관리,0.0,370000.0,0.0,370000.0,0.0,370000.0
,국제사회전자정부선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,전자정부대외협력활동강화(정보화),1.0,정부자원관리,0.0,296000.0,0.0,296000.0,0.0,296000.0
,국제사회전자정부선도국가위상강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,"전자정부분야국제교류협력(ODA,정보화)",1.0,정부자원관리,0.0,857000.0,0.0,857000.0,0.0,857000.0
,미래전자정부추진(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,스마트워크센터구축및운영(정보화),1.0,정부자원관리,0.0,4917000.0,0.0,4917000.0,0.0,4917000.0
,전자정부성과평가강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,전자정부 성과평가(정보화),1.0,정부자원관리,0.0,2577000.0,0.0,2577000.0,0.0,2577000.0
,전자정부실행기반마련(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,전자정부지원(정보화),1.0,정부자원관리,0.0,64544000.0,0.0,64544000.0,0.0,64544000.0
,전자정부실행기반마련(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,지능형 서비스 확대 및 운영(정보화),1.0,정부자원관리,0.0,459000.0,0.0,459000.0,0.0,459000.0
,전자정부실행기반마련(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,지능형전자정부재설계및정책연구(정보화),1.0,정부자원관리,0.0,2393000.0,0.0,2393000.0,0.0,2393000.0
,정보보호체계강화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,정보보호인프라확충(정보화),1.0,정부자원관리,0.0,20693000.0,0.0,20693000.0,0.0,20693000.0
,정보자원관리기반확충(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,공공서비스 민간개방 추진(정보화),1.0,정부자원관리,0.0,630000.0,0.0,630000.0,0.0,630000.0
,정보자원관리기반확충(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,정보자원관리지원(정보화),1.0,정부자원관리,0.0,3558000.0,0.0,3558000.0,0.0,3558000.0
,정보화마을활성화(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,정보화마을조성및활성화(정보화),1.0,정부자원관리,0.0,903000.0,0.0,903000.0,0.0,903000.0
,지역정보화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,국가위임사무종합정보시스템운영(정보화),1.0,정부자원관리,0.0,12537000.0,0.0,12537000.0,0.0,12537000.0
,지역정보화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,차세대 지방행정공통시스템 구축(정보화),1.0,정부자원관리,0.0,1652000.0,0.0,1652000.0,0.0,1652000.0
,지역정보화지원(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,행정공간정보시스템유지보수(정보화),1.0,정부자원관리,0.0,75000.0,0.0,75000.0,0.0,75000.0
,행정정보화지원및관리조정(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,전자정부,행정정보화지원및관리조정(정보화),1.0,정부자원관리,0.0,3958000.0,0.0,3958000.0,0.0,3958000.0
,대민서비스기반확충,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,행정서비스통합포털운영(정보화),1.0,정부자원관리,0.0,13366000.0,0.0,13366000.0,0.0,13366000.0
,민원처리개선(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,공공자원 개방공유 관리시스템 운영(정보화),1.0,정부자원관리,0.0,822000.0,0.0,822000.0,0.0,822000.0
,민원처리개선(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,전자문서소통시스템(정보화),1.0,정부자원관리,0.0,11346000.0,0.0,11346000.0,0.0,11346000.0
,민원처리개선(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,전자증명서 발급유통(정보화),1.0,정부자원관리,0.0,710000.0,0.0,710000.0,0.0,710000.0
,민원처리개선(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,정부기능분류시스템운영(정보화),1.0,정부자원관리,0.0,483000.0,0.0,483000.0,0.0,483000.0
,정보공개활성화,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,정보공개활성화(정보화),1.0,정부자원관리,0.0,4279000.0,0.0,4279000.0,0.0,4279000.0
,주민참여 지역문제 해결 확산,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,주민참여 지역문제해결 확산,1.0,정부자원관리,0.0,25962000.0,0.0,25962000.0,0.0,25962000.0
,책임운영기관제운영및정부조직진단관리,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,정부조직진단관리,1.0,정부자원관리,0.0,1206000.0,0.0,1206000.0,0.0,1206000.0
,책임운영기관제운영및정부조직진단관리,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,책임운영기관제운영,1.0,정부자원관리,0.0,447000.0,0.0,447000.0,0.0,447000.0
,행정효율성향상,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,UN거버넌스센터지원(ODA),1.0,정부자원관리,1612970.0,2517000.0,1612970.0,2517000.0,1612970.0,2517000.0
,행정효율성향상,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,민원제도및서비스개선,1.0,정부자원관리,0.0,790000.0,0.0,790000.0,0.0,790000.0
,행정효율성향상,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,정부혁신국제네트워크강화및대외신인도제고,1.0,정부자원관리,191700.0,2950000.0,191700.0,2950000.0,191700.0,2950000.0
,행정효율성향상,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,정부혁신추진 및 확산,1.0,정부자원관리,0.0,8216000.0,0.0,8216000.0,0.0,8216000.0
,행정효율성향상,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,정부혁신조직,행정생산성향상지원,1.0,정부자원관리,0.0,657000.0,0.0,657000.0,0.0,657000.0
,이북도민관련지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,이북5도,북한이탈주민 및 이북도민 지원,1.0,지방행정·재정지원,0.0,527000.0,0.0,527000.0,0.0,527000.0
,이북도민관련지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,이북5도,이북5도청사시설개보수,1.0,지방행정·재정지원,0.0,768000.0,0.0,768000.0,0.0,768000.0
,이북도민관련지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,이북5도,이북도민관련단체및행사지원,1.0,지방행정·재정지원,0.0,1115000.0,0.0,1115000.0,0.0,1115000.0
,보통교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,보통교부세,1.0,지방행정·재정지원,0.0,44537686000.0,0.0,44537686000.0,0.0,44537686000.0
,부동산교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,부동산교부세,1.0,지방행정·재정지원,0.0,4935665000.0,0.0,4935665000.0,0.0,4935665000.0
,소방안전교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,소방안전교부세,1.0,지방행정·재정지원,0.0,903865000.0,0.0,903865000.0,0.0,903865000.0
,재난특별교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,재난안전관리특별교부세,1.0,지방행정·재정지원,0.0,688727000.0,0.0,688727000.0,0.0,688727000.0
,특별교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,국가지방협력특별교부세,1.0,지방행정·재정지원,0.0,137746000.0,0.0,137746000.0,0.0,137746000.0
,특별교부세,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방교부세,지역현안특별교부세,1.0,지방행정·재정지원,0.0,550982000.0,0.0,550982000.0,0.0,550982000.0
,공직선거관리및지방의회역량강화,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,공직선거관리및지방의회역량강화,1.0,지방행정·재정지원,0.0,986000.0,0.0,986000.0,0.0,986000.0
,기반정보관련전산망운영(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,지자체기능분류모델시스템운영(정보화),1.0,지방행정·재정지원,0.0,239000.0,0.0,239000.0,0.0,239000.0
,비영리민간단체지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,비영리민간단체지원,1.0,지방행정·재정지원,0.0,7790000.0,0.0,7790000.0,0.0,7790000.0
,새마을운동지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,맞춤형 새마을운동 지원사업(ODA),1.0,지방행정·재정지원,0.0,3230000.0,0.0,3230000.0,0.0,3230000.0
,새마을운동지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,새마을운동지원,1.0,지방행정·재정지원,0.0,2320000.0,0.0,2320000.0,0.0,2320000.0
,성숙하고따뜻한사회구현,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,지역사회 통합지원 체계 구축,1.0,지방행정·재정지원,0.0,2170000.0,0.0,2170000.0,0.0,2170000.0
,성숙하고따뜻한사회구현,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,행복한선진시민사회구현,1.0,지방행정·재정지원,0.0,300000.0,0.0,300000.0,0.0,300000.0
,자원봉사1365시스템운영(정보화),주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,자원봉사1365시스템운영(정보화),1.0,지방행정·재정지원,0.0,1699000.0,0.0,1699000.0,0.0,1699000.0
,자원봉사활성화지원,주요사업비(기금사업비),일반지출,일반·지방행정,일반회계,2021,행정안전부,지방자치분권,자원봉사활성화지원,1.0,지방행정·재정지원,0.0,11808000.0,0.0,11808000.0,0.0,11808000.0
