계정,계정명,예산금액,예산현액,회계일,회계,회계명,회계년도,수입항,수입항명,수입관,수입관명,전월수납누계금액,소관,소관명,수납누계금액,당일수납금액,당월수납누계금액
00,,6000000.0,6000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,094,산업통상자원부,0.0,0.0,0.0
00,,120302000000.0,120302000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,17584409200.0,094,산업통상자원부,19999947540.0,2680.0,2415538340.0
00,,820000000.0,820000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,49629170.0,094,산업통상자원부,96429170.0,0.0,46800000.0
00,,0.0,0.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,3704940.0,094,산업통상자원부,3704940.0,0.0,0.0
00,,867000000.0,867000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,198335010.0,094,산업통상자원부,250719790.0,639590.0,52384780.0
00,,23077000000.0,23077000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,3384539670.0,094,산업통상자원부,3684216830.0,5144450.0,299677160.0
00,,12774000000.0,12774000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,7898182220.0,094,산업통상자원부,10825125210.0,0.0,2926942990.0
00,,26000000.0,26000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,1788030.0,094,산업통상자원부,1788030.0,0.0,0.0
00,,2603000000.0,2603000000.0,20240417,565,전력산업기반기금,2024,58,가산금,12,경상이전수입,452777930.0,094,산업통상자원부,636895000.0,0.0,184117070.0
00,,3287524000000.0,3287524000000.0,20240417,565,전력산업기반기금,2024,59,기타경상이전수입,12,경상이전수입,699256363470.0,094,산업통상자원부,971683049650.0,30870000.0,272426686180.0
00,,188565000000.0,188565000000.0,20240417,565,전력산업기반기금,2024,75,융자원금회수,20,융자및전대차관원금회수,37709616470.0,094,산업통상자원부,51198625270.0,0.0,13489008800.0
00,,51402000000.0,51402000000.0,20240417,565,전력산업기반기금,2024,54,기타이자수입및재산수입,11,재산수입,28810259180.0,094,산업통상자원부,30644170630.0,9828790.0,1833911450.0
00,,0.0,0.0,20240417,565,전력산업기반기금,2024,69,잡수입,13,재화및용역판매수입,5179783800.0,094,산업통상자원부,5179783800.0,0.0,0.0
00,,280000000000.0,280000000000.0,20240417,565,전력산업기반기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,094,산업통상자원부,0.0,0.0,0.0
00,,9103000000.0,9103000000.0,20240417,565,전력산업기반기금,2024,95,예탁이자수입,40,정부내부수입및기타,2939424650.0,094,산업통상자원부,2939424650.0,0.0,0.0
00,,681844000000.0,681844000000.0,20240417,565,전력산업기반기금,2024,85,정부예금회수,31,차입금및여유자금회수,2201036447780.0,094,산업통상자원부,2254174447780.0,1024000000.0,53138000000.0
04,세종특별자치시계정,100000000.0,100000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,0.0,094,산업통상자원부,0.0,0.0,0.0
04,세종특별자치시계정,2000000.0,2000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,0.0,094,산업통상자원부,0.0,0.0,0.0
03,제주특별자치도계정,5000000.0,5000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,0.0,094,산업통상자원부,0.0,0.0,0.0
03,제주특별자치도계정,1000000.0,1000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,0.0,094,산업통상자원부,0.0,0.0,0.0
01,지역자율계정,267000000.0,267000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,0.0,094,산업통상자원부,0.0,0.0,0.0
01,지역자율계정,40000000.0,40000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,0.0,094,산업통상자원부,0.0,0.0,0.0
02,지역지원계정,66066000000.0,66066000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,9972311200.0,094,산업통상자원부,13530439250.0,0.0,3558128050.0
02,지역지원계정,4337000000.0,4337000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,2337675970.0,094,산업통상자원부,2400327670.0,28394480.0,62651700.0
00,,760000000.0,760000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,1154640.0,099,새만금개발청,2899460.0,0.0,1744820.0
00,,0.0,0.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,2743088910.0,099,새만금개발청,2743088910.0,0.0,0.0
00,,1728000000.0,1728000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,108498180.0,099,새만금개발청,206528370.0,0.0,98030190.0
00,,6254000000.0,6254000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,099,새만금개발청,0.0,0.0,0.0
00,,86000000.0,86000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,5047190.0,099,새만금개발청,9675290.0,0.0,4628100.0
02,지역지원계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,148450.0,099,새만금개발청,148450.0,0.0,0.0
02,지역지원계정,64000000.0,64000000.0,20240417,236,지역균형발전특별회계,2024,51,관유물대여료,11,재산수입,32219000.0,099,새만금개발청,32219000.0,0.0,0.0
00,,2293000000.0,2293000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,383886330.0,103,소방청,394160870.0,0.0,10274540.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,0.0,103,소방청,662540.0,0.0,662540.0
00,,126000000.0,126000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,43557830.0,103,소방청,43557830.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,3775200.0,103,소방청,3775200.0,0.0,0.0
00,,1512000000.0,1512000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,19570090.0,103,소방청,26320080.0,232540.0,6749990.0
00,,17000000.0,17000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,0.0,103,소방청,0.0,0.0,0.0
00,,164000000.0,164000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,105347520.0,103,소방청,105347520.0,0.0,0.0
00,,200000000.0,200000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,7697000.0,103,소방청,7697000.0,0.0,0.0
00,,36000000.0,36000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,10600480.0,103,소방청,10809480.0,0.0,209000.0
01,구조개선사업계정,18000000.0,18000000.0,20240417,213,농어촌구조개선특별회계,2024,71,고정자산매각대,15,관유물매각대,0.0,097,식품의약품안전처,0.0,0.0,0.0
00,,6000000.0,6000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,097,식품의약품안전처,0.0,0.0,0.0
00,,2759000000.0,2759000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,2549884120.0,097,식품의약품안전처,3124700530.0,0.0,574816410.0
00,,4349000000.0,4349000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,679728200.0,097,식품의약품안전처,894027200.0,3110000.0,214299000.0
00,,120000000.0,120000000.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,11798860.0,097,식품의약품안전처,11798860.0,0.0,0.0
00,,297000000.0,297000000.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,76220000.0,097,식품의약품안전처,76220000.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,기타,00,기타,200000.0,097,식품의약품안전처,200000.0,0.0,0.0
00,,25152000000.0,25152000000.0,20240417,110,일반회계,2024,65,면허료및수수료,14,수입대체경비수입,3327362630.0,097,식품의약품안전처,4765152050.0,0.0,1437789420.0
00,,1075000000.0,1075000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,469975610.0,097,식품의약품안전처,560573710.0,12693130.0,90598100.0
00,,83000000.0,83000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,25224610.0,097,식품의약품안전처,34656600.0,0.0,9431990.0
00,,381000000.0,381000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,637034800.0,097,식품의약품안전처,718069750.0,0.0,81034950.0
00,,3304000000.0,3304000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,405172540.0,097,식품의약품안전처,607408340.0,0.0,202235800.0
00,,38000000.0,38000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,76076230.0,097,식품의약품안전처,77396230.0,0.0,1320000.0
00,,15347000000.0,15347000000.0,20240417,545,양성평등기금,2024,59,기타경상이전수입,12,경상이전수입,9472715170.0,076,여성가족부,11722605470.0,0.0,2249890300.0
00,,0.0,0.0,20240417,545,양성평등기금,2024,99,기타,99,기타,726980061700.0,076,여성가족부,747618875590.0,15661000000.0,20638813890.0
00,,1000000.0,1000000.0,20240417,545,양성평등기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,076,여성가족부,0.0,0.0,0.0
00,,1143000000.0,1143000000.0,20240417,545,양성평등기금,2024,54,기타이자수입및재산수입,11,재산수입,12334620.0,076,여성가족부,554094040.0,0.0,541759420.0
00,,758242000000.0,758242000000.0,20240417,545,양성평등기금,2024,91,전입금,40,정부내부수입및기타,0.0,076,여성가족부,0.0,0.0,0.0
00,,46135000000.0,46135000000.0,20240417,545,양성평등기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,076,여성가족부,0.0,0.0,0.0
00,,33873000000.0,33873000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,5540603880.0,076,여성가족부,6201147590.0,0.0,660543710.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,12260730.0,076,여성가족부,12260730.0,0.0,0.0
00,,20000000.0,20000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,19095850.0,076,여성가족부,19095850.0,0.0,0.0
00,,2922000000.0,2922000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,818456340.0,076,여성가족부,827035110.0,0.0,8578770.0
00,,0.0,0.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,93390.0,076,여성가족부,93390.0,0.0,0.0
02,지역지원계정,1255000000.0,1255000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,5005200.0,076,여성가족부,40778920.0,0.0,35773720.0
02,지역지원계정,86000000.0,86000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,3624350.0,076,여성가족부,17070390.0,0.0,13446040.0
00,,5818000000.0,5818000000.0,20240417,533,청소년육성기금,2024,59,기타경상이전수입,12,경상이전수입,784296430.0,076,여성가족부,1065321540.0,0.0,281025110.0
00,,0.0,0.0,20240417,533,청소년육성기금,2024,99,기타,99,기타,137427502450.0,076,여성가족부,157386222450.0,18673720000.0,19958720000.0
00,,374000000.0,374000000.0,20240417,533,청소년육성기금,2024,54,기타이자수입및재산수입,11,재산수입,148834090.0,076,여성가족부,152286510.0,0.0,3452420.0
00,,4148000000.0,4148000000.0,20240417,533,청소년육성기금,2024,69,잡수입,13,재화및용역판매수입,9013730.0,076,여성가족부,9013730.0,0.0,0.0
00,,5791000000.0,5791000000.0,20240417,533,청소년육성기금,2024,94,예수금,40,정부내부수입및기타,1100000000.0,076,여성가족부,2000000000.0,0.0,900000000.0
00,,149596000000.0,149596000000.0,20240417,533,청소년육성기금,2024,91,전입금,40,정부내부수입및기타,0.0,076,여성가족부,0.0,0.0,0.0
00,,4980000000.0,4980000000.0,20240417,533,청소년육성기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,076,여성가족부,0.0,0.0,0.0
00,,71608000000.0,71608000000.0,20240417,566,국제교류기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,087,외교부,0.0,0.0,0.0
00,,2730000000.0,2730000000.0,20240417,566,국제교류기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,087,외교부,0.0,0.0,0.0
00,,500000000.0,500000000.0,20240417,566,국제교류기금,2024,69,잡수입,13,재화및용역판매수입,0.0,087,외교부,0.0,0.0,0.0
00,,28000000000.0,28000000000.0,20240417,566,국제교류기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,087,외교부,0.0,0.0,0.0
00,,840000000.0,840000000.0,20240417,566,국제교류기금,2024,95,예탁이자수입,40,정부내부수입및기타,0.0,087,외교부,0.0,0.0,0.0
00,,52889000000.0,52889000000.0,20240417,566,국제교류기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,087,외교부,0.0,0.0,0.0
00,,41049000000.0,41049000000.0,20240417,507,국제질병퇴치기금,2024,59,기타경상이전수입,12,경상이전수입,9844187220.0,087,외교부,9844187220.0,0.0,0.0
00,,130000000.0,130000000.0,20240417,507,국제질병퇴치기금,2024,54,기타이자수입및재산수입,11,재산수입,26947350.0,087,외교부,27474500.0,527150.0,527150.0
00,,52010000000.0,52010000000.0,20240417,507,국제질병퇴치기금,2024,94,예수금,40,정부내부수입및기타,0.0,087,외교부,0.0,0.0,0.0
00,,9047000000.0,9047000000.0,20240417,507,국제질병퇴치기금,2024,85,정부예금회수,31,차입금및여유자금회수,4459159450.0,087,외교부,4509340300.0,50180850.0,50180850.0
00,,7203000000.0,7203000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,11887441420.0,087,외교부,12523698990.0,0.0,636257570.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,630000.0,087,외교부,1967900.0,0.0,1337900.0
00,,132361000000.0,132361000000.0,20240417,110,일반회계,2024,65,면허료및수수료,14,수입대체경비수입,46958540430.0,087,외교부,46958540430.0,0.0,0.0
00,,429000000.0,429000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,651970.0,087,외교부,33236100.0,0.0,32584130.0
00,,130000000.0,130000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,234757660.0,087,외교부,320219250.0,0.0,85461590.0
00,,136200000000.0,136200000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,42962413370.0,087,외교부,42962413370.0,0.0,0.0
00,,1000000000.0,1000000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,573595680.0,087,외교부,689844370.0,0.0,116248690.0
00,,1746000000.0,1746000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,1386867720.0,083,원자력안전위원회,1387293780.0,0.0,426060.0
00,,17000000.0,17000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,3385000.0,083,원자력안전위원회,3385000.0,0.0,0.0
00,,77000000.0,77000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,510000.0,083,원자력안전위원회,49562500.0,49052500.0,49052500.0
00,,19561205000000.0,19561205000000.0,20240417,554,공무원연금기금,2024,55,연금수입,12,경상이전수입,0.0,146,인사혁신처,0.0,0.0,0.0
00,,1418000000.0,1418000000.0,20240417,554,공무원연금기금,2024,71,고정자산매각대,15,관유물매각대,0.0,146,인사혁신처,0.0,0.0,0.0
00,,9959000000.0,9959000000.0,20240417,554,공무원연금기금,2024,72,토지및무형자산매각대,15,관유물매각대,0.0,146,인사혁신처,0.0,0.0,0.0
00,,1219258000000.0,1219258000000.0,20240417,554,공무원연금기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,146,인사혁신처,0.0,0.0,0.0
00,,637028000000.0,637028000000.0,20240417,554,공무원연금기금,2024,51,관유물대여료,11,재산수입,0.0,146,인사혁신처,0.0,0.0,0.0
00,,354716000000.0,354716000000.0,20240417,554,공무원연금기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,146,인사혁신처,0.0,0.0,0.0
00,,200487000000.0,200487000000.0,20240417,554,공무원연금기금,2024,69,잡수입,13,재화및용역판매수입,0.0,146,인사혁신처,0.0,0.0,0.0
00,,6607106000000.0,6607106000000.0,20240417,554,공무원연금기금,2024,91,전입금,40,정부내부수입및기타,0.0,146,인사혁신처,0.0,0.0,0.0
00,,2787776000000.0,2787776000000.0,20240417,554,공무원연금기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,146,인사혁신처,0.0,0.0,0.0
00,,1349000000.0,1349000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,764514800.0,146,인사혁신처,830727560.0,0.0,66212760.0
00,,0.0,0.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,3862000.0,146,인사혁신처,3862000.0,0.0,0.0
00,,4029000000.0,4029000000.0,20240417,110,일반회계,2024,69,잡수입,14,수입대체경비수입,734336890.0,146,인사혁신처,750350890.0,12000.0,16014000.0
00,,4000000.0,4000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,4610610.0,146,인사혁신처,4610610.0,0.0,0.0
00,,1120000000.0,1120000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,146,인사혁신처,0.0,0.0,0.0
00,,25000000.0,25000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,3341610.0,146,인사혁신처,3516150.0,0.0,174540.0
00,,35489000000.0,35489000000.0,20240417,110,일반회계,2024,91,전입금,40,정부내부수입및기타,0.0,146,인사혁신처,0.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,2160708170.0,139,재외동포청,2164418040.0,0.0,3709870.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,2611610.0,139,재외동포청,2611610.0,0.0,0.0
00,,9000000.0,9000000.0,20240417,110,일반회계,2024,65,면허료및수수료,13,재화및용역판매수입,1115400.0,139,재외동포청,1407600.0,0.0,292200.0
00,,0.0,0.0,20240417,810,조달사업회전자금,2024,45,기타,10,기타,5600637094320.0,033,조달청,6628311871810.0,105022574980.0,1027674777490.0
00,,0.0,0.0,20240417,810,조달사업회전자금,2024,69,기타,13,기타,504449595590.0,033,조달청,507955678340.0,366775330.0,3506082750.0
00,,0.0,0.0,20240417,810,조달사업회전자금,2024,99,기타,99,기타,78642467780.0,033,조달청,78703941690.0,11760.0,61473910.0
02,손익계정,0.0,0.0,20240417,313,조달특별회계,2024,59,기타경상이전수입,12,경상이전수입,337010.0,033,조달청,1643690.0,0.0,1306680.0
02,손익계정,300000000.0,300000000.0,20240417,313,조달특별회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,385268350.0,033,조달청,388388350.0,0.0,3120000.0
02,손익계정,2000000000.0,2000000000.0,20240417,313,조달특별회계,2024,57,변상금및위약금,12,경상이전수입,496136200.0,033,조달청,824881390.0,0.0,328745190.0
02,손익계정,288500000000.0,288500000000.0,20240417,313,조달특별회계,2024,45,조달사업수입,10,기업특별회계영업수입,73653057290.0,033,조달청,110715767130.0,248311890.0,37062709840.0
02,손익계정,0.0,0.0,20240417,313,조달특별회계,2024,99,기타,99,기타,185890900.0,033,조달청,186722840.0,0.0,831940.0
02,손익계정,92914000000.0,92914000000.0,20240417,313,조달특별회계,2024,89,세계잉여금이입액,34,세계잉여금,0.0,033,조달청,0.0,0.0,0.0
02,손익계정,595000000.0,595000000.0,20240417,313,조달특별회계,2024,69,잡수입,14,수입대체경비수입,0.0,033,조달청,0.0,0.0,0.0
02,손익계정,2865000000.0,2865000000.0,20240417,313,조달특별회계,2024,51,관유물대여료,11,재산수입,1112541550.0,033,조달청,1395970380.0,0.0,283428830.0
02,손익계정,59779000000.0,59779000000.0,20240417,313,조달특별회계,2024,69,잡수입,13,재화및용역판매수입,5379652000.0,033,조달청,8949858010.0,102448340.0,3570206010.0
01,자본계정,0.0,0.0,20240417,313,조달특별회계,2024,59,기타경상이전수입,12,경상이전수입,76000.0,033,조달청,76000.0,0.0,0.0
01,자본계정,7918000000.0,7918000000.0,20240417,313,조달특별회계,2024,89,세계잉여금이입액,34,세계잉여금,0.0,033,조달청,0.0,0.0,0.0
01,자본계정,0.0,0.0,20240417,313,조달특별회계,2024,51,관유물대여료,11,재산수입,0.0,033,조달청,20950.0,0.0,20950.0
01,자본계정,347817000000.0,347817000000.0,20240417,313,조달특별회계,2024,91,전입금,40,정부내부수입및기타,87300000000.0,033,조달청,87300000000.0,0.0,0.0
00,,1002278000000.0,1002278000000.0,20240417,572,기술보증기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,16310000000.0,16310000000.0,20240417,572,기술보증기금,2024,71,고정자산매각대,15,관유물매각대,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,90669000000.0,90669000000.0,20240417,572,기술보증기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,1784000000.0,1784000000.0,20240417,572,기술보증기금,2024,52,정부출자수입,11,재산수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,347928000000.0,347928000000.0,20240417,572,기술보증기금,2024,65,면허료및수수료,13,재화및용역판매수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,20258000000.0,20258000000.0,20240417,572,기술보증기금,2024,69,잡수입,13,재화및용역판매수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,195000000000.0,195000000000.0,20240417,572,기술보증기금,2024,92,예탁원금회수,40,정부내부수입및기타,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,10042000000.0,10042000000.0,20240417,572,기술보증기금,2024,95,예탁이자수입,40,정부내부수입및기타,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,20000000000.0,20000000000.0,20240417,572,기술보증기금,2024,91,전입금,40,정부내부수입및기타,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,150000000000.0,150000000000.0,20240417,572,기술보증기금,2024,84,유가증권매각대,31,차입금및여유자금회수,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,1300000000000.0,1300000000000.0,20240417,572,기술보증기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,52745000000.0,52745000000.0,20240417,503,소상공인시장진흥기금,2024,59,기타경상이전수입,12,경상이전수입,41416140090.0,102,중소벤처기업부,41416140090.0,0.0,0.0
00,,0.0,0.0,20240417,503,소상공인시장진흥기금,2024,99,기타,99,기타,456038395210.0,102,중소벤처기업부,456038395210.0,0.0,0.0
00,,2880112000000.0,2880112000000.0,20240417,503,소상공인시장진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,665063035770.0,102,중소벤처기업부,778867599770.0,0.0,113804564000.0
00,,343445000000.0,343445000000.0,20240417,503,소상공인시장진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,78979286510.0,102,중소벤처기업부,79636026670.0,4000.0,656740160.0
00,,2597138000000.0,2597138000000.0,20240417,503,소상공인시장진흥기금,2024,94,예수금,40,정부내부수입및기타,563433000000.0,102,중소벤처기업부,563433000000.0,0.0,0.0
00,,1635049000000.0,1635049000000.0,20240417,503,소상공인시장진흥기금,2024,91,전입금,40,정부내부수입및기타,306219329000.0,102,중소벤처기업부,306219329000.0,0.0,0.0
00,,0.0,0.0,20240417,503,소상공인시장진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,2502012402460.0,102,중소벤처기업부,2568619106150.0,0.0,66606703690.0
00,,135000000000.0,135000000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,27339150980.0,102,중소벤처기업부,70025883400.0,504090.0,42686732420.0
00,,1411000000.0,1411000000.0,20240417,110,일반회계,2024,56,"벌금,몰수금및과태료",12,경상이전수입,8216480.0,102,중소벤처기업부,8216480.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,57,변상금및위약금,12,경상이전수입,163230.0,102,중소벤처기업부,163230.0,0.0,0.0
00,,40000000.0,40000000.0,20240417,110,일반회계,2024,71,고정자산매각대,15,관유물매각대,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,0.0,0.0,20240417,110,일반회계,2024,99,기타,99,기타,0.0,102,중소벤처기업부,141040.0,0.0,141040.0
00,,356000000.0,356000000.0,20240417,110,일반회계,2024,51,관유물대여료,11,재산수입,96515790.0,102,중소벤처기업부,177473830.0,2353690.0,80958040.0
00,,58304000000.0,58304000000.0,20240417,110,일반회계,2024,54,기타이자수입및재산수입,11,재산수입,7052593540.0,102,중소벤처기업부,36986159730.0,0.0,29933566190.0
00,,60000000.0,60000000.0,20240417,110,일반회계,2024,69,잡수입,13,재화및용역판매수입,21640350.0,102,중소벤처기업부,21640350.0,0.0,0.0
00,,30710000000.0,30710000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,59,기타경상이전수입,12,경상이전수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,4234950000000.0,4234950000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,75,융자원금회수,20,융자및전대차관원금회수,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,702441000000.0,702441000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,54,기타이자수입및재산수입,11,재산수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,10885000000.0,10885000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,69,잡수입,13,재화및용역판매수입,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,1597120000000.0,1597120000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,91,전입금,40,정부내부수입및기타,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,4549838000000.0,4549838000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,82,민간차입금,31,차입금및여유자금회수,0.0,102,중소벤처기업부,0.0,0.0,0.0
00,,12950000000.0,12950000000.0,20240417,584,중소벤처기업창업및진흥기금,2024,85,정부예금회수,31,차입금및여유자금회수,0.0,102,중소벤처기업부,0.0,0.0,0.0
04,세종특별자치시계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,200745630.0,102,중소벤처기업부,200745630.0,0.0,0.0
04,세종특별자치시계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,54795530.0,102,중소벤처기업부,54795530.0,0.0,0.0
03,제주특별자치도계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,368893480.0,102,중소벤처기업부,368893480.0,0.0,0.0
03,제주특별자치도계정,0.0,0.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,126807220.0,102,중소벤처기업부,126807220.0,0.0,0.0
02,지역지원계정,17000000000.0,17000000000.0,20240417,236,지역균형발전특별회계,2024,59,기타경상이전수입,12,경상이전수입,7335819870.0,102,중소벤처기업부,7702588870.0,0.0,366769000.0
02,지역지원계정,1300000000.0,1300000000.0,20240417,236,지역균형발전특별회계,2024,54,기타이자수입및재산수입,11,재산수입,1579392160.0,102,중소벤처기업부,1617564010.0,0.0,38171850.0
00,,1000000.0,1000000.0,20240417,110,일반회계,2024,58,가산금,12,경상이전수입,0.0,009,중앙선거관리위원회,0.0,0.0,0.0
00,,9565000000.0,9565000000.0,20240417,110,일반회계,2024,59,기타경상이전수입,12,경상이전수입,994332660.0,009,중앙선거관리위원회,994896560.0,0.0,563900.0
