TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,64061,M,48220,통영시,Tongyeong-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,111313,M,48240,사천시,Sacheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,56105,M,48240,사천시,Sacheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,55208,M,48240,사천시,Sacheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,542376,M,48250,김해시,Gimhae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,274251,M,48250,김해시,Gimhae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,268125,M,48250,김해시,Gimhae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,104924,M,48270,밀양시,Miryang-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,51422,M,48270,밀양시,Miryang-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,53502,M,48270,밀양시,Miryang-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,246133,M,48310,거제시,Geoje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,129230,M,48310,거제시,Geoje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,116903,M,48310,거제시,Geoje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,351910,M,48330,양산시,Yangsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,176551,M,48330,양산시,Yangsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,175359,M,48330,양산시,Yangsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,26864,M,48720,의령군,Uiryeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,13157,M,48720,의령군,Uiryeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,13707,M,48720,의령군,Uiryeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,64351,M,48730,함안군,Haman-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,32635,M,48730,함안군,Haman-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,31716,M,48730,함안군,Haman-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,61561,M,48740,창녕군,Changnyeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,30574,M,48740,창녕군,Changnyeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,30987,M,48740,창녕군,Changnyeong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,51477,M,48820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,25799,M,48820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,25678,M,48820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,42893,M,48840,남해군,Namhae-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,20646,M,48840,남해군,Namhae-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,22247,M,48840,남해군,Namhae-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,45033,M,48850,하동군,Hadong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,22488,M,48850,하동군,Hadong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,22545,M,48850,하동군,Hadong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,34921,M,48860,산청군,Sancheong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,17159,M,48860,산청군,Sancheong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,17762,M,48860,산청군,Sancheong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,39141,M,48870,함양군,Hamyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,18871,M,48870,함양군,Hamyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,20270,M,48870,함양군,Hamyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,61459,M,48880,거창군,Geochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,30006,M,48880,거창군,Geochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,31453,M,48880,거창군,Geochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,44172,M,48890,합천군,Hapcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,21256,M,48890,합천군,Hapcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,22916,M,48890,합천군,Hapcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,673606,M,50,제주특별자치도,Jeju,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,338190,M,50,제주특별자치도,Jeju,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,335416,M,50,제주특별자치도,Jeju,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,491949,M,50110,제주시,Jeju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,246412,M,50110,제주시,Jeju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,245537,M,50110,제주시,Jeju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,181657,M,50130,서귀포시,Seogwipo-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,91778,M,50130,서귀포시,Seogwipo-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,89879,M,50130,서귀포시,Seogwipo-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1541836,M,51,강원특별자치도,Gangwon-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,775679,M,51,강원특별자치도,Gangwon-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,766157,M,51,강원특별자치도,Gangwon-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,282320,M,51110,춘천시,Chuncheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,139320,M,51110,춘천시,Chuncheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,143000,M,51110,춘천시,Chuncheon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,353553,M,51130,원주시,Wonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,175367,M,51130,원주시,Wonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,178186,M,51130,원주시,Wonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,213070,M,51150,강릉시,Gangneung-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,105664,M,51150,강릉시,Gangneung-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,107406,M,51150,강릉시,Gangneung-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,90626,M,51170,동해시,Donghae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,45947,M,51170,동해시,Donghae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,44679,M,51170,동해시,Donghae-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,42901,M,51190,태백시,Taebaek-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,21717,M,51190,태백시,Taebaek-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,21184,M,51190,태백시,Taebaek-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,82538,M,51210,속초시,Sokcho-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,40887,M,51210,속초시,Sokcho-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,41651,M,51210,속초시,Sokcho-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,65544,M,51230,삼척시,Samcheok-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,33208,M,51230,삼척시,Samcheok-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,32336,M,51230,삼척시,Samcheok-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,69163,M,51720,홍천군,Hongcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,35608,M,51720,홍천군,Hongcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,33555,M,51720,홍천군,Hongcheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,46514,M,51730,횡성군,Hoengseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,23847,M,51730,횡성군,Hoengseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,22667,M,51730,횡성군,Hoengseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,38712,M,51750,영월군,Yeongwol-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,20002,M,51750,영월군,Yeongwol-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,18710,M,51750,영월군,Yeongwol-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,41708,M,51760,평창군,Pyeongchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,21324,M,51760,평창군,Pyeongchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,20384,M,51760,평창군,Pyeongchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,36950,M,51770,정선군,Jeongseon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,19203,M,51770,정선군,Jeongseon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,17747,M,51770,정선군,Jeongseon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,44749,M,51780,철원군,Cheorwon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,23261,M,51780,철원군,Cheorwon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,21488,M,51780,철원군,Cheorwon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,24897,M,51790,화천군,Hwacheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,13503,M,51790,화천군,Hwacheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,11394,M,51790,화천군,Hwacheon-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,22276,M,51800,양구군,Yanggu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,11793,M,51800,양구군,Yanggu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,10483,M,51800,양구군,Yanggu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,31570,M,51810,인제군,Inje-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,17001,M,51810,인제군,Inje-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,14569,M,51810,인제군,Inje-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,26781,M,51820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,13812,M,51820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,12969,M,51820,고성군,Goseong-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,27964,M,51830,양양군,Yangyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,14215,M,51830,양양군,Yangyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,13749,M,51830,양양군,Yangyang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,1805937,M,52,전북특별자치도,Jeollabuk-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,897770,M,52,전북특별자치도,Jeollabuk-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,908167,M,52,전북특별자치도,Jeollabuk-do,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,657185,M,52110,전주시,Jeonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,323585,M,52110,전주시,Jeonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,333600,M,52110,전주시,Jeonju-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,267987,M,52130,군산시,Gunsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,135376,M,52130,군산시,Gunsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,132611,M,52130,군산시,Gunsan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,282847,M,52140,익산시,Iksan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,140864,M,52140,익산시,Iksan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,141983,M,52140,익산시,Iksan-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,108861,M,52180,정읍시,Jeongeup-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,53960,M,52180,정읍시,Jeongeup-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,54901,M,52180,정읍시,Jeongeup-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,80863,M,52190,남원시,Namwon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,39646,M,52190,남원시,Namwon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,41217,M,52190,남원시,Namwon-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,82786,M,52210,김제시,Gimje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,40991,M,52210,김제시,Gimje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,41795,M,52210,김제시,Gimje-si,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,91553,M,52710,완주군,Wanju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,47023,M,52710,완주군,Wanju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,44530,M,52710,완주군,Wanju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,25411,M,52720,진안군,Jinan-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,12815,M,52720,진안군,Jinan-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,12596,M,52720,진안군,Jinan-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,24034,M,52730,무주군,Muju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,11943,M,52730,무주군,Muju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,12091,M,52730,무주군,Muju-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,22140,M,52740,장수군,Jangsu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,11018,M,52740,장수군,Jangsu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,11122,M,52740,장수군,Jangsu-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,27508,M,52750,임실군,Imsil-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,14070,M,52750,임실군,Imsil-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,13438,M,52750,임실군,Imsil-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,27857,M,52770,순창군,Sunchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,13530,M,52770,순창군,Sunchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,14327,M,52770,순창군,Sunchang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,54588,M,52790,고창군,Gochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,26948,M,52790,고창군,Gochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,27640,M,52790,고창군,Gochang-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,52317,M,52800,부안군,Buan-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,26001,M,52800,부안군,Buan-gun,
주민등록인구(시도/시/군/구),202010,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,26316,M,52800,부안군,Buan-gun,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,51834302,M,00,전국,Whole country,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,25844667,M,00,전국,Whole country,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,25989635,M,00,전국,Whole country,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,9679771,M,11,서울특별시,Seoul,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,4708321,M,11,서울특별시,Seoul,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,4971450,M,11,서울특별시,Seoul,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,149549,M,11110,종로구,Jongno-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,72741,M,11110,종로구,Jongno-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,76808,M,11110,종로구,Jongno-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,125505,M,11140,중구,Jung-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,61363,M,11140,중구,Jung-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,64142,M,11140,중구,Jung-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,230151,M,11170,용산구,Yongsan-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,110776,M,11170,용산구,Yongsan-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,119375,M,11170,용산구,Yongsan-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,294272,M,11200,성동구,Seongdong-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,143745,M,11200,성동구,Seongdong-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,150527,M,11200,성동구,Seongdong-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,347285,M,11215,광진구,Gwangjin-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,167626,M,11215,광진구,Gwangjin-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,179659,M,11215,광진구,Gwangjin-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,343377,M,11230,동대문구,Dongdaemun-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,170088,M,11230,동대문구,Dongdaemun-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,173289,M,11230,동대문구,Dongdaemun-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,395194,M,11260,중랑구,Jungnang-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,195469,M,11260,중랑구,Jungnang-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,199725,M,11260,중랑구,Jungnang-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,438051,M,11290,성북구,Seongbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,211289,M,11290,성북구,Seongbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,226762,M,11290,성북구,Seongbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,308569,M,11305,강북구,Gangbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,150423,M,11305,강북구,Gangbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,158146,M,11305,강북구,Gangbuk-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,계,Total,T20,명,101,Person,행정구역별,326082,M,11320,도봉구,Dobong-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,남,Male,T21,명,101,Person,행정구역별,159076,M,11320,도봉구,Dobong-gu,
주민등록인구(시도/시/군/구),202011,DT_1YL20651E,여,Female,T22,명,101,Person,행정구역별,167006,M,11320,도봉구,Dobong-gu,
