계정명,회계명,회계연도,수입항명,수입관명,수입목명,소관명,수입구분명,국회확정금액,정부안금액
,일반회계,2015,"벌금,몰수금및과태료",경상이전수입,과태료,해양경찰청,일반수입,252000.0,252000.0
,일반회계,2015,"벌금,몰수금및과태료",경상이전수입,벌금및과료,해양경찰청,일반수입,404000.0,404000.0
,일반회계,2015,"벌금,몰수금및과태료",경상이전수입,징계부과금,해양경찰청,일반수입,10000.0,10000.0
,일반회계,2015,변상금및위약금,경상이전수입,변상금,해양경찰청,일반수입,454000.0,454000.0
,일반회계,2015,변상금및위약금,경상이전수입,위약금,해양경찰청,일반수입,712000.0,712000.0
,일반회계,2015,고정자산매각대,관유물매각대,기계기구매각대,해양경찰청,일반수입,101000.0,101000.0
,일반회계,2015,고정자산매각대,관유물매각대,기타고정자산매각대,해양경찰청,일반수입,505000.0,505000.0
,일반회계,2015,관유물대여료,재산수입,건물대여료,해양경찰청,일반수입,202000.0,202000.0
,일반회계,2015,관유물대여료,재산수입,토지대여료,해양경찰청,일반수입,10000.0,10000.0
,일반회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,해양경찰청,일반수입,20000.0,20000.0
,일반회계,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,해양경찰청,일반수입,252000.0,252000.0
,일반회계,2015,잡수입,재화및용역판매수입,기타잡수입,해양경찰청,일반수입,454000.0,454000.0
항만계정,교통시설특별회계,2015,가산금,경상이전수입,가산금,해양수산부,일반수입,200000.0,200000.0
항만계정,교통시설특별회계,2015,기타경상이전수입,경상이전수입,기타경상이전수입,해양수산부,일반수입,29683000.0,29683000.0
항만계정,교통시설특별회계,2015,"벌금,몰수금및과태료",경상이전수입,과태료,해양수산부,일반수입,91000.0,91000.0
항만계정,교통시설특별회계,2015,"벌금,몰수금및과태료",경상이전수입,벌금및과료,해양수산부,일반수입,200000.0,200000.0
항만계정,교통시설특별회계,2015,변상금및위약금,경상이전수입,변상금,해양수산부,일반수입,602000.0,602000.0
항만계정,교통시설특별회계,2015,변상금및위약금,경상이전수입,위약금,해양수산부,일반수입,1107000.0,1107000.0
항만계정,교통시설특별회계,2015,고정자산매각대,관유물매각대,기타고정자산매각대,해양수산부,일반수입,100000.0,100000.0
항만계정,교통시설특별회계,2015,토지및무형자산매각대,관유물매각대,토지매각대,해양수산부,일반수입,1239000.0,1239000.0
항만계정,교통시설특별회계,2015,관유물대여료,재산수입,건물대여료,해양수산부,일반수입,100000.0,100000.0
항만계정,교통시설특별회계,2015,관유물대여료,재산수입,기타관유물대여료,해양수산부,일반수입,50000.0,50000.0
항만계정,교통시설특별회계,2015,관유물대여료,재산수입,토지대여료,해양수산부,일반수입,300000.0,300000.0
항만계정,교통시설특별회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,해양수산부,일반수입,2571000.0,2571000.0
항만계정,교통시설특별회계,2015,정부출자수입,재산수입,정부출자수입,해양수산부,일반수입,682000.0,682000.0
항만계정,교통시설특별회계,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,해양수산부,일반수입,14200000.0,14200000.0
항만계정,교통시설특별회계,2015,잡수입,재화및용역판매수입,기타잡수입,해양수산부,일반수입,4188000.0,4188000.0
항만계정,교통시설특별회계,2015,항공항만및용수수입,재화및용역판매수입,항공항만수입,해양수산부,일반수입,125600000.0,125600000.0
항만계정,교통시설특별회계,2015,전입금,정부내부수입및기타,일반회계전입금,해양수산부,내부거래수입(회계간거래),1107649000.0,1084987000.0
구조개선사업계정,농어촌구조개선특별회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,해양수산부,일반수입,354000.0,354000.0
손익계정,대산지방해양항만청,2015,가산금,경상이전수입,가산금,해양수산부,일반수입,5000.0,5000.0
손익계정,대산지방해양항만청,2015,기타경상이전수입,경상이전수입,기타경상이전수입,해양수산부,일반수입,5000.0,5000.0
손익계정,대산지방해양항만청,2015,"벌금,몰수금및과태료",경상이전수입,벌금및과료,해양수산부,일반수입,8000.0,8000.0
손익계정,대산지방해양항만청,2015,변상금및위약금,경상이전수입,변상금,해양수산부,일반수입,10000.0,10000.0
손익계정,대산지방해양항만청,2015,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,해양수산부,일반수입,15827000.0,15827000.0
손익계정,대산지방해양항만청,2015,관유물대여료,재산수입,토지대여료,해양수산부,일반수입,31000.0,31000.0
손익계정,대산지방해양항만청,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,해양수산부,일반수입,131446.0,131446.0
손익계정,대산지방해양항만청,2015,잡수입,재화및용역판매수입,기타잡수입,해양수산부,일반수입,2000.0,2000.0
손익계정,대산지방해양항만청,2015,전년도이월금,전년도이월금,전년도이월금,해양수산부,보전수입,2540000.0,2540000.0
자본계정,대산지방해양항만청,2015,전년도이월금,전년도이월금,전년도이월금,해양수산부,보전수입,18307000.0,18307000.0
자본계정,대산지방해양항만청,2015,기타,정부내부수입및기타,감가상각비전입금,해양수산부,내부거래수입(회계내 계정간 거래),1000.0,1000.0
자본계정,대산지방해양항만청,2015,기타,정부내부수입및기타,당기순이익전입금,해양수산부,내부거래수입(회계내 계정간 거래),11882000.0,10793000.0
자본계정,대산지방해양항만청,2015,전입금,정부내부수입및기타,기타특별회계전입금,해양수산부,내부거래수입(회계간거래),1225000.0,5576000.0
,수산발전기금,2015,기타경상이전수입,경상이전수입,법정부담금,해양수산부,일반수입,24157000.0,24157000.0
,수산발전기금,2015,재고자산매각대및유동자산,관유물매각대,재고자산매각대,해양수산부,일반수입,75557000.0,75557000.0
,수산발전기금,2015,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,해양수산부,일반수입,451937000.0,451937000.0
,수산발전기금,2015,기타이자수입및재산수입,재산수입,기타민간이자수입,해양수산부,일반수입,37726000.0,37726000.0
,수산발전기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,해양수산부,일반수입,4120000.0,4120000.0
,수산발전기금,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,해양수산부,일반수입,8639000.0,8639000.0
,수산발전기금,2015,예수금,정부내부수입및기타,기금예수금,해양수산부,내부거래수입(기금간거래),17000000.0,17000000.0
,수산발전기금,2015,전입금,정부내부수입및기타,일반회계전입금,해양수산부,내부거래수입(예산=>기금간거래),12340000.0,12340000.0
,수산발전기금,2015,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,해양수산부,보전수입,79320000.0,79320000.0
,수산발전기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,해양수산부,보전수입,132609000.0,132609000.0
,일반회계,2015,가산금,경상이전수입,가산금,해양수산부,일반수입,57000.0,57000.0
,일반회계,2015,기타경상이전수입,경상이전수입,기타경상이전수입,해양수산부,일반수입,85268000.0,85268000.0
,일반회계,2015,"벌금,몰수금및과태료",경상이전수입,벌금및과료,해양수산부,일반수입,21000.0,21000.0
,일반회계,2015,변상금및위약금,경상이전수입,변상금,해양수산부,일반수입,881000.0,881000.0
,일반회계,2015,변상금및위약금,경상이전수입,위약금,해양수산부,일반수입,784000.0,784000.0
,일반회계,2015,고정자산매각대,관유물매각대,기타고정자산매각대,해양수산부,일반수입,1195000.0,1195000.0
,일반회계,2015,토지및무형자산매각대,관유물매각대,토지매각대,해양수산부,일반수입,5602000.0,5602000.0
,일반회계,2015,관유물대여료,재산수입,건물대여료,해양수산부,일반수입,55000.0,55000.0
,일반회계,2015,관유물대여료,재산수입,기타관유물대여료,해양수산부,일반수입,118000.0,118000.0
,일반회계,2015,관유물대여료,재산수입,토지대여료,해양수산부,일반수입,3770000.0,3770000.0
,일반회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,해양수산부,일반수입,3268000.0,3268000.0
,일반회계,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,해양수산부,일반수입,1848000.0,1848000.0
,일반회계,2015,실습수입,재화및용역판매수입,실습수입,해양수산부,일반수입,43000.0,43000.0
,일반회계,2015,잡수입,재화및용역판매수입,기타잡수입,해양수산부,일반수입,871000.0,871000.0
,행정중심복합도시건설특별회계,2015,기타경상이전수입,경상이전수입,기타경상이전수입,행정중심복합도시건설청,일반수입,200000.0,200000.0
,행정중심복합도시건설특별회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,행정중심복합도시건설청,일반수입,172039.0,172039.0
,행정중심복합도시건설특별회계,2015,전입금,정부내부수입및기타,일반회계전입금,행정중심복합도시건설청,내부거래수입(회계간거래),491613000.0,500890000.0
,일반회계,2015,잡수입,재화및용역판매수입,기타잡수입,헌법재판소,일반수입,16000.0,16000.0
,금강수계관리기금,2015,가산금,경상이전수입,가산금,환경부,일반수입,172000.0,172000.0
,금강수계관리기금,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,2047000.0,2047000.0
,금강수계관리기금,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,107623000.0,107623000.0
,금강수계관리기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,169000.0,169000.0
,금강수계관리기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,환경부,보전수입,6972000.0,6972000.0
,낙동강수계관리기금,2015,가산금,경상이전수입,가산금,환경부,일반수입,1276000.0,1276000.0
,낙동강수계관리기금,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,2741000.0,2741000.0
,낙동강수계관리기금,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,225366000.0,225366000.0
,낙동강수계관리기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,482000.0,482000.0
,낙동강수계관리기금,2015,잡수입,재화및용역판매수입,기타잡수입,환경부,일반수입,4000.0,4000.0
,낙동강수계관리기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,환경부,보전수입,4781000.0,4781000.0
,석면피해구제기금,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,489000.0,489000.0
,석면피해구제기금,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,11651000.0,11651000.0
,석면피해구제기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,524000.0,524000.0
,석면피해구제기금,2015,전입금,정부내부수입및기타,기타특별회계전입금,환경부,내부거래수입(예산=>기금간거래),3000000.0,3000000.0
,석면피해구제기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,환경부,보전수입,28828000.0,28828000.0
,영산강·섬진강수계관리기금,2015,가산금,경상이전수입,가산금,환경부,일반수입,101000.0,101000.0
,영산강·섬진강수계관리기금,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,995000.0,995000.0
,영산강·섬진강수계관리기금,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,80764000.0,80764000.0
,영산강·섬진강수계관리기금,2015,변상금및위약금,경상이전수입,위약금,환경부,일반수입,10000.0,10000.0
,영산강·섬진강수계관리기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,305000.0,305000.0
,영산강·섬진강수계관리기금,2015,잡수입,재화및용역판매수입,기타잡수입,환경부,일반수입,7000.0,7000.0
,영산강·섬진강수계관리기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,환경부,보전수입,12977000.0,12977000.0
,일반회계,2015,관유물대여료,재산수입,토지대여료,환경부,일반수입,179000.0,179000.0
,한강수계관리기금,2015,가산금,경상이전수입,가산금,환경부,일반수입,1343000.0,1343000.0
,한강수계관리기금,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,5744000.0,5744000.0
,한강수계관리기금,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,460623000.0,460623000.0
,한강수계관리기금,2015,변상금및위약금,경상이전수입,위약금,환경부,일반수입,70000.0,70000.0
,한강수계관리기금,2015,관유물대여료,재산수입,토지대여료,환경부,일반수입,15000.0,15000.0
,한강수계관리기금,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,1032000.0,1032000.0
,한강수계관리기금,2015,잡수입,재화및용역판매수입,기타잡수입,환경부,일반수입,349000.0,349000.0
,한강수계관리기금,2015,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,환경부,보전수입,38767000.0,38767000.0
,환경개선특별회계,2015,가산금,경상이전수입,가산금,환경부,일반수입,1213000.0,1213000.0
,환경개선특별회계,2015,기타경상이전수입,경상이전수입,기타경상이전수입,환경부,일반수입,93912000.0,93912000.0
,환경개선특별회계,2015,기타경상이전수입,경상이전수입,법정부담금,환경부,일반수입,867000000.0,867000000.0
,환경개선특별회계,2015,"벌금,몰수금및과태료",경상이전수입,과징금,환경부,일반수입,4734000.0,4734000.0
,환경개선특별회계,2015,"벌금,몰수금및과태료",경상이전수입,과태료,환경부,일반수입,3053000.0,3053000.0
,환경개선특별회계,2015,"벌금,몰수금및과태료",경상이전수입,벌금및과료,환경부,일반수입,17000.0,17000.0
,환경개선특별회계,2015,"벌금,몰수금및과태료",경상이전수입,징계부과금,환경부,일반수입,70000.0,70000.0
,환경개선특별회계,2015,변상금및위약금,경상이전수입,변상금,환경부,일반수입,60000.0,60000.0
,환경개선특별회계,2015,변상금및위약금,경상이전수입,위약금,환경부,일반수입,870000.0,870000.0
,환경개선특별회계,2015,고정자산매각대,관유물매각대,건물매각대,환경부,일반수입,154000.0,154000.0
,환경개선특별회계,2015,고정자산매각대,관유물매각대,기타고정자산매각대,환경부,일반수입,164000.0,164000.0
,환경개선특별회계,2015,토지및무형자산매각대,관유물매각대,토지매각대,환경부,일반수입,1493000.0,1493000.0
,환경개선특별회계,2015,잡수입,수입대체경비수입,기타잡수입,환경부,일반수입,514000.0,514000.0
,환경개선특별회계,2015,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,환경부,일반수입,74890000.0,74890000.0
,환경개선특별회계,2015,융자원금회수,융자및전대차관원금회수,지방자치단체융자원금회수,환경부,일반수입,132444000.0,132444000.0
,환경개선특별회계,2015,관유물대여료,재산수입,건물대여료,환경부,일반수입,112000.0,112000.0
,환경개선특별회계,2015,관유물대여료,재산수입,토지대여료,환경부,일반수입,32000.0,32000.0
,환경개선특별회계,2015,기타이자수입및재산수입,재산수입,기타민간이자수입,환경부,일반수입,12225000.0,12225000.0
,환경개선특별회계,2015,기타이자수입및재산수입,재산수입,기타재산수입,환경부,일반수입,7665000.0,7665000.0
,환경개선특별회계,2015,기타이자수입및재산수입,재산수입,지방자치단체이자수입,환경부,일반수입,7965000.0,7965000.0
,환경개선특별회계,2015,면허료및수수료,재화및용역판매수입,면허료및수수료,환경부,일반수입,566000.0,566000.0
,환경개선특별회계,2015,잡수입,재화및용역판매수입,기타잡수입,환경부,일반수입,4298000.0,4298000.0
,환경개선특별회계,2015,전입금,정부내부수입및기타,일반회계전입금,환경부,내부거래수입(회계간거래),3853274000.0,3752678000.0
,일반회계,2014,기타경상이전수입,경상이전수입,기타경상이전수입,감사원,일반수입,20000.0,20000.0
,일반회계,2014,잡수입,수입대체경비수입,기타잡수입,감사원,일반수입,288000.0,288000.0
,일반회계,2014,관유물대여료,재산수입,건물대여료,감사원,일반수입,6000.0,6000.0
,일반회계,2014,관유물대여료,재산수입,토지대여료,감사원,일반수입,3000.0,3000.0
손익계정,경찰병원,2014,기타경상이전수입,경상이전수입,기타경상이전수입,경찰청,일반수입,5000.0,5000.0
손익계정,경찰병원,2014,변상금및위약금,경상이전수입,위약금,경찰청,일반수입,6000.0,6000.0
손익계정,경찰병원,2014,고정자산매각대,관유물매각대,기타고정자산매각대,경찰청,일반수입,6000.0,6000.0
손익계정,경찰병원,2014,책임운영기관사업수입,기업특별회계영업수입,책임운영기관사업수입,경찰청,일반수입,30593276.0,30593276.0
손익계정,경찰병원,2014,관유물대여료,재산수입,건물대여료,경찰청,일반수입,61000.0,61000.0
손익계정,경찰병원,2014,기타이자수입및재산수입,재산수입,기타재산수입,경찰청,일반수입,1000.0,1000.0
손익계정,경찰병원,2014,병원수입,재화및용역판매수입,병원수입,경찰청,일반수입,1836000.0,0.0
손익계정,경찰병원,2014,잡수입,재화및용역판매수입,기타잡수입,경찰청,일반수입,316000.0,316000.0
손익계정,경찰병원,2014,전년도이월금,전년도이월금,전년도이월금,경찰청,보전수입,3025000.0,3025000.0
손익계정,경찰병원,2014,전입금,정부내부수입및기타,일반회계전입금,경찰청,내부거래수입(회계간거래),25938000.0,26846000.0
자본계정,경찰병원,2014,기타,정부내부수입및기타,감가상각비전입금,경찰청,내부거래수입(회계내 계정간 거래),1000.0,1000.0
자본계정,경찰병원,2014,기타,정부내부수입및기타,당기순이익전입금,경찰청,내부거래수입(회계내 계정간 거래),1000.0,1000.0
자본계정,경찰병원,2014,전입금,정부내부수입및기타,일반회계전입금,경찰청,내부거래수입(회계간거래),2233000.0,1933000.0
,일반회계,2014,가산금,경상이전수입,가산금,경찰청,일반수입,10930000.0,10930000.0
,일반회계,2014,기타경상이전수입,경상이전수입,기타경상이전수입,경찰청,일반수입,5322000.0,5322000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,과태료,경찰청,일반수입,646459000.0,646459000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,벌금및과료,경찰청,일반수입,147509000.0,147509000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,징계부과금,경찰청,일반수입,77000.0,77000.0
,일반회계,2014,변상금및위약금,경상이전수입,변상금,경찰청,일반수입,367000.0,367000.0
,일반회계,2014,변상금및위약금,경상이전수입,위약금,경찰청,일반수입,885000.0,885000.0
,일반회계,2014,고정자산매각대,관유물매각대,기계기구매각대,경찰청,일반수입,4178000.0,4178000.0
,일반회계,2014,고정자산매각대,관유물매각대,기타고정자산매각대,경찰청,일반수입,229000.0,229000.0
,일반회계,2014,토지및무형자산매각대,관유물매각대,토지매각대,경찰청,일반수입,1101000.0,1101000.0
,일반회계,2014,관유물대여료,재산수입,건물대여료,경찰청,일반수입,1104000.0,1104000.0
,일반회계,2014,관유물대여료,재산수입,토지대여료,경찰청,일반수입,651000.0,651000.0
,일반회계,2014,기타이자수입및재산수입,재산수입,기타재산수입,경찰청,일반수입,585000.0,585000.0
,일반회계,2014,면허료및수수료,재화및용역판매수입,면허료및수수료,경찰청,일반수입,504000.0,504000.0
,일반회계,2014,잡수입,재화및용역판매수입,기타잡수입,경찰청,일반수입,2240000.0,2240000.0
,혁신도시건설특별회계,2014,고정자산매각대,관유물매각대,건물매각대,경찰청,일반수입,3037000.0,3037000.0
,혁신도시건설특별회계,2014,토지및무형자산매각대,관유물매각대,토지매각대,경찰청,일반수입,28730000.0,28730000.0
,고용보험기금,2014,가산금,경상이전수입,가산금,고용노동부,일반수입,3323000.0,3323000.0
,고용보험기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,105269000.0,105269000.0
,고용보험기금,2014,사회보장기여금,사회보장기여금,고용주부담금,고용노동부,일반수입,5132894000.0,5132894000.0
,고용보험기금,2014,사회보장기여금,사회보장기여금,피고용자분담금,고용노동부,일반수입,2819168000.0,2819168000.0
,고용보험기금,2014,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,고용노동부,일반수입,51773000.0,51773000.0
,고용보험기금,2014,관유물대여료,재산수입,건물대여료,고용노동부,일반수입,124000.0,124000.0
,고용보험기금,2014,기타이자수입및재산수입,재산수입,기타민간이자수입,고용노동부,일반수입,4884000.0,4884000.0
,고용보험기금,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,151277000.0,151277000.0
,고용보험기금,2014,잡수입,재화및용역판매수입,기타영업외잡수익,고용노동부,일반수입,24000.0,24000.0
,고용보험기금,2014,잡수입,재화및용역판매수입,기타잡수입,고용노동부,일반수입,18000.0,18000.0
,고용보험기금,2014,전입금,정부내부수입및기타,일반회계전입금,고용노동부,내부거래수입(예산=>기금간거래),37218000.0,37218000.0
,고용보험기금,2014,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,고용노동부,보전수입,2673048000.0,2673048000.0
,고용보험기금,2014,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,고용노동부,보전수입,298452000.0,298452000.0
,고용보험기금,2014,정부예금회수,차입금및여유자금회수,한국은행예치금회수,고용노동부,보전수입,13574000.0,13574000.0
신용보증사업계정,근로복지진흥기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,7057000.0,7057000.0
신용보증사업계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,16000.0,16000.0
신용보증사업계정,근로복지진흥기금,2014,면허료및수수료,재화및용역판매수입,면허료및수수료,고용노동부,일반수입,1809000.0,1809000.0
신용보증사업계정,근로복지진흥기금,2014,전입금,정부내부수입및기타,타계정전입금,고용노동부,내부거래수입(기금내 계정간 거래),5758000.0,5758000.0
실업대책사업계정,근로복지진흥기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,138000.0,138000.0
실업대책사업계정,근로복지진흥기금,2014,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,고용노동부,일반수입,825000.0,825000.0
실업대책사업계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,기타민간이자수입,고용노동부,일반수입,54000.0,54000.0
실업대책사업계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,고용노동부,일반수입,640000.0,640000.0
실업대책사업계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,통화금융기관이자수입,고용노동부,일반수입,6000.0,6000.0
실업대책사업계정,근로복지진흥기금,2014,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,고용노동부,보전수입,20436000.0,20436000.0
실업대책사업계정,근로복지진흥기금,2014,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,고용노동부,보전수입,206000.0,206000.0
중소복지계정,근로복지진흥기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,748000.0,748000.0
중소복지계정,근로복지진흥기금,2014,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,고용노동부,일반수입,52350000.0,52350000.0
중소복지계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,기타민간이자수입,고용노동부,일반수입,2883000.0,2883000.0
중소복지계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,46000.0,46000.0
중소복지계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,비통화금융기관이자수입,고용노동부,일반수입,4786000.0,4786000.0
중소복지계정,근로복지진흥기금,2014,기타이자수입및재산수입,재산수입,통화금융기관이자수입,고용노동부,일반수입,48000.0,48000.0
중소복지계정,근로복지진흥기금,2014,잡수입,재화및용역판매수입,기타잡수입,고용노동부,일반수입,1774000.0,1774000.0
중소복지계정,근로복지진흥기금,2014,전입금,정부내부수입및기타,기금전입금,고용노동부,내부거래수입(기금간거래),28790000.0,28790000.0
중소복지계정,근로복지진흥기금,2014,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,고용노동부,보전수입,153260000.0,153260000.0
중소복지계정,근로복지진흥기금,2014,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,고용노동부,보전수입,1548000.0,1548000.0
,산업재해보상보험및예방기금,2014,가산금,경상이전수입,가산금,고용노동부,일반수입,4689000.0,4689000.0
,산업재해보상보험및예방기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,123758000.0,123758000.0
,산업재해보상보험및예방기금,2014,"벌금,몰수금및과태료",경상이전수입,벌금및과료,고용노동부,일반수입,60000.0,60000.0
,산업재해보상보험및예방기금,2014,고정자산매각대,관유물매각대,건물매각대,고용노동부,일반수입,1079000.0,1079000.0
,산업재해보상보험및예방기금,2014,토지및무형자산매각대,관유물매각대,토지매각대,고용노동부,일반수입,3057000.0,3057000.0
,산업재해보상보험및예방기금,2014,사회보장기여금,사회보장기여금,고용주부담금,고용노동부,일반수입,6113151000.0,6113151000.0
,산업재해보상보험및예방기금,2014,사회보장기여금,사회보장기여금,피고용자분담금,고용노동부,일반수입,4277000.0,4277000.0
,산업재해보상보험및예방기금,2014,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,고용노동부,일반수입,105071000.0,105071000.0
,산업재해보상보험및예방기금,2014,관유물대여료,재산수입,건물대여료,고용노동부,일반수입,143000.0,143000.0
,산업재해보상보험및예방기금,2014,관유물대여료,재산수입,토지대여료,고용노동부,일반수입,691000.0,691000.0
,산업재해보상보험및예방기금,2014,기타이자수입및재산수입,재산수입,기타민간이자수입,고용노동부,일반수입,12138000.0,12138000.0
,산업재해보상보험및예방기금,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,247676000.0,247676000.0
,산업재해보상보험및예방기금,2014,잡수입,재화및용역판매수입,기타잡수입,고용노동부,일반수입,8306000.0,8306000.0
,산업재해보상보험및예방기금,2014,예탁원금회수,정부내부수입및기타,기금예탁원금회수,고용노동부,내부거래수입(기금간거래),300000000.0,300000000.0
,산업재해보상보험및예방기금,2014,예탁이자수입,정부내부수입및기타,기금예탁이자수입,고용노동부,내부거래수입(기금간거래),39119000.0,39119000.0
,산업재해보상보험및예방기금,2014,전입금,정부내부수입및기타,일반회계전입금,고용노동부,내부거래수입(예산=>기금간거래),15500000.0,15500000.0
,산업재해보상보험및예방기금,2014,정부예금회수,차입금및여유자금회수,비통화금융기관예치금회수,고용노동부,보전수입,4260505000.0,4260505000.0
,산업재해보상보험및예방기금,2014,정부예금회수,차입금및여유자금회수,통화금융기관예치금회수,고용노동부,보전수입,629101000.0,629101000.0
,산업재해보상보험및예방기금,2014,정부예금회수,차입금및여유자금회수,한국은행예치금회수,고용노동부,보전수입,17096000.0,17096000.0
투자계정,에너지및자원사업특별회계,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,23000.0,23000.0
투자계정,에너지및자원사업특별회계,2014,기타경상이전수입,경상이전수입,법정부담금,고용노동부,일반수입,7000.0,7000.0
,일반회계,2014,가산금,경상이전수입,가산금,고용노동부,일반수입,51000.0,51000.0
,일반회계,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,32962000.0,32962000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,과징금,고용노동부,일반수입,50000.0,50000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,과태료,고용노동부,일반수입,24627000.0,24627000.0
,일반회계,2014,"벌금,몰수금및과태료",경상이전수입,징계부과금,고용노동부,일반수입,20000.0,20000.0
,일반회계,2014,변상금및위약금,경상이전수입,위약금,고용노동부,일반수입,2000.0,2000.0
,일반회계,2014,관유물대여료,재산수입,건물대여료,고용노동부,일반수입,22000.0,22000.0
,일반회계,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,670000.0,670000.0
,일반회계,2014,면허료및수수료,재화및용역판매수입,면허료및수수료,고용노동부,일반수입,4000.0,4000.0
,일반회계,2014,잡수입,재화및용역판매수입,기타잡수입,고용노동부,일반수입,5000.0,5000.0
,임금채권보장기금,2014,가산금,경상이전수입,가산금,고용노동부,일반수입,123000.0,123000.0
,임금채권보장기금,2014,기타경상이전수입,경상이전수입,기타경상이전수입,고용노동부,일반수입,105395000.0,105395000.0
,임금채권보장기금,2014,기타경상이전수입,경상이전수입,법정부담금,고용노동부,일반수입,357461000.0,357461000.0
,임금채권보장기금,2014,융자원금회수,융자및전대차관원금회수,기타민간융자원금회수,고용노동부,일반수입,122000.0,982000.0
,임금채권보장기금,2014,기타이자수입및재산수입,재산수입,기타민간이자수입,고용노동부,일반수입,53000.0,134000.0
,임금채권보장기금,2014,기타이자수입및재산수입,재산수입,기타재산수입,고용노동부,일반수입,17724000.0,17724000.0
