계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,서해어업지도사무소공익요원경비,농업·농촌,1830.0,1830.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,서해어업지도사무소기본경비,농업·농촌,1223620.0,1223620.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,서해어업지도사무소전산운영경비,농업·농촌,1050.0,1050.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수산물품질검사원공익요원경비,농업·농촌,34400.0,34400.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수산물품질검사원기본경비,농업·농촌,1543882.0,1543882.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수산인력개발원공익요원경비,농업·농촌,2440.0,2440.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수산인력개발원기본경비,농업·농촌,481240.0,481240.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수의과학검역원공익근무요원운용,농업·농촌,70000.0,70000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수의과학검역원기본경비,농업·농촌,1981000.0,1981000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수의과학검역원전산운영경비,농업·농촌,1047000.0,1047000.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,식물검역원공익근무요원운용,농업·농촌,39370.0,39370.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,식물검역원기본경비,농업·농촌,1864689.0,1864689.0
,소속기관기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,식물검역원전산운영경비,농업·농촌,1027899.0,1027899.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)농산물품질관리원인건비,농업·농촌,67985573.0,67985573.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)농업연수원인건비,농업·농촌,2190848.0,2190848.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)동해어업지도사무소인건비,농업·농촌,17646529.0,17646529.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)서해어업지도사무소인건비,농업·농촌,14069203.0,14069203.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)수산물품질검사원인건비,농업·농촌,10347242.0,10347242.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)수산인력개발원인건비,농업·농촌,1267194.0,1267194.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)수의과학검역원인건비,농업·농촌,28893719.0,28893719.0
,소속기관인건비,인건비(기금인건비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,(총액)식물검역원인건비,농업·농촌,21576115.0,21576115.0
,인력개발원 교육경비 지원(수입대체),주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,교육운영지원,농업·농촌,248000.0,248000.0
,인력개발원 교육경비 지원(수입대체),주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,교육인력개발원정보화(정보화),농업·농촌,214552.0,214552.0
,인력개발원 교육경비 지원(수입대체),주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,표준교육비,농업·농촌,90000.0,90000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,농관원청사신증축,농업·농촌,16366988.0,16366988.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,수의과학검역원청사신증축,농업·농촌,729000.0,729000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(농관원),농업·농촌,888000.0,888000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(동해지도소),농업·농촌,347996.0,347996.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(본부),농업·농촌,400000.0,400000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(서해지도소),농업·농촌,331800.0,331800.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(수과원),농업·농촌,213000.0,213000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(수산물품질관리원),농업·농촌,1476000.0,1476000.0
,청사확보 및 시설개선,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,청사시설지원(식검),농업·농촌,532000.0,532000.0
,행정지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,농림어업인삶의질향상위원회운영,농업·농촌,225217.0,225217.0
,행정지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,농어촌특별대책위원회운영,농업·농촌,1796016.0,1796016.0
,행정지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,새만금관리단운영,농업·농촌,500000.0,500000.0
,행정지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,행정운영지원,농업·농촌,500000.0,500000.0
,행정지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농수산행정지원,행정효율성증진 및 능력개발,농업·농촌,894000.0,894000.0
,농업협상지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업국제통상협력,국제기구분담금지원,농업·농촌,13348151.0,13348151.0
,농업협상지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업국제통상협력,농업협상및농업협력지원,농업·농촌,4136176.0,4184176.0
,농촌공사시설관리지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업생산기반확충,농촌공사출자,농업·농촌,5000000.0,10000000.0
,농촌공사시설관리지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업생산기반확충,수리시설유지관리,농업·농촌,152724000.0,152724000.0
,교육운영,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업연수지원,농업교육운영지원,농업·농촌,1488965.0,1488965.0
,교육정보화(정보화),주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업연수지원,농업연수업무정보화(정보화),농업·농촌,382000.0,382000.0
,수입대체경비,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농업연수지원,농업연수원수입대체경비,농업·농촌,443000.0,443000.0
,농업인의날행사,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,농촌지역개발 및 도농교류활성화,농업인의날행사지원,농업·농촌,350000.0,350000.0
,식물검역검사,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,식물검역,식물검역검사,농업·농촌,8077754.0,8077754.0
,식물검역정보화(정보화),주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,식물검역,식물검역정보화(정보화),농업·농촌,1012349.0,1012349.0
,화학비료지원,주요사업비(기금사업비),일반지출,농림수산,일반회계,2009,농림수산식품부,양곡관리지원,화학비료 가격 및 수급안정,농업·농촌,150779000.0,113960000.0
,종자원기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,종자관리,(총액)종자원공익근무요원운용,농업·농촌,29560.0,29560.0
,종자원기본경비,기본경비(경상운영비),일반지출,농림수산,일반회계,2009,농림수산식품부,종자관리,(총액)종자원기본경비,농업·농촌,1574000.0,1574000.0
