단위사업명,예산액,예산현액,당월지출금액,집행월,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,누계지출금액
연수원운영,1188000000,1188000000,136115220,202309,공공질서및안전,일반회계,2023,법무부,법무교육훈련,신임검사 양성 및 교육 지원,법무및검찰,589945730
연수원운영,4705000000,4690700000,391026690,202309,공공질서및안전,일반회계,2023,법무부,법무교육훈련,연수원시설관리및운영,법무및검찰,3052138690
기타법무시설조성,22360000000,25228822380,1967243160,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,기타법무시설개보수및확충,법무및검찰,8662033440
기타법무시설조성,4730000000,4730000000,149864740,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무부 기록관 운영,법무및검찰,899864740
법무정책 대국민 소통 강화,807000000,807000000,25545100,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무정책 대국민 소통 강화,법무및검찰,512602070
법무행정개선,120000000,120000000,5244000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,국민불편 해소를 위한 민원·정책 피드백,법무및검찰,51208000
법무행정개선,253000000,253000000,12000000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,양성평등정책 지원,법무및검찰,152776610
법무행정개선,33000000,33000000,0,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,정보기획지원,법무및검찰,24750000
법무행정개선,10086000000,10791415000,894748930,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,행정서비스지원인력경비,법무및검찰,7539113110
법무행정개선,613000000,613000000,0,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,행정효율성증진및능력개발,법무및검찰,179304500
법무행정정보화,41011000000,41566137400,993389830,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무행정정보화(정보화),법무및검찰,27110567240
본부기본경비(일반),515000000,531897000,7924000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,검찰국기본경비,법무및검찰,392685000
본부기본경비(일반),319000000,319000000,29914400,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,검찰국기본경비(총액),법무및검찰,243830500
본부기본경비(일반),2831000000,2776000000,209645930,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,교정본부기본경비,법무및검찰,1838317530
본부기본경비(일반),450000000,549760000,25070000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,교정본부기본경비(총액),법무및검찰,403744000
본부기본경비(일반),3662000000,3558397000,155803880,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,기관운영 기본경비,법무및검찰,2192640160
본부기본경비(일반),3247000000,3277600000,116048810,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,기관운영기본경비(총액),법무및검찰,2754475490
본부기본경비(일반),687000000,687000000,53737900,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,범죄예방정책국기본경비,법무및검찰,565619340
본부기본경비(일반),220000000,220000000,42510000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,범죄예방정책국기본경비(총액),법무및검찰,201250000
본부기본경비(일반),531000000,548440000,7096300,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무실기본경비,법무및검찰,412069100
본부기본경비(일반),711000000,657000000,78951670,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무실기본경비(총액),법무및검찰,421059230
본부기본경비(일반),1535000000,1555000000,57846000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,외국인본부기본경비,법무및검찰,1114592180
본부기본경비(일반),663000000,705000000,63679060,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,외국인본부기본경비(총액),법무및검찰,505385480
본부기본경비(일반),233000000,233000000,18942000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,인권국 기본경비(총액),법무및검찰,131393350
본부기본경비(일반),926000000,1020130000,86531000,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,인권국기본경비,법무및검찰,591402300
본부인건비,1.87269E+11,1.87269E+11,6825184890,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,본부인건비(총액),법무및검찰,1.57154E+11
소속기관기본경비(일반),14352000000,14336556000,1056957510,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,검찰청운영기본경비,법무및검찰,9555322240
소속기관기본경비(일반),30865000000,31164294000,2510892920,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,검찰청운영기본경비(총액),법무및검찰,25451952150
소속기관기본경비(일반),34042000000,35771000000,2142640590,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,교도소운영기본경비,법무및검찰,21122191810
소속기관기본경비(일반),19160000000,18661000000,924142420,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,교도소운영기본경비(총액),법무및검찰,15953036250
소속기관기본경비(일반),4693000000,4693000000,302519390,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무연수원기본경비,법무및검찰,2863508850
소속기관기본경비(일반),540000000,554700000,19566440,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무연수원기본경비(총액),법무및검찰,422195940
소속기관기본경비(일반),6876000000,6876000000,470265120,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,보호관찰소운영기본경비,법무및검찰,4160439480
소속기관기본경비(일반),5398000000,5554826000,402649180,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,보호관찰소운영기본경비(총액),법무및검찰,4226679580
소속기관기본경비(일반),4098000000,4098000000,332682260,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,소년원운영기본경비,법무및검찰,2693531830
소속기관기본경비(일반),2710000000,2710000000,187450310,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,소년원운영기본경비(총액),법무및검찰,2145911560
소속기관기본경비(일반),9892000000,10156000000,1019873580,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,출입국외국인관서운영기본경비,법무및검찰,7505812760
소속기관기본경비(일반),3628000000,3807000000,269032280,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,출입국외국인관서운영기본경비(총액),법무및검찰,2897798900
소속기관기본경비(일반),1249000000,1249000000,136208640,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,치료감호소운영기본경비,법무및검찰,862022910
소속기관기본경비(일반),656000000,656000000,34333940,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,치료감호소운영기본경비(총액),법무및검찰,507781710
소속기관인건비,8.03946E+11,7.8902E+11,84793239550,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,검찰청운영인건비(총액),법무및검찰,5.9978E+11
소속기관인건비,1.15261E+12,1.12613E+12,1.15573E+11,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,교도소운영인건비(총액),법무및검찰,8.45463E+11
소속기관인건비,14647000000,13926885000,1069910600,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,법무연수원인건비(총액),법무및검찰,9140446240
소속기관인건비,1.24211E+11,1.26911E+11,12859878170,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,보호관찰소운영인건비(총액),법무및검찰,96302238930
소속기관인건비,63878000000,61721174000,6244407750,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,소년원운영인건비(총액),법무및검찰,46612615720
소속기관인건비,1.57706E+11,1.57228E+11,16203291910,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,출입국외국인관서운영인건비(총액),법무및검찰,1.18106E+11
소속기관인건비,30708000000,30008000000,3051693300,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,치료감호소운영인건비(총액),법무및검찰,22280205710
정책연구개발사업,40000000,40000000,0,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,정책연구개발사업(R&D),법무및검찰,0
형사사법공통시스템 운영,48509000000,48509000000,689668120,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,차세대 형사사법정보시스템 구축(정보화),법무및검찰,976062620
형사사법공통시스템 운영,6641000000,6641000000,624761630,202309,공공질서및안전,일반회계,2023,법무부,법무및검찰행정지원,형사사법공통시스템 운영(정보화),법무및검찰,4251059160
국가송무수행,1E+11,1.00254E+11,880492500,202309,공공질서및안전,일반회계,2023,법무부,법무활동,국가배상금지급,법무및검찰,97953722020
국가송무수행,4112000000,3857631000,678492590,202309,공공질서및안전,일반회계,2023,법무부,법무활동,국가송무수행및공익법무관운영,법무및검찰,2033525440
국가송무수행,287000000,287000000,0,202309,공공질서및안전,일반회계,2023,법무부,법무활동,정부법무공단운영지원,법무및검찰,287000000
국제법무운영및외국법제연구,156000000,158000000,4627710,202309,공공질서및안전,일반회계,2023,법무부,법무활동,개발도상국 법제정비지원(ODA),법무및검찰,86521460
국제법무운영및외국법제연구,743000000,740000000,69736460,202309,공공질서및안전,일반회계,2023,법무부,법무활동,국제거래및국제통상법률지원,법무및검찰,507975880
국제법무운영및외국법제연구,5504000000,5504000000,877285380,202309,공공질서및안전,일반회계,2023,법무부,법무활동,국제투자분쟁중재수행및대응,법무및검찰,4204192340
국제법무운영및외국법제연구,223000000,223000000,0,202309,공공질서및안전,일반회계,2023,법무부,법무활동,기업환경지수 개선,법무및검찰,60831000
민상사법령의 선진화,4341000000,4361000000,23660290,202309,공공질서및안전,일반회계,2023,법무부,법무활동,국민편익증진법제정비,법무및검찰,3347241310
민상사법령의 선진화,3271000000,3308500000,5404610,202309,공공질서및안전,일반회계,2023,법무부,법무활동,성장동력 확충을 위한 기업법제선진화,법무및검찰,2204877550
법률서비스산업의선진화 및 법조인선발,1274000000,1279940000,276313120,202309,공공질서및안전,일반회계,2023,법무부,법무활동,공증제도운영및활성화,법무및검찰,658376720
법률서비스산업의선진화 및 법조인선발,4499000000,4499000000,174507570,202309,공공질서및안전,일반회계,2023,법무부,법무활동,변호사시험및법조윤리시험관리,법무및검찰,3468354350
법률서비스산업의선진화 및 법조인선발,773000000,773000000,7000000,202309,공공질서및안전,일반회계,2023,법무부,법무활동,변호사제도의선진화,법무및검찰,408143000
통일대비법률통합실질화,692000000,695000000,16738720,202309,공공질서및안전,일반회계,2023,법무부,법무활동,통일대비법률통합실질화,법무및검찰,391636890
국제인권증진,226000000,226000000,13622370,202309,공공질서및안전,일반회계,2023,법무부,인권활동,국제인권 역량강화,법무및검찰,112826760
국제인권증진,239000000,239000000,18018830,202309,공공질서및안전,일반회계,2023,법무부,인권활동,북한인권기록보존소 운영,법무및검찰,163876320
법률구조,59795000000,59795000000,0,202309,공공질서및안전,일반회계,2023,법무부,인권활동,법률구조,법무및검찰,50793559000
법률구조,4846000000,4846000000,317382540,202309,공공질서및안전,일반회계,2023,법무부,인권활동,서민 법률보호를 위한 법률홈닥터,법무및검찰,2874154770
인권증진,265000000,265000000,159200,202309,공공질서및안전,일반회계,2023,법무부,인권활동,아동인권 증진,법무및검찰,91282190
인권증진,214000000,214000000,40000000,202309,공공질서및안전,일반회계,2023,법무부,인권활동,인권교육,법무및검찰,203600000
국제이민협력,390000000,390000000,4424350,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,이민정책개발지원,법무및검찰,182331660
국제이민협력,2268000000,2268000000,0,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,이민정책연구원운영,법무및검찰,2268000000
외국인체류관리,10532000000,10532000000,3032346110,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,사회통합프로그램이수제운영,법무및검찰,10344773620
외국인체류관리,9812000000,10204541000,967971430,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,외국인 체류질서 확립,법무및검찰,7952742420
외국인체류관리,19736000000,21233000000,1761907280,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,외국인보호관리,법무및검찰,14752404440
외국인체류관리,14026000000,13612000000,1050909990,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,외국인사회통합지원,법무및검찰,9593224150
출입국외국인관서운영,4657000000,6094115000,499741680,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,외국인등록증 발급 수입대체경비,법무및검찰,4317238060
출입국외국인관서운영,48462000000,47379000000,2710547920,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,출입국외국인관서시설운영,법무및검찰,36865384320
출입국외국인관서운영,25175000000,25284260000,1105084580,202309,공공질서및안전,일반회계,2023,법무부,출입국관리,출입국정보시스템 운영(정보화),법무및검찰,15028666890
특별감찰관기본경비,333000000,263000000,7790280,202309,공공질서및안전,일반회계,2023,법무부,특별감찰관활동,특별감찰관기본경비,법무및검찰,72333210
특별감찰관인건비,265000000,197000000,0,202309,공공질서및안전,일반회계,2023,법무부,특별감찰관활동,특별감찰관인건비,법무및검찰,0
특별감찰활동,399000000,537000000,14721010,202309,공공질서및안전,일반회계,2023,법무부,특별감찰관활동,특별감찰활동,법무및검찰,367684780
회계기금간전출,94200000000,94200000000,0,202309,공공질서및안전,일반회계,2023,법무부,회계기금간거래(전출금),범죄피해자보호기금 전출,법무및검찰,80070000000
법제업무정보화지원,8871000000,8871000000,52660900,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법제업무정보화추진(정보화),일반행정,7671169710
법제전문성향상,1470000000,1470000000,23663910,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법제교육 및 법제전문인력육성,일반행정,1209343930
법제전문성향상,243000000,243000000,9430000,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,외국법제기관교류,일반행정,203173000
법제정보서비스,1950000000,1958600000,152633800,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법령정보제공,일반행정,1411735890
법제정보서비스,1116000000,1116000000,24643710,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,세계법제정보서비스,일반행정,991217040
법제정보서비스,1051000000,1051000000,23396980,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,찾기쉬운 생활법령정보서비스,일반행정,919812410
본부기본경비,2661700000,2661700000,203897220,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,기관운영기본경비,일반행정,1990142580
본부기본경비,1732000000,1797000000,150633850,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,기관운영기본경비(총액인건비 대상),일반행정,1274344170
본부인건비,22142000000,22077000000,2006785940,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,인건비(총액인건비대상),일반행정,16125442920
정부입법 총괄관리,380500000,380500000,37420370,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법령심사지원,일반행정,248239300
정부입법 총괄관리,1307000000,1298400000,74590590,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법제정비,일반행정,868393560
정부입법 총괄관리,730000000,730000000,32726950,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,행정법제 혁신,일반행정,586049160
정책연구개발,74000000,74000000,0,202309,일반·지방행정,일반회계,2023,법제처,정부입법 총괄 지원,법제정책연구개발(R&D),일반행정,59200000
기본경비,3329000000,3410601000,139554100,202309,국방,일반회계,2023,병무청,병무행정지원,총액인건비대상기본경비,병무행정,2771334450
기본경비,6349000000,6792510000,427299440,202309,국방,일반회계,2023,병무청,병무행정지원,총액인건비비대상기본경비,병무행정,4886826970
병무행정정보화,8872000000,8872000000,526814810,202309,국방,일반회계,2023,병무청,병무행정지원,병무행정정보화(정보화),병무행정,5150399550
병역의무자지원,1.2048E+11,1.20737E+11,2625423790,202309,국방,일반회계,2023,병무청,병무행정지원,병역의무자지원,병무행정,56707470210
병역의무자지원,5116000000,5116000000,401721860,202309,국방,일반회계,2023,병무청,병무행정지원,사회복무요원운용,병무행정,3493126110
운영지원,5075000000,5075000000,409294660,202309,국방,일반회계,2023,병무청,병무행정지원,병무청 건강보험부담금,병무행정,3821772190
운영지원,1807000000,1807000000,67699000,202309,국방,일반회계,2023,병무청,병무행정지원,병무행정안내,병무행정,1169870260
운영지원,8714000000,8450948000,445781130,202309,국방,일반회계,2023,병무청,병무행정지원,병무행정운영,병무행정,4796510750
운영지원,3545000000,3545000000,297810010,202309,국방,일반회계,2023,병무청,병무행정지원,병무행정지원 인력운영,병무행정,2496193880
인건비,1.35595E+11,1.35076E+11,12809024290,202309,국방,일반회계,2023,병무청,병무행정지원,인건비,병무행정,1.02813E+11
직원교육훈련,260000000,260000000,21750560,202309,국방,일반회계,2023,병무청,병무행정지원,행정효율성 증진 및 능력개발,병무행정,148973690
청사확보 및 시설관리,2503000000,2503000000,74488000,202309,국방,일반회계,2023,병무청,병무행정지원,시설관리,병무행정,1883835310
선병활동,18174000000,18174000000,1832365690,202309,국방,일반회계,2023,병무청,병역자원선발,병역판정검사,병무행정,14097978600
충원활동,678000000,678000000,33838990,202309,국방,일반회계,2023,병무청,병역자원충원,병력동원소집관리,병무행정,518836030
충원활동,3583000000,3583000000,124278300,202309,국방,일반회계,2023,병무청,병역자원충원,현역병모집,병무행정,2773503980
충원활동,377000000,377000000,24475300,202309,국방,일반회계,2023,병무청,병역자원충원,현역병입영,병무행정,292046360
보충역복무제도운영,1189000000,1189000000,82336130,202309,국방,일반회계,2023,병무청,보충역복무지원,대체역 심사,병무행정,838380380
보충역복무제도운영,5860000000,5860000000,447477880,202309,국방,일반회계,2023,병무청,보충역복무지원,사회복무요원 교육,병무행정,4140966570
보충역복무제도운영,1272000000,1272000000,39767470,202309,국방,일반회계,2023,병무청,보충역복무지원,사회복무요원 복무관리,병무행정,890380860
보충역복무제도운영,331000000,331000000,9938390,202309,국방,일반회계,2023,병무청,보충역복무지원,산업지원인력,병무행정,248126620
감가상각비(국립공주병원),1000000,1000000,0,202309,보건,국립공주병원,2023,보건복지부,계정간거래,감가상각비,보건의료,1000000
당기순이익(국립공주병원),1000000,1000000,0,202309,보건,국립공주병원,2023,보건복지부,계정간거래,당기순이익,보건의료,1000000
공주병원 기본경비(임상연구),85000000,85000000,0,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 임상연구비(R&D),보건의료,48000000
공주병원 기본경비(자본),90000000,90000000,10082740,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 기본경비(비총액-자본),보건의료,80658630
공주병원 기본경비(자본),16000000,16000000,0,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 전산운영경비(자본),보건의료,15973020
공주병원기본경비(손익),1265000000,1291000000,106662760,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 기본경비(총액),보건의료,959227820
공주병원정보화사업(손익),94000000,94000000,6895700,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,"공주병원 전산주요사업(정보화,손익)",보건의료,55165600
공주병원정보화사업(자본),126000000,126000000,131720,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,"공주병원 전산주요사업(정보화,자본)",보건의료,125333050
국립공주병원 운영(손익),59000000,81420000,4493600,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 교육 및 실습 수입대체경비,보건의료,37580710
국립공주병원 운영(손익),4348000000,4348000000,340236380,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 병원관리 및 운영(손익),보건의료,2525579410
국립공주병원 운영(손익),340000000,340000000,26182770,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,국립공주병원 건강보험부담금(손익),보건의료,225039700
국립공주병원 운영(자본),905000000,905000000,0,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 병원관리 및 운영(자본),보건의료,321112820
국립공주병원인건비,9526000000,9500000000,890306350,202309,보건,국립공주병원,2023,보건복지부,국립공주병원,공주병원 인건비,보건의료,6852165870
공무원연금부담금(국립공주병원),1294000000,1294000000,0,202309,보건,국립공주병원,2023,보건복지부,회계기금간거래,공무원연금기금 전출(공무원연금부담금),보건의료,1094773870
감가상각비(국립나주병원),1000000,1000000,0,202309,보건,국립나주병원,2023,보건복지부,계정간거래,감가상각비,보건의료,1000000
당기순이익(국립나주병원),1000000,1000000,0,202309,보건,국립나주병원,2023,보건복지부,계정간거래,당기순이익,보건의료,1000000
나주병원 기본경비(손익),1561000000,1561000000,95934780,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 기본경비(총액-손익),보건의료,1150823610
나주병원 기본경비(임상연구),80000000,80000000,0,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 임상연구비(R&D),보건의료,60000000
나주병원기본경비(자본),240000000,240000000,4800000,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 기본경비(비총액-자본),보건의료,97548480
나주병원기본경비(자본),26000000,26000000,889770,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 전산운영경비(자본),보건의료,19352560
나주병원운영(손익),460000000,466200000,0,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,국립나주병원 건강보험부담금(손익),보건의료,313941000
나주병원운영(손익),80000000,200059000,5963670,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 교육 및 실습 수입대체경비,보건의료,80328530
나주병원운영(손익),5363000000,5356800000,589477600,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 병원관리 및 운영(손익),보건의료,2916819930
나주병원운영(자본),1164000000,1213178100,2750000,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 병원관리 및 운영(자본),보건의료,510597020
나주병원인건비,12798000000,12798000000,1297861000,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,나주병원 인건비,보건의료,9806549730
나주병원정보화사업(손익),126000000,126000000,10122900,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,"나주병원 전산주요사업(정보화,손익)",보건의료,86765770
나주병원정보화사업(자본),113000000,113000000,0,202309,보건,국립나주병원,2023,보건복지부,국립나주병원,"나주병원 전산주요사업(정보화,자본)",보건의료,112823040
공무원연금부담금(국립나주병원),1596000000,1596000000,0,202309,보건,국립나주병원,2023,보건복지부,회계기금간거래,공무원연금기금 전출(공무원연금부담금),보건의료,1053106270
감가상각비(국립부곡병원),1000000,1000000,0,202309,보건,국립부곡병원,2023,보건복지부,계정간거래,감가상각비,보건의료,0
당기순이익(국립부곡병원),1000000,1000000,0,202309,보건,국립부곡병원,2023,보건복지부,계정간거래,당기순이익,보건의료,0
부곡병원 기본경비(임상연구),77000000,77000000,0,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 임상연구비(R&D),보건의료,38500000
부곡병원 운영(손익),409000000,438200000,304880,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,국립부곡병원 건강보험부담금(손익),보건의료,291652990
부곡병원 운영(손익),5869000000,5794800000,476819620,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(손익),보건의료,2918161300
부곡병원 운영(손익),34000000,103000000,16500000,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 수입대체경비,보건의료,63500000
부곡병원 운영(자본),1184000000,1184000000,0,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 병원관리 및 운영(자본),보건의료,113510660
부곡병원기본경비(손익),1369000000,1414000000,124753280,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 기본경비(총액-손익),보건의료,1017916000
부곡병원기본경비(자본),170000000,170000000,13112400,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 기본경비(비총액-자본),보건의료,139316890
부곡병원인건비,11561000000,11561000000,1165867370,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,부곡병원 인건비,보건의료,8978411270
부곡병원정보화사업(손익),72000000,72000000,5000000,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,"부곡병원 전산주요사업(정보화,손익)",보건의료,40000000
부곡병원정보화사업(자본),109000000,109000000,0,202309,보건,국립부곡병원,2023,보건복지부,국립부곡병원,"부곡병원 전산주요사업(정보화,자본)",보건의료,107920800
공무원연금부담금(국립부곡병원),1172000000,1172000000,0,202309,보건,국립부곡병원,2023,보건복지부,회계기금간거래,공무원연금기금 전출(공무원연금부담금),보건의료,948981890
감가상각비(국립재활원),1000000,1000000,0,202309,사회복지,국립재활원,2023,보건복지부,계정간거래,감가상각비,취약계층지원,1000000
당기순이익(국립재활원),1000000,1000000,0,202309,사회복지,국립재활원,2023,보건복지부,계정간거래,당기순이익,취약계층지원,1000000
국립재활연구소운영 및 재활연구(손익),6559000000,6748250000,212560650,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 재활연구개발용역사업(R&D),취약계층지원,4528302820
국립재활연구소운영 및 재활연구(손익),4841000000,5155257500,53393900,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,지능형 재활운동 체육 중개연구사업(R&D),취약계층지원,3453013550
국립재활원 운영(손익),798000000,894000000,70770720,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 건강보험부담금(손익),취약계층지원,612371250
국립재활원 운영(손익),13872000000,14789779000,1723100540,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 병원관리 및 운영(손익),취약계층지원,9822620430
국립재활원 운영(자본),4666000000,5612384440,78322700,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 병원관리 및 운영(자본),취약계층지원,1448797640
국립재활원 정보화,1086000000,1132926220,130253530,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,"국립재활원 정보화시스템구축(정보화,자본)",취약계층지원,723454390
재활원 기본경비(손익),2604000000,2618000000,246708740,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 기본경비(총액-손익),취약계층지원,1935716970
재활원 기본경비(임상연구),110000000,110000000,0,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 임상연구비(R&D),취약계층지원,55000000
재활원 기본경비(자본),28000000,28000000,1216000,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 기본경비(자본),취약계층지원,10372700
재활원 수입대체경비(손익),297000000,4152575000,340727090,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,"국립재활원 연구, 교육 및 실습(수입대체경비)",취약계층지원,1892888560
재활원 인건비,24077000000,23117000000,2202873250,202309,사회복지,국립재활원,2023,보건복지부,국립재활원,국립재활원 인건비,취약계층지원,17513048840
공무원연금부담금(국립재활원),2790000000,2790000000,0,202309,사회복지,국립재활원,2023,보건복지부,회계기금간거래,공무원연금기금 전출(공무원연금부담금),취약계층지원,2233410870
감가상각비(국립정신건강센터),1000000,1000000,0,202309,보건,국립정신건강센터,2023,보건복지부,계정간거래,감가상각비,보건의료,1000000
당기순이익(국립정신건강센터),1000000,1000000,0,202309,보건,국립정신건강센터,2023,보건복지부,계정간거래,당기순이익,보건의료,1000000
국립정신건강센터 기본경비(손익),2915000000,3571946000,293689580,202309,보건,국립정신건강센터,2023,보건복지부,국립정신건강센터,국립정신건강센터 기본경비(총액-손익),보건의료,2740938520
국립정신건강센터 기본경비(임상연구),179000000,97000000,0,202309,보건,국립정신건강센터,2023,보건복지부,국립정신건강센터,국립정신건강센터 임상연구비(R&D),보건의료,51250500
국립정신건강센터 기본경비(자본),100000000,100000000,8098020,202309,보건,국립정신건강센터,2023,보건복지부,국립정신건강센터,국립정신건강센터 기본경비(비총액-자본),보건의료,28546100
국립정신건강센터 기본경비(자본),35000000,35000000,30020000,202309,보건,국립정신건강센터,2023,보건복지부,국립정신건강센터,국립정신건강센터 전산운영경비(자본),보건의료,34765480
국립정신건강센터 운영(손익),838000000,838000000,63769480,202309,보건,국립정신건강센터,2023,보건복지부,국립정신건강센터,국립정신건강센터 건강보험부담금(손익),보건의료,540656660
