계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),업무추진비,사업추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,3218.0,1790.0,1790.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,68958.0,68958.0,68958.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,241169.0,241169.0,241169.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,700000.0,700000.0,700000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,공공요금및제세,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,325000.0,355000.0,355000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,관리용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,326000.0,234790.0,234790.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,복리후생비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,33500.0,35000.0,35000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,시설장비유지비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,308000.0,308000.0,308000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,유류비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,100000.0,56760.0,56760.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,595601.0,595490.0,595490.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,90000.0,90000.0,90000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,임차료,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,588000.0,588000.0,588000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,재료비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,1500000.0,1500000.0,1500000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,특근매식비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,56789.0,19450.0,19450.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,피복비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,208000.0,208000.0,208000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,1605000.0,1605000.0,1605000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),인건비,상용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물검역검사,수산·어촌,2038550.0,2127000.0,2127000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),민간이전,고용부담금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,475719.0,539378.0,539378.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,100000.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,160000.0,360000.0,360000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),보전금,기타보전금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,2000.0,2000.0,2000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),보전금,포상금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,53000.0,30000.0,30000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,2535.0,2535.0,2535.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),업무추진비,사업추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,4952.0,4952.0,4952.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,588169.0,636000.0,636000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,38861.0,38861.0,38861.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,470000.0,420000.0,420000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,공공요금및제세,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,53000.0,62000.0,62000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,관리용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,180000.0,202000.0,202000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,복리후생비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,40900.0,45500.0,45500.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,시설장비유지비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,80000.0,109000.0,109000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,유류비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,131236.0,98236.0,98236.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,1954172.0,1988696.0,1988696.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,798000.0,764000.0,764000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,임차료,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,337000.0,337000.0,337000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,재료비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,561000.0,742000.0,742000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,특근매식비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,10000.0,6000.0,6000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,피복비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,53000.0,53000.0,53000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,875000.0,875000.0,875000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),인건비,상용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,2331732.0,2398545.0,2398545.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),인건비,일용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,0.0,260573.0,260573.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),직무수행경비,특정업무경비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물품질관리,수산·어촌,116724.0,116724.0,116724.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),민간이전,고용부담금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,249604.0,259002.0,259002.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,2930000.0,2930000.0,2930000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,복리후생비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,22100.0,21500.0,21500.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,시험연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,3407010.0,3406212.0,3406212.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,100000.0,100000.0,100000.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),인건비,상용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물 질병대응 및 안전한 의약품 사용 기술개발(R&D),수산·어촌,1284286.0,1322286.0,1322286.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),건설비,공사비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,100000.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,4056.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,9127.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,시험연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,1199817.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,29000.0,0.0,0.0
구조개선사업계정,수출입수산물 안전성관리(농특),주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물방역 관리 및 지원,수산·어촌,450000.0,0.0,0.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),건설비,공사비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,47000.0,47000.0,47000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,고용부담금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,16387.0,16214.0,16214.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,100000.0,100000.0,100000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,법정민간대행사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,370000.0,0.0,0.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),업무추진비,사업추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,13486.0,20000.0,20000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,16732.0,16732.0,16732.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,90310.0,90310.0,90310.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,3791000.0,12449000.0,12449000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,관리용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,415000.0,415000.0,415000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,복리후생비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,1000.0,1000.0,1000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,시설장비유지비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,5000.0,200000.0,200000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,시험연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,2543000.0,2545000.0,2545000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,80341.0,37000.0,37000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,일반용역비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,820000.0,5685000.0,5985000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,임차료,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,0.0,300000.0,300000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,재료비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,0.0,0.0,0.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,2600000.0,2500000.0,2500000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),인건비,상용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,85744.0,87744.0,87744.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,0.0,0.0,0.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물 위생관리,수산·어촌,1900000.0,1000000.0,1000000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물이력제,수산·어촌,2350000.0,4526000.0,4526000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산물이력제,수산·어촌,17000.0,17000.0,17000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),건설비,공사비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,0.0,100000.0,100000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,200000.0,200000.0,200000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),민간이전,법정민간대행사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,119000.0,119000.0,119000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),보전금,손실보상금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,50000.0,50000.0,50000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),업무추진비,관서업무추진비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,0.0,4000.0,4000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,0.0,8000.0,8000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,552000.0,449000.0,449000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,시험연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,180000.0,1003000.0,1003000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,0.0,29000.0,29000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,0.0,450000.0,450000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,2999000.0,3449000.0,3449000.0
구조개선사업계정,안전한수산물공급관리(농특),주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산물 유통 및 안전관리,수산생물질병관리,수산·어촌,546000.0,96000.0,96000.0
구조개선사업계정,수산물 수출지원,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산물해외시장개척,수산·어촌,34395000.0,46386000.0,45544000.0
구조개선사업계정,수산물 수출지원,주요사업비(기금사업비),여비,국외업무여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산물해외시장개척,수산·어촌,27447.0,13000.0,13000.0
구조개선사업계정,수산물 수출지원,주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산물해외시장개척,수산·어촌,4553.0,5000.0,5000.0
구조개선사업계정,수산물 수출지원,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산물해외시장개척,수산·어촌,8000000.0,2500000.0,2500000.0
구조개선사업계정,수산물 수출지원,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산물해외시장개척,수산·어촌,435000.0,2635000.0,2635000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산식품 수출단지 조성,수산·어촌,11100000.0,15098000.0,15098000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산식품산업육성,수산·어촌,400000.0,757000.0,757000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산식품산업육성,수산·어촌,100000.0,100000.0,100000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),자치단체이전,자치단체경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산식품산업육성,수산·어촌,0.0,1200000.0,1200000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),자치단체이전,자치단체자본보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,수산식품산업육성,수산·어촌,7843000.0,5117000.0,3367000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),민간이전,고용부담금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,36149.0,37454.0,37454.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),민간이전,민간경상보조,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,298000.0,0.0,0.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),민간이전,민간위탁사업비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,2333000.0,1900000.0,1900000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),여비,국내여비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,25000.0,25000.0,25000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),연구용역비,일반연구비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,0.0,1899000.0,1599000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,공공요금및제세,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,20000.0,20000.0,20000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,복리후생비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,3900.0,3900.0,3900.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,시설장비유지비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,30000.0,30000.0,30000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,유류비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,2000.0,2000.0,2000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,일반수용비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,104741.0,104430.0,104430.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,임차료,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,127000.0,127000.0,127000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),운영비,재료비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,209000.0,209000.0,209000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),유형자산,자산취득비,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,300000.0,300000.0,300000.0
구조개선사업계정,식품산업육성,주요사업비(기금사업비),인건비,상용임금,일반지출,농림수산,농어촌구조개선특별회계,2024,해양수산부,수산식품고부가가치화,천일염산업육성,수산·어촌,186210.0,191216.0,191216.0
