계정명,단위사업명,경비구분,지출구분,분야명,회계명,회계연도,소관명,프로그램명,세부사업명,부문명,전년도국회확정금액,국회확정금액,정부안금액
자본계정,시설관리(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립과천과학관,2024,과학기술정보통신부,국립과천과학관운영,시설관리(자본계정),과학기술인력및문화,1419000.0,1419000.0,1419000.0
자본계정,창의전시관운영(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립과천과학관,2024,과학기술정보통신부,국립과천과학관운영,창의전시관운영(자본계정),과학기술인력및문화,4347000.0,7047000.0,7047000.0
손익계정,건강보험부담금(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,국립중앙과학관 건강보험부담금(손익),과학기술인력및문화,214000.0,221000.0,221000.0
손익계정,과학교육사업(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,과학교육(손익계정),과학기술인력및문화,3532000.0,3796000.0,3796000.0
손익계정,과학전시사업(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,전시관운영(손익계정),과학기술인력및문화,6575000.0,6575000.0,6575000.0
손익계정,과학전시사업(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,조사연구(손익계정),과학기술인력및문화,981000.0,981000.0,981000.0
손익계정,국립중앙과학관기본경비(책특회계),기본경비(경상운영비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,"기본경비(손익계정,총액인건비대상)",과학기술인력및문화,2359000.0,2298000.0,2298000.0
손익계정,국립중앙과학관인건비(책특회계),인건비(기금인건비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,"인건비(손익계정,총액인건비대상)",과학기술인력및문화,6629000.0,6770000.0,6770000.0
손익계정,시설관리(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,시설관리운영(손익계정),과학기술인력및문화,8084000.0,8282000.0,8282000.0
손익계정,시설관리(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,행정 효율성 증진 사업(국립중앙과학관),과학기술인력및문화,0.0,0.0,0.0
자본계정,과학교육사업(책특회계),주요사업비(기금사업비),일반지출,과학기술,국립중앙과학관,2024,과학기술정보통신부,국립중앙과학관운영,과학교육(자본계정),과학기술인력및문화,46000.0,46000.0,46000.0
