계정명,이체등증감액,회계명,회계연도,수입항,수입항명,수입관,수입관명,불납결손액,미수납액,소관명,수납액,징수결정액,세입예산액/당초수입계획액,세입예산액/수정수입계획액,세입예산현액/수입계획현액,수납순액
,0,일반회계,2011,65,면허료및수수료,14,수입대체경비수입,0,34186470,관세청,1518461110,1552647580,1558000000,1558000000,1558000000,1518461110
,0,일반회계,2011,69,잡수입,14,수입대체경비수입,0,0,관세청,10020000,10020000,17000000,17000000,17000000,10020000
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,관세청,89784550,89784550,384000000,384000000,384000000,89784550
,0,혁신도시건설특별회계,2011,51,관유물대여료,11,재산수입,0,0,조달청,364230,364230,0,0,0,364230
,0,혁신도시건설특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,조달청,-267035830,-267035830,0,0,0,-267035830
,0,혁신도시건설특별회계,2011,71,고정자산매각대,15,관유물매각대,0,569714880,조달청,1139429760,1709144640,0,0,0,1139429760
,0,혁신도시건설특별회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,4861516620,조달청,9723033240,14584549860,0,0,0,9723033240
손익계정,0,조달특별회계,2011,45,조달사업수입,10,기업특별회계영업수입,0,26211819640,조달청,2.03119E+11,2.2933E+11,1.68195E+11,1.68195E+11,1.68195E+11,2.03119E+11
손익계정,0,조달특별회계,2011,51,관유물대여료,11,재산수입,0,0,조달청,2638358050,2638358050,2660000000,2660000000,2660000000,2638358050
손익계정,0,조달특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,조달청,3923867130,3923867130,0,0,0,3923867130
손익계정,0,조달특별회계,2011,57,변상금및위약금,12,경상이전수입,0,380910,조달청,1292381640,1292762550,350000000,350000000,350000000,1292381640
손익계정,0,조달특별회계,2011,59,기타경상이전수입,12,경상이전수입,0,0,조달청,294770,294770,0,0,0,294770
손익계정,0,조달특별회계,2011,69,잡수입,13,재화및용역판매수입,0,1188654490,조달청,24086915150,25275569640,13957000000,13957000000,13957000000,24086915150
손익계정,0,조달특별회계,2011,69,잡수입,14,수입대체경비수입,0,0,조달청,433476000,433476000,387000000,387000000,387000000,433476000
손익계정,0,조달특별회계,2011,88,전년도이월금,33,전년도이월금,0,0,조달청,30669626500,30669626500,50254000000,50254000000,50254000000,30669626500
자본계정,0,조달특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,91974720,조달청,176667670,268642390,0,0,0,176667670
자본계정,0,조달특별회계,2011,59,기타경상이전수입,12,경상이전수입,0,0,조달청,2143867360,2143867360,0,0,0,2143867360
자본계정,0,조달특별회계,2011,71,고정자산매각대,15,관유물매각대,0,0,조달청,674674900,674674900,3235000000,3235000000,3235000000,674674900
자본계정,0,조달특별회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,766455740,조달청,1920527210,2686982950,27785000000,27785000000,27785000000,1920527210
자본계정,0,조달특별회계,2011,88,전년도이월금,33,전년도이월금,0,0,조달청,945474930,945474930,0,0,0,945474930
자본계정,0,조달특별회계,2011,91,전입금,40,정부내부수입및기타,0,0,조달청,1.15377E+11,1.15377E+11,1.15377E+11,1.15377E+11,1.15377E+11,1.15377E+11
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,통계청,37278420,37278420,0,0,0,37278420
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,통계청,6804510,6804510,0,0,0,6804510
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,4205000,통계청,0,4205000,0,0,0,0
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,0,통계청,14885570,14885570,16000000,16000000,16000000,14885570
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,0,통계청,71708220,71708220,35000000,35000000,35000000,71708220
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,통계청,142345170,142345170,134000000,134000000,134000000,142345170
,0,일반회계,2011,69,잡수입,14,수입대체경비수입,0,0,통계청,4371996470,4371996470,2482227000,2482227000,2482227000,4371996470
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,통계청,27688000,27688000,310000000,310000000,310000000,27688000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,병무청,44065430,44065430,36955000,36955000,36955000,44065430
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,140000000,1780048690,병무청,0,1920048690,20233000,20233000,20233000,0
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,0,병무청,8980140,8980140,10527000,10527000,10527000,8980140
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,0,병무청,129079020,129079020,242616000,242616000,242616000,129079020
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,병무청,5699400,5699400,2588000,2588000,2588000,5699400
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,병무청,63985000,63985000,20828000,20828000,20828000,63985000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,방위사업청,52662990,52662990,48000000,48000000,48000000,52662990
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,2815440,방위사업청,2812778040,2815593480,12823000000,12823000000,12823000000,2812778040
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,1904672930,방위사업청,1.52663E+11,1.54568E+11,14236000000,14236000000,14236000000,1.52663E+11
,0,일반회계,2011,58,가산금,12,경상이전수입,0,890000540,방위사업청,0,890000540,6000000,6000000,6000000,0
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,94485898930,방위사업청,-98874827200,-4388928270,30368000000,30368000000,30368000000,-98874827200
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,방위사업청,14076700,14076700,11000000,11000000,11000000,14076700
,0,일반회계,2011,73,재고자산매각대및유동자산,15,관유물매각대,0,0,방위사업청,13617980,13617980,0,0,0,13617980
,0,일반회계,2011,75,융자원금회수,20,융자및전대차관원금회수,0,0,방위사업청,6115000000,6115000000,6159000000,6159000000,6159000000,6115000000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,90940300,경찰청,1794345470,1885285770,824000000,824000000,824000000,1794345470
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,118340460,경찰청,452400500,570740960,517000000,517000000,517000000,452400500
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,1.65059E+12,경찰청,5.98418E+11,2.24901E+12,8.98724E+11,8.98724E+11,8.98724E+11,5.98418E+11
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,1576251430,경찰청,1083797210,2660048640,1285000000,1285000000,1285000000,1083797210
,0,일반회계,2011,58,가산금,12,경상이전수입,0,1848720,경찰청,6597813350,6599662070,11132000000,11132000000,11132000000,6597813350
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,345323260,경찰청,30638012740,30983336000,3846000000,3846000000,3846000000,30638012740
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,876400,경찰청,1382164830,1383041230,486000000,486000000,486000000,1382164830
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,141613190,경찰청,2243013850,2384627040,2104000000,2104000000,2104000000,2243013850
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,111888000,경찰청,4571521670,4683409670,5574000000,5574000000,5574000000,4571521670
,0,일반회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,1244195620,경찰청,4393942910,5638138530,4245000000,4245000000,4245000000,4393942910
,0,혁신도시건설특별회계,2011,51,관유물대여료,11,재산수입,0,0,경찰청,33731360,33731360,0,0,0,33731360
,0,혁신도시건설특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,경찰청,243920,243920,0,0,0,243920
,0,혁신도시건설특별회계,2011,71,고정자산매각대,15,관유물매각대,0,0,경찰청,8451866000,8451866000,0,0,0,8451866000
,0,혁신도시건설특별회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,0,경찰청,65124189000,65124189000,0,0,0,65124189000
손익계정,0,경찰병원,2011,49,책임운영기관사업수입,10,기업특별회계영업수입,0,76619530,경찰청,28074761490,28151381020,25734000000,25734000000,25734000000,28074761490
손익계정,0,경찰병원,2011,51,관유물대여료,11,재산수입,0,0,경찰청,120412130,120412130,60000000,60000000,60000000,120412130
손익계정,0,경찰병원,2011,54,기타이자수입및재산수입,11,재산수입,0,0,경찰청,929310,929310,1000000,1000000,1000000,929310
손익계정,0,경찰병원,2011,57,변상금및위약금,12,경상이전수입,0,0,경찰청,4418540,4418540,13000000,13000000,13000000,4418540
손익계정,0,경찰병원,2011,59,기타경상이전수입,12,경상이전수입,0,0,경찰청,2205800,2205800,25000000,25000000,25000000,2205800
손익계정,0,경찰병원,2011,69,잡수입,13,재화및용역판매수입,0,0,경찰청,259437800,259437800,315000000,315000000,315000000,259437800
손익계정,0,경찰병원,2011,71,고정자산매각대,15,관유물매각대,0,0,경찰청,0,0,5000000,5000000,5000000,0
손익계정,0,경찰병원,2011,88,전년도이월금,33,전년도이월금,0,0,경찰청,904567780,904567780,2699893000,2699893000,2699893000,904567780
손익계정,0,경찰병원,2011,91,전입금,40,정부내부수입및기타,0,0,경찰청,34209000000,34209000000,34209000000,34209000000,34209000000,34209000000
자본계정,0,경찰병원,2011,88,전년도이월금,33,전년도이월금,0,0,경찰청,6226120,6226120,71000000,71000000,71000000,6226120
자본계정,0,경찰병원,2011,91,전입금,40,정부내부수입및기타,0,0,경찰청,1709000000,1709000000,1709000000,1709000000,1709000000,1709000000
자본계정,0,경찰병원,2011,96,기타,40,정부내부수입및기타,0,0,경찰청,2000000,2000000,2000000,2000000,2000000,2000000
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,소방방재청,23994580,23994580,0,0,0,23994580
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,0,소방방재청,8500850,8500850,0,0,0,8500850
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,27990810,소방방재청,7016519140,7044509950,11083000000,11083000000,11083000000,7016519140
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,소방방재청,23308510,23308510,0,0,0,23308510
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,164032470,문화재청,2142446560,2306479030,1732500000,1732500000,1732500000,2142446560
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,117700860,문화재청,86580060,204280920,56711000,56711000,56711000,86580060
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,5070080,3711566990,문화재청,77190360,3793827430,2483411000,2483411000,2483411000,77190360
,0,일반회계,2011,58,가산금,12,경상이전수입,9469400,39531690,문화재청,660740,49661830,0,0,0,660740
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,7253620,3895542220,문화재청,8589671770,12492467610,11409808000,11409808000,11409808000,8589671770
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,0,문화재청,34625400,34625400,20490000,20490000,20490000,34625400
,0,일반회계,2011,66,입학금및수업료,13,재화및용역판매수입,0,0,문화재청,306333670,306333670,319500000,319500000,319500000,306333670
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,문화재청,299159920,299159920,262850000,262850000,262850000,299159920
,0,일반회계,2011,64,입장료수입,14,수입대체경비수입,0,0,문화재청,11731711950,11731711950,10584000000,10584000000,10584000000,11731711950
,0,일반회계,2011,69,잡수입,14,수입대체경비수입,0,0,문화재청,91514230,91514230,70000000,70000000,70000000,91514230
,0,일반회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,0,문화재청,260731320,260731320,0,0,0,260731320
,0,문화재보호기금,2011,54,기타이자수입및재산수입,11,재산수입,0,669670,문화재청,563430980,564100650,160000000,160000000,160000000,563430980
,0,문화재보호기금,2011,57,변상금및위약금,12,경상이전수입,0,0,문화재청,26116850,26116850,0,0,0,26116850
,0,문화재보호기금,2011,59,기타경상이전수입,12,경상이전수입,0,296574190,문화재청,870271460,1166845650,0,0,0,870271460
,0,문화재보호기금,2011,64,입장료수입,13,재화및용역판매수입,0,0,문화재청,3310254010,3310254010,4000000000,4000000000,4000000000,3310254010
,0,문화재보호기금,2011,69,잡수입,13,재화및용역판매수입,0,0,문화재청,8895220,8895220,0,0,0,8895220
,0,문화재보호기금,2011,85,정부예금회수,31,차입금및여유자금회수,0,0,문화재청,66633198090,66633198090,30851000000,30851000000,30851000000,6429360640
,0,문화재보호기금,2011,91,전입금,40,정부내부수입및기타,0,0,문화재청,88744000000,88744000000,88744000000,88744000000,88744000000,88744000000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,농촌진흥청,3624900,3624900,28000000,28000000,28000000,3624900
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,39272800,농촌진흥청,551274200,590547000,215000000,215000000,215000000,551274200
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,0,농촌진흥청,2160000,2160000,0,0,0,2160000
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,0,농촌진흥청,199063810,199063810,106000000,106000000,106000000,199063810
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,19648780,농촌진흥청,2171545660,2191194440,982000000,982000000,982000000,2171545660
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,0,농촌진흥청,20755500,20755500,0,0,0,20755500
,0,일반회계,2011,68,실습수입,13,재화및용역판매수입,0,0,농촌진흥청,3549360390,3549360390,3766000000,3766000000,3766000000,3549360390
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,농촌진흥청,104695620,104695620,121000000,121000000,121000000,104695620
,0,일반회계,2011,65,면허료및수수료,14,수입대체경비수입,0,0,농촌진흥청,253273580,253273580,750000000,750000000,750000000,253273580
,0,일반회계,2011,69,잡수입,14,수입대체경비수입,0,0,농촌진흥청,28958860,28958860,37000000,37000000,37000000,28958860
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,농촌진흥청,397553680,397553680,12000000,12000000,12000000,397553680
,0,일반회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,0,농촌진흥청,1301868910,1301868910,0,0,0,1301868910
,0,일반회계,2011,73,재고자산매각대및유동자산,15,관유물매각대,0,0,농촌진흥청,4854900,4854900,7000000,7000000,7000000,4854900
구조개선사업계정,0,농어촌구조개선특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,농촌진흥청,92280580,92280580,70000000,70000000,70000000,92280580
구조개선사업계정,0,농어촌구조개선특별회계,2011,59,기타경상이전수입,12,경상이전수입,0,321300,농촌진흥청,1734387670,1734708970,500000000,500000000,500000000,1734387670
,0,혁신도시건설특별회계,2011,51,관유물대여료,11,재산수입,0,23707110,농촌진흥청,25172880,48879990,0,0,0,25172880
,0,혁신도시건설특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,386120,농촌진흥청,23290,409410,0,0,0,23290
,0,혁신도시건설특별회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,2774399000,농촌진흥청,6397224260,9171623260,0,0,0,6397224260
,0,일반회계,2011,51,관유물대여료,11,재산수입,3112040,2425762510,산림청,12041325240,14470199790,14361000000,14361000000,14361000000,12041325240
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,146741380,산림청,128728850,275470230,245000000,245000000,245000000,128728850
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,1960000,96892280,산림청,88202290,187054570,23000000,23000000,23000000,88202290
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,154748660,25003680070,산림청,1377726880,26536155610,3457000000,3457000000,3457000000,1377726880
,0,일반회계,2011,58,가산금,12,경상이전수입,0,8544950,산림청,3050230,11595180,0,0,0,3050230
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,14992930,6266553370,산림청,9432792320,15714338620,6234000000,6234000000,6234000000,9432792320
,0,일반회계,2011,64,입장료수입,13,재화및용역판매수입,0,0,산림청,194722750,194722750,241000000,241000000,241000000,194722750
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,6800,산림청,0,6800,8000000,8000000,8000000,0
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,222460540,산림청,1354048560,1576509100,1306000000,1306000000,1306000000,1354048560
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,1500000,산림청,224293090,225793090,74000000,74000000,74000000,224293090
,0,일반회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,7326188140,산림청,95490985460,1.02817E+11,84500000000,84500000000,84500000000,95490985460
,0,일반회계,2011,75,융자원금회수,20,융자및전대차관원금회수,0,0,산림청,94781000,94781000,140000000,140000000,140000000,94781000
임업진흥사업계정,0,농어촌구조개선특별회계,2011,54,기타이자수입및재산수입,11,재산수입,0,5223780,산림청,2250708910,2255932690,2366000000,2366000000,2366000000,2250708910
임업진흥사업계정,0,농어촌구조개선특별회계,2011,57,변상금및위약금,12,경상이전수입,0,34323680,산림청,28387430,62711110,208000000,208000000,208000000,28387430
임업진흥사업계정,0,농어촌구조개선특별회계,2011,58,가산금,12,경상이전수입,0,663740,산림청,1749770,2413510,0,0,0,1749770
임업진흥사업계정,0,농어촌구조개선특별회계,2011,59,기타경상이전수입,12,경상이전수입,0,45920181700,산림청,1.10122E+11,1.56043E+11,1.32559E+11,1.32559E+11,1.32559E+11,1.10122E+11
임업진흥사업계정,0,농어촌구조개선특별회계,2011,69,잡수입,13,재화및용역판매수입,0,35410,산림청,378720950,378756360,1544000000,1544000000,1544000000,378720950
임업진흥사업계정,0,농어촌구조개선특별회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,1662319280,산림청,34781480560,36443799840,19265000000,19265000000,19265000000,34781480560
임업진흥사업계정,0,농어촌구조개선특별회계,2011,75,융자원금회수,20,융자및전대차관원금회수,0,0,산림청,50075334860,50075334860,53816000000,53816000000,53816000000,50075334860
임업진흥사업계정,0,농어촌구조개선특별회계,2011,88,전년도이월금,33,전년도이월금,0,0,산림청,1.35726E+11,1.35726E+11,0,0,0,1.35726E+11
임업진흥사업계정,0,농어촌구조개선특별회계,2011,91,전입금,40,정부내부수입및기타,0,0,산림청,4.13447E+11,4.13447E+11,4.13447E+11,4.13447E+11,4.13447E+11,4.13447E+11
손익계정,0,국립자연휴양림관리소,2011,49,책임운영기관사업수입,10,기업특별회계영업수입,0,0,산림청,10758461170,10758461170,8685000000,8685000000,8685000000,10758461170
손익계정,0,국립자연휴양림관리소,2011,51,관유물대여료,11,재산수입,0,0,산림청,1552770,1552770,3000000,3000000,3000000,1552770
손익계정,0,국립자연휴양림관리소,2011,54,기타이자수입및재산수입,11,재산수입,0,0,산림청,30109740,30109740,0,0,0,30109740
손익계정,0,국립자연휴양림관리소,2011,57,변상금및위약금,12,경상이전수입,0,0,산림청,6044850,6044850,0,0,0,6044850
손익계정,0,국립자연휴양림관리소,2011,58,가산금,12,경상이전수입,0,0,산림청,25210,25210,0,0,0,25210
손익계정,0,국립자연휴양림관리소,2011,59,기타경상이전수입,12,경상이전수입,0,21733860,산림청,565840,22299700,0,0,0,565840
손익계정,0,국립자연휴양림관리소,2011,69,잡수입,13,재화및용역판매수입,0,0,산림청,1710000,1710000,0,0,0,1710000
손익계정,0,국립자연휴양림관리소,2011,88,전년도이월금,33,전년도이월금,0,0,산림청,6171944980,6171944980,4285000000,4285000000,4285000000,6171944980
손익계정,0,국립자연휴양림관리소,2011,91,전입금,40,정부내부수입및기타,0,0,산림청,5624312000,5624312000,5624312000,5624312000,5624312000,5624312000
자본계정,0,국립자연휴양림관리소,2011,71,고정자산매각대,15,관유물매각대,0,0,산림청,99706900,99706900,0,0,0,99706900
자본계정,0,국립자연휴양림관리소,2011,88,전년도이월금,33,전년도이월금,0,0,산림청,477046810,477046810,432000000,432000000,432000000,477046810
자본계정,0,국립자연휴양림관리소,2011,91,전입금,40,정부내부수입및기타,0,0,산림청,18094000000,18094000000,18094000000,18094000000,18094000000,18094000000
자본계정,0,국립자연휴양림관리소,2011,96,기타,40,정부내부수입및기타,0,0,산림청,2000000,2000000,2000000,2000000,2000000,2000000
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,10100,중소기업청,4653049120,4653059220,2700000000,2700000000,2700000000,4653049120
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,0,중소기업청,25893780,25893780,41000000,41000000,41000000,25893780
,0,일반회계,2011,58,가산금,12,경상이전수입,0,3934110,중소기업청,0,3934110,4000000,4000000,4000000,0
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,3055000,657035120,중소기업청,29584348070,30244438190,10904000000,10904000000,10904000000,29584348070
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,중소기업청,18095000,18095000,12315000,12315000,12315000,18095000
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,중소기업청,24645990,24645990,28000000,28000000,28000000,24645990
,0,중소기업창업및진흥기금,2011,51,관유물대여료,11,재산수입,0,0,중소기업청,830607036,830607036,1027000000,1027000000,1027000000,830607036
,0,중소기업창업및진흥기금,2011,54,기타이자수입및재산수입,11,재산수입,0,0,중소기업청,5.41926E+11,5.41926E+11,7.36942E+11,7.38183E+11,7.38183E+11,5.41926E+11
,0,중소기업창업및진흥기금,2011,59,기타경상이전수입,12,경상이전수입,0,0,중소기업청,4249683991,4249683991,4129000000,4129000000,4129000000,4249683991
,0,중소기업창업및진흥기금,2011,69,잡수입,13,재화및용역판매수입,0,0,중소기업청,11595686603,11595686603,13483000000,13483000000,13483000000,11595686603
,0,중소기업창업및진흥기금,2011,71,고정자산매각대,15,관유물매각대,0,0,중소기업청,1531087869,1531087869,275000000,275000000,275000000,1531087869
,0,중소기업창업및진흥기금,2011,72,토지및무형자산매각대,15,관유물매각대,0,0,중소기업청,3295768071,3295768071,1982000000,1982000000,1982000000,3295768071
,0,중소기업창업및진흥기금,2011,75,융자원금회수,20,융자및전대차관원금회수,0,0,중소기업청,3.96505E+12,3.96505E+12,3.97608E+12,3.97608E+12,3.97608E+12,3.96505E+12
,0,중소기업창업및진흥기금,2011,82,민간차입금,31,차입금및여유자금회수,0,0,중소기업청,2.54E+12,2.54E+12,2.24939E+12,2.39439E+12,2.39439E+12,2.54E+12
,0,중소기업창업및진흥기금,2011,85,정부예금회수,31,차입금및여유자금회수,0,0,중소기업청,12998188000,12998188000,5904000000,6675000000,6675000000,12998188000
,0,중소기업창업및진흥기금,2011,91,전입금,40,정부내부수입및기타,0,0,중소기업청,2.65922E+11,2.65922E+11,2.65922E+11,2.65922E+11,2.65922E+11,2.65922E+11
손익계정,0,특허청,2011,49,책임운영기관사업수입,10,기업특별회계영업수입,0,0,특허청,3.47318E+11,3.47318E+11,3.23738E+11,3.23738E+11,3.23738E+11,3.47318E+11
손익계정,0,특허청,2011,51,관유물대여료,11,재산수입,0,0,특허청,164810,164810,0,0,0,164810
손익계정,0,특허청,2011,52,정부출자수입,11,재산수입,0,0,특허청,1796152620,1796152620,0,0,0,1796152620
손익계정,0,특허청,2011,54,기타이자수입및재산수입,11,재산수입,0,0,특허청,1336805640,1336805640,725000000,725000000,725000000,1336805640
손익계정,0,특허청,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,0,특허청,0,0,1000000,1000000,1000000,0
손익계정,0,특허청,2011,57,변상금및위약금,12,경상이전수입,0,0,특허청,5476840,5476840,1000000,1000000,1000000,5476840
손익계정,0,특허청,2011,59,기타경상이전수입,12,경상이전수입,0,0,특허청,277307260,277307260,37000000,37000000,37000000,277307260
손익계정,0,특허청,2011,69,잡수입,13,재화및용역판매수입,0,0,특허청,3674280,3674280,6000000,6000000,6000000,3674280
손익계정,0,특허청,2011,51,관유물대여료,14,수입대체경비수입,0,0,특허청,104481200,104481200,20000000,20000000,20000000,104481200
손익계정,0,특허청,2011,69,잡수입,14,수입대체경비수입,0,0,특허청,173853050,173853050,328000000,328000000,328000000,173853050
손익계정,0,특허청,2011,71,고정자산매각대,15,관유물매각대,0,0,특허청,0,0,18000000,18000000,18000000,0
손익계정,0,특허청,2011,73,재고자산매각대및유동자산,15,관유물매각대,0,0,특허청,4111990,4111990,2000000,2000000,2000000,4111990
손익계정,0,특허청,2011,75,융자원금회수,20,융자및전대차관원금회수,0,0,특허청,579200000,579200000,533000000,533000000,533000000,579200000
손익계정,0,특허청,2011,88,전년도이월금,33,전년도이월금,0,0,특허청,34148875240,34148875240,29457000000,29457000000,29457000000,34148875240
손익계정,0,특허청,2011,95,예탁이자수입,40,정부내부수입및기타,0,0,특허청,2203594490,2203594490,4218000000,4218000000,4218000000,2203594490
자본계정,0,특허청,2011,88,전년도이월금,33,전년도이월금,0,0,특허청,0,0,250000000,250000000,250000000,0
자본계정,0,특허청,2011,96,기타,40,정부내부수입및기타,0,0,특허청,3952000000,3952000000,3952000000,3952000000,3952000000,3952000000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,식품의약품안전청,65579180,65579180,42000000,42000000,42000000,65579180
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,140440,식품의약품안전청,76973690,77114130,65000000,65000000,65000000,76973690
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,1991782190,식품의약품안전청,1515589170,3507371360,3132000000,3132000000,3132000000,1515589170
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,1053850,식품의약품안전청,214010530,215064380,37000000,37000000,37000000,214010530
,0,일반회계,2011,58,가산금,12,경상이전수입,0,3809300,식품의약품안전청,1305400,5114700,0,0,0,1305400
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,28271250,식품의약품안전청,1995648360,2023919610,120000000,120000000,120000000,1995648360
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,2209180,식품의약품안전청,832423190,834632370,347000000,347000000,347000000,832423190
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,식품의약품안전청,360600,360600,3000000,3000000,3000000,360600
,0,일반회계,2011,65,면허료및수수료,14,수입대체경비수입,0,0,식품의약품안전청,6654495010,6654495010,4222000000,4222000000,4222000000,6654495010
,0,일반회계,2011,69,잡수입,14,수입대체경비수입,0,96538800,식품의약품안전청,1134011130,1230549930,333000000,333000000,333000000,1134011130
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,식품의약품안전청,38027000,38027000,10000000,10000000,10000000,38027000
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,기상청,21200030,21200030,12100000,12100000,12100000,21200030
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,기상청,9196460,9196460,0,0,0,9196460
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,0,4651430,기상청,122876300,127527730,60000000,60000000,60000000,122876300
,0,일반회계,2011,59,기타경상이전수입,12,경상이전수입,0,85004180,기상청,784559190,869563370,100000000,100000000,100000000,784559190
,0,일반회계,2011,65,면허료및수수료,13,재화및용역판매수입,0,11189840,기상청,1528915110,1540104950,1970000000,1970000000,1970000000,1528915110
,0,일반회계,2011,69,잡수입,13,재화및용역판매수입,0,0,기상청,1982860,1982860,1000000,1000000,1000000,1982860
,0,일반회계,2011,71,고정자산매각대,15,관유물매각대,0,0,기상청,22965850,22965850,10000000,10000000,10000000,22965850
,0,일반회계,2011,72,토지및무형자산매각대,15,관유물매각대,0,0,기상청,904850,904850,0,0,0,904850
,0,일반회계,2011,51,관유물대여료,11,재산수입,0,0,해양경찰청,195870750,195870750,385000000,385000000,385000000,195870750
,0,일반회계,2011,54,기타이자수입및재산수입,11,재산수입,0,0,해양경찰청,7873000,7873000,30000000,30000000,30000000,7873000
,0,일반회계,2011,56,"벌금,몰수금및과태료",12,경상이전수입,0,467156170,해양경찰청,492037730,959193900,510000000,510000000,510000000,492037730
,0,일반회계,2011,57,변상금및위약금,12,경상이전수입,23819360,16535648370,해양경찰청,780406290,17339874020,530000000,530000000,530000000,780406290
