당년도순원가,당년도수익,당년도총원가,구분,회계연도,전년도순원가,전년도수익,전년도총원가,소관명
224741686.0,0.0,0.0,(11)지급임차료,2012,458347664.0,0.0,0.0,식품의약품안전청
215972053.0,0.0,0.0,(10)교육훈련비,2012,157857441.0,0.0,0.0,식품의약품안전청
93205576.0,0.0,0.0,(9)피복비와급량비,2012,93795948.0,0.0,0.0,식품의약품안전청
89934658.0,0.0,0.0,(8)지급보험료,2012,54442006.0,0.0,0.0,식품의약품안전청
844462300.0,0.0,0.0,(7)수도광열비,2012,1285424360.0,0.0,0.0,식품의약품안전청
1247232268.0,0.0,0.0,(6)세금과공과,2012,1304512485.0,0.0,0.0,식품의약품안전청
298511904.0,0.0,0.0,(5)지급수수료,2012,521030757.0,0.0,0.0,식품의약품안전청
42431400.0,0.0,0.0,(4)광고선전비,2012,102230850.0,0.0,0.0,식품의약품안전청
681442150.0,0.0,0.0,(3)인쇄비,2012,765353460.0,0.0,0.0,식품의약품안전청
3566061259.0,0.0,0.0,(2)소모품비,2012,3926925228.0,0.0,0.0,식품의약품안전청
11323998770.0,0.0,0.0,(1)복리후생비,2012,8065211140.0,0.0,0.0,식품의약품안전청
39621044838.0,0.0,0.0,2.경비,2012,58004620065.0,0.0,0.0,식품의약품안전청
81207291212.0,0.0,0.0,1.인건비,2012,78405321700.0,0.0,0.0,식품의약품안전청
120828336050.0,0.0,0.0,관리운영비,2012,136409941765.0,0.0,0.0,식품의약품안전청
3851530156.0,0.0,3851530156.0,6.지방청운영,2012,3839533319.0,0.0,3839533319.0,식품의약품안전청
848940259.0,0.0,0.0,(15)업무추진비,2012,788622275.0,0.0,0.0,식품의약품안전청
6167188088.0,0.0,0.0,(16)외주용역비,2012,11256559133.0,0.0,0.0,식품의약품안전청
10699990.0,0.0,0.0,(17)보조비,2012,1411250910.0,0.0,0.0,식품의약품안전청
30619784841.0,-201121129.0,30820905970.0,2.여성능력개발 및 일자리지원강화,2012,26516646149.0,-12111521.0,26528757670.0,여성가족부
21139460499.0,-76935680.0,21216396179.0,1.성평등정책 기반강화,2012,19986613836.0,0.0,19986613836.0,여성가족부
383498701142.0,-3572702959.0,387071404101.0,프로그램순원가,2012,399265489961.0,-12111521.0,399277601482.0,여성가족부
244239127918.0,0.0,0.0,재정운영결과,2012,229019380043.0,0.0,0.0,식품의약품안전청
244239127918.0,0.0,0.0,재정운영순원가,2012,229019380043.0,0.0,0.0,식품의약품안전청
7619246407.0,0.0,0.0,4.기타수익,2012,412879425.0,0.0,0.0,식품의약품안전청
47384290.0,0.0,0.0,3.자산처분이익,2012,0.0,0.0,0.0,식품의약품안전청
0.0,0.0,0.0,2.이자수익,2012,114980.0,0.0,0.0,식품의약품안전청
649191720.0,0.0,0.0,1.재화및용역제공수익,2012,8663546060.0,0.0,0.0,식품의약품안전청
8315822417.0,0.0,0.0,비배분수익,2012,9076540465.0,0.0,0.0,식품의약품안전청
4781632970.0,0.0,0.0,4.기타비용,2012,572998435.0,0.0,0.0,식품의약품안전청
7676675.0,0.0,0.0,3.자산처분손실,2012,233012810.0,0.0,0.0,식품의약품안전청
0.0,0.0,0.0,2.평가손실,2012,1690453293.0,0.0,0.0,식품의약품안전청
1449.0,0.0,0.0,1.대손상각비,2012,2353193.0,0.0,0.0,식품의약품안전청
4789311094.0,0.0,0.0,비배분비용,2012,2498817731.0,0.0,0.0,식품의약품안전청
2460077275.0,0.0,0.0,(20)연구개발비,2012,4033085391.0,0.0,0.0,식품의약품안전청
247918749.0,0.0,0.0,(19)이자비용,2012,305574275.0,0.0,0.0,식품의약품안전청
7890398623.0,0.0,0.0,(18)감가상각비,2012,17785713520.0,0.0,0.0,식품의약품안전청
516196825.0,0.0,0.0,(12)유류비,2012,500511294.0,0.0,0.0,산림청
882420954.0,0.0,0.0,(11)지급임차료,2012,655967122.0,0.0,0.0,산림청
615666665.0,0.0,0.0,(10)교육훈련비,2012,609963860.0,0.0,0.0,산림청
20124641355.0,-10798327796.0,30922969151.0,6.국립재활원,2012,13574716974.0,-12799106680.0,26373823654.0,보건복지부
22334000000.0,0.0,22334000000.0,5.장애인재활지원,2012,22364000000.0,0.0,22364000000.0,보건복지부
800182225985.0,0.0,800182225985.0,4.장애인생활안정지원,2012,788688812218.0,0.0,788688812218.0,보건복지부
157118626950.0,0.0,157118626950.0,3.아동복지지원,2012,134914850092.0,0.0,134914850092.0,보건복지부
50440261150.0,0.0,50440261150.0,2.요보호아동보호육성,2012,40012464470.0,0.0,40012464470.0,보건복지부
7964392433859.0,0.0,7964392433859.0,1.기초생활보장,2012,7518332522788.0,0.0,7518332522788.0,보건복지부
23851925455214.0,-30209202194167.0,54061127649381.0,프로그램순원가,2012,22574291634902.0,-27542321224706.0,50116612859608.0,보건복지부
180788869857.0,0.0,0.0,재정운영결과,2012,186300230281.0,0.0,0.0,병무청
180788869857.0,0.0,0.0,재정운영순원가,2012,186300230281.0,0.0,0.0,병무청
1467247019.0,0.0,0.0,3.기타수익,2012,73856979.0,0.0,0.0,병무청
5567050.0,0.0,0.0,2.자산처분이익,2012,0.0,0.0,0.0,병무청
46490029.0,0.0,0.0,1.재화및용역제공수익,2012,40195657.0,0.0,0.0,병무청
1519304098.0,0.0,0.0,비배분수익,2012,114052636.0,0.0,0.0,병무청
47681958.0,0.0,0.0,3.기타비용,2012,2961142492.0,0.0,0.0,병무청
24307465.0,0.0,0.0,2.자산처분손실,2012,803537460.0,0.0,0.0,병무청
0.0,0.0,0.0,1.평가손실,2012,8483965533.0,0.0,0.0,병무청
71989423.0,0.0,0.0,비배분비용,2012,12248645485.0,0.0,0.0,병무청
149642110.0,0.0,0.0,(20)연구개발비,2012,299005680.0,0.0,0.0,병무청
33055010386.0,0.0,33055010386.0,7.부랑인의사상자지원,2012,29470169070.0,0.0,29470169070.0,보건복지부
555545976.0,0.0,555545976.0,8.국민연금운영,2012,401151100.0,0.0,401151100.0,보건복지부
14982402707.0,-13203467536.0,28185870243.0,9.국민연금운영(여유자금운영위탁 등),2012,13377358783.0,-10742074643.0,24119433426.0,보건복지부
32855585270.0,0.0,32855585270.0,27.정신질환관리,2012,22588481830.0,0.0,22588481830.0,보건복지부
98442702453.0,0.0,98442702453.0,26.암및희귀질환지원,2012,151442033119.0,0.0,151442033119.0,보건복지부
114392980271.0,0.0,114392980271.0,25.국민건강생활실천,2012,109536332961.0,0.0,109536332961.0,보건복지부
28363488800.0,0.0,28363488800.0,24.한의학연구및정책개발,2012,19891429230.0,0.0,19891429230.0,보건복지부
394921179265.0,0.0,394921179265.0,23.보건산업육성,2012,315282319787.0,0.0,315282319787.0,보건복지부
186700595563.0,-1531516071.0,188232111634.0,22.응급의료체계운영지원,2012,145065185049.0,0.0,145065185049.0,보건복지부
237356080807.0,0.0,237356080807.0,21.공공보건의료확충,2012,270614730831.0,0.0,270614730831.0,보건복지부
103484313300.0,0.0,103484313300.0,20.취약계층의료비지원,2012,0.0,0.0,0.0,보건복지부
2650000000.0,0.0,2650000000.0,19.일반사회복지행정지원,2012,2875000000.0,0.0,2875000000.0,보건복지부
278417452237.0,0.0,278417452237.0,18.사회복지기반조성,2012,245851872189.0,0.0,245851872189.0,보건복지부
58680453693.0,0.0,58680453693.0,17.장사시설확충,2012,64891847378.0,0.0,64891847378.0,보건복지부
2328869000.0,0.0,2328869000.0,16.노인일자리,2012,1944000000.0,0.0,1944000000.0,보건복지부
500871692869.0,0.0,500871692869.0,15.노인의료보장,2012,532987487039.0,0.0,532987487039.0,보건복지부
3322308053973.0,0.0,3322308053973.0,14.노인생활안정,2012,3120647527936.0,0.0,3120647527936.0,보건복지부
827377092.0,0.0,827377092.0,13.아동ㆍ청소년정책,2012,764609435.0,0.0,764609435.0,보건복지부
3287927119862.0,0.0,3287927119862.0,12.보육지원강화,2012,2575320498734.0,0.0,2575320498734.0,보건복지부
71278183764.0,0.0,71278183764.0,11.저출산대응및인구정책지원,2012,85288861936.0,0.0,85288861936.0,보건복지부
405346902377.0,-30134574694222.0,30539921596599.0,10.국민연금운영(급여지급),2012,339854947180.0,-27464609370748.0,27804464317928.0,보건복지부
94415702.0,0.0,0.0,(19)이자비용,2012,210965788.0,0.0,0.0,병무청
9033469828.0,0.0,0.0,(18)감가상각비,2012,10095109160.0,0.0,0.0,병무청
2001881995.0,0.0,2001881995.0,2.병역자원충원,2012,0.0,0.0,0.0,병무청
7769750247.0,0.0,7769750247.0,1.병역자원선발,2012,7690931512.0,0.0,7690931512.0,병무청
20411122154.0,0.0,20411122154.0,프로그램순원가,2012,18286537228.0,0.0,18286537228.0,병무청
27472871755.0,0.0,0.0,재정운영결과,2012,23739126071.0,0.0,0.0,법제처
27472871755.0,0.0,0.0,재정운영순원가,2012,23739126071.0,0.0,0.0,법제처
2379224.0,0.0,0.0,3.기타수익,2012,3512083.0,0.0,0.0,법제처
1686530.0,0.0,0.0,2.이자수익,2012,0.0,0.0,0.0,법제처
61051522.0,0.0,0.0,1.재화및용역제공수익,2012,0.0,0.0,0.0,법제처
65117276.0,0.0,0.0,비배분수익,2012,3512083.0,0.0,0.0,법제처
606060.0,0.0,0.0,1.대손상각비,2012,0.0,0.0,0.0,법제처
606060.0,0.0,0.0,비배분비용,2012,0.0,0.0,0.0,법제처
77801960.0,0.0,0.0,(17)연구개발비,2012,649019530.0,0.0,0.0,법제처
3186294126.0,0.0,0.0,(16)감가상각비,2012,2231058480.0,0.0,0.0,법제처
2558495472.0,0.0,0.0,(15)외주용역비,2012,604335310.0,0.0,0.0,법제처
267281534.0,0.0,0.0,(14)업무추진비,2012,262264767.0,0.0,0.0,법제처
114865728.0,0.0,0.0,(13)여비교통비,2012,99053750.0,0.0,0.0,법제처
153496770.0,0.0,0.0,(12)수선유지비,2012,90465430.0,0.0,0.0,법제처
25155964.0,0.0,0.0,(11)유류비,2012,26126995.0,0.0,0.0,법제처
10639489912.0,0.0,10639489912.0,3.보충역복무지원,2012,10595605716.0,0.0,10595605716.0,병무청
161825062378.0,0.0,0.0,관리운영비,2012,155879100204.0,0.0,0.0,병무청
95967106000.0,0.0,0.0,1.인건비,2012,91193270820.0,0.0,0.0,병무청
19880445027.0,0.0,0.0,(17)보전비,2012,57010000.0,0.0,0.0,병무청
1850543573.0,0.0,0.0,(16)외주용역비,2012,1912088264.0,0.0,0.0,병무청
755186705.0,0.0,0.0,(15)업무추진비,2012,743159397.0,0.0,0.0,병무청
1959382745.0,0.0,0.0,(14)여비교통비,2012,21731072464.0,0.0,0.0,병무청
829740400.0,0.0,0.0,(13)수선유지비,2012,1861967512.0,0.0,0.0,병무청
115928940.0,0.0,0.0,(12)유류비,2012,101813423.0,0.0,0.0,병무청
1632319841.0,0.0,0.0,(11)지급임차료,2012,1539630453.0,0.0,0.0,병무청
85204100.0,0.0,0.0,(10)교육훈련비,2012,87151050.0,0.0,0.0,병무청
417733884.0,0.0,0.0,(9)피복비와급량비,2012,368955111.0,0.0,0.0,병무청
74505515.0,0.0,0.0,(8)지급보험료,2012,67464677.0,0.0,0.0,병무청
1422808300.0,0.0,0.0,(7)수도광열비,2012,1253263970.0,0.0,0.0,병무청
8463687680.0,0.0,0.0,(6)세금과공과,2012,7283036247.0,0.0,0.0,병무청
617073943.0,0.0,0.0,(5)지급수수료,2012,702792458.0,0.0,0.0,병무청
33824000.0,0.0,0.0,(4)광고선전비,2012,436120100.0,0.0,0.0,병무청
441950070.0,0.0,0.0,(3)인쇄비,2012,449156780.0,0.0,0.0,병무청
4059165915.0,0.0,0.0,(2)소모품비,2012,3439624160.0,0.0,0.0,병무청
13940928100.0,0.0,0.0,(1)복리후생비,2012,12046442690.0,0.0,0.0,병무청
65857956378.0,0.0,0.0,2.경비,2012,64685829384.0,0.0,0.0,병무청
10857043930.0,-16905983931.0,27763027861.0,28.국립서울병원,2012,7093247276.0,-19662817486.0,26756064762.0,보건복지부
7126830676.0,-8120581767.0,15247412443.0,29.국립나주병원,2012,5167221737.0,-9682485590.0,14849707327.0,보건복지부
7921740320.0,-5711069185.0,13632809505.0,30.국립부곡병원,2012,6389596932.0,-6640800520.0,13030397452.0,보건복지부
-8155479743.0,0.0,0.0,4.기타재원조달및이전,2012,-1448838428.0,0.0,0.0,보건복지부
0.0,0.0,0.0,3.기타비교환수익,2012,2112845470.0,0.0,0.0,보건복지부
69744920.0,0.0,0.0,2.제재금수익,2012,11715720.0,0.0,0.0,보건복지부
1549667491350.0,0.0,0.0,1.부담금수익,2012,1568949955930.0,0.0,0.0,보건복지부
1541581756527.0,0.0,0.0,비교환수익 등,2012,1569625678692.0,0.0,0.0,보건복지부
8814064500368.0,0.0,0.0,재정운영순원가,2012,9365717734980.0,0.0,0.0,보건복지부
4195879613726.0,0.0,0.0,5.기타수익,2012,3952071065495.0,0.0,0.0,보건복지부
1716066945724.0,0.0,0.0,4.자산처분이익,2012,1936159240814.0,0.0,0.0,보건복지부
874580226684.0,0.0,0.0,3.평가이익,2012,137175266381.0,0.0,0.0,보건복지부
10472937248366.0,0.0,0.0,2.이자수익,2012,10834443793929.0,0.0,0.0,보건복지부
8369006645.0,0.0,0.0,1.재화및용역제공수익,2012,654887121.0,0.0,0.0,보건복지부
17267833041145.0,0.0,0.0,비배분수익,2012,16860504253740.0,0.0,0.0,보건복지부
1059226051841.0,0.0,0.0,10.기타비용,2012,2324233092008.0,0.0,0.0,보건복지부
641598364268.0,0.0,0.0,9.자산처분손실,2012,510979068212.0,0.0,0.0,보건복지부
162110448266.0,0.0,0.0,8.평가손실,2012,391289933948.0,0.0,0.0,보건복지부
7723305470.0,0.0,0.0,7.이자비용,2012,1536794714.0,0.0,0.0,보건복지부
8047243366.0,0.0,0.0,6.대손상각비,2012,36291251188.0,0.0,0.0,보건복지부
0.0,0.0,0.0,5.감가상각비,2012,40488380444.0,0.0,0.0,보건복지부
7272482743841.0,0.0,0.0,재정운영결과,2012,7796092056288.0,0.0,0.0,보건복지부
1413441275337.0,-33439438380.0,1446880713717.0,프로그램순원가,2012,1335390649350.0,-11160590525.0,1346551239875.0,산림청
55307168224.0,0.0,55307168224.0,1.산림과학기술개발(국립산림과학원),2012,49156099603.0,0.0,49156099603.0,산림청
427308198.0,0.0,0.0,(9)피복비와급량비,2012,365597379.0,0.0,0.0,산림청
186576871.0,0.0,0.0,(8)지급보험료,2012,223444530.0,0.0,0.0,산림청
1124499630.0,0.0,0.0,(7)수도광열비,2012,997722500.0,0.0,0.0,산림청
2339733615.0,0.0,0.0,(6)세금과공과,2012,2247689770.0,0.0,0.0,산림청
574313136.0,0.0,0.0,(5)지급수수료,2012,675157800.0,0.0,0.0,산림청
806566500.0,0.0,0.0,(4)광고선전비,2012,586064400.0,0.0,0.0,산림청
766811240.0,0.0,0.0,(3)인쇄비,2012,760790750.0,0.0,0.0,산림청
4579600838.0,0.0,0.0,(2)소모품비,2012,4921586276.0,0.0,0.0,산림청
12187876669.0,0.0,0.0,(1)복리후생비,2012,2172518960.0,0.0,0.0,산림청
46393953516.0,0.0,0.0,2.경비,2012,36694183709.0,0.0,0.0,산림청
82110139660.0,0.0,0.0,1.인건비,2012,76978065350.0,0.0,0.0,산림청
128504093176.0,0.0,0.0,관리운영비,2012,113672249059.0,0.0,0.0,산림청
614134160.0,0.0,614134160.0,7.회계기금간거래,2012,0.0,0.0,0.0,산림청
1902432402.0,0.0,1902432402.0,6.산림행정지원,2012,0.0,0.0,0.0,산림청
536129459610.0,-1440572799.0,537570032409.0,5.산림자원보호,2012,386073292239.0,0.0,386073292239.0,산림청
16735750981.0,-11469302039.0,28205053020.0,4.산림휴양기반조성,2012,14329133140.0,-10792373245.0,25121506385.0,산림청
272012579706.0,-11938073103.0,283950652809.0,3.산림자원이용,2012,312630256548.0,0.0,312630256548.0,산림청
530739750254.0,-8591490439.0,539331240693.0,2.기후변화대응 및 산림자원육성,2012,573201867820.0,-368217280.0,573570085100.0,산림청
0.0,0.0,0.0,4.외주용역비,2012,53000.0,0.0,0.0,보건복지부
185041500.0,0.0,0.0,3.세금과공과,2012,246496906.0,0.0,0.0,보건복지부
639466560.0,0.0,0.0,(5)지급수수료,2012,323593828.0,0.0,0.0,보건복지부
541257710.0,0.0,0.0,(4)광고선전비,2012,568749900.0,0.0,0.0,보건복지부
1373569930.0,0.0,0.0,(3)인쇄비,2012,1465577270.0,0.0,0.0,보건복지부
2327306518.0,0.0,0.0,(2)소모품비,2012,2325255999.0,0.0,0.0,보건복지부
27030819152.0,0.0,0.0,(1)복리후생비,2012,2700219211.0,0.0,0.0,보건복지부
168675376468.0,0.0,0.0,2.경비,2012,144912191446.0,0.0,0.0,보건복지부
179370923150.0,0.0,0.0,1.인건비,2012,178272078190.0,0.0,0.0,보건복지부
348046299618.0,0.0,0.0,관리운영비,2012,323184269636.0,0.0,0.0,보건복지부
5350993595342.0,0.0,5350993595342.0,40.건강보험제도 운영,2012,5603734287940.0,0.0,5603734287940.0,보건복지부
4236361540.0,0.0,4236361540.0,39.회계기금간거래,2012,0.0,0.0,0.0,보건복지부
229286471182.0,-2041722150.0,231328193332.0,38.질병관리본부지원,2012,192683758447.0,0.0,192683758447.0,보건복지부
4431921603.0,-2449943840.0,6881865443.0,37.국립목포병원,2012,3983186893.0,-2731878320.0,6715065213.0,보건복지부
5593655897.0,-3846671129.0,9440327026.0,36.국립마산병원,2012,4784439734.0,-4059905000.0,8844344734.0,보건복지부
9425676758.0,0.0,9425676758.0,35.소록도병원,2012,7298877077.0,0.0,7298877077.0,보건복지부
19540952196.0,0.0,19540952196.0,34.보건의료서비스지원,2012,146105041231.0,0.0,146105041231.0,보건복지부
1769413000.0,0.0,1769413000.0,33.구강보건사업지원,2012,22840889000.0,0.0,22840889000.0,보건복지부
5917350326.0,-5036088370.0,10953438696.0,32.국립공주병원,2012,5080129749.0,-5327080380.0,10407210129.0,보건복지부
4486263480.0,-4982128170.0,9468391650.0,31.국립춘천병원,2012,3147748757.0,-6065705339.0,9213454096.0,보건복지부
973446535.0,0.0,0.0,(6)세금과공과,2012,973858334.0,0.0,0.0,보건복지부
890022120.0,0.0,0.0,(7)수도광열비,2012,1034644070.0,0.0,0.0,보건복지부
29543060.0,0.0,0.0,(8)지급보험료,2012,43348788.0,0.0,0.0,보건복지부
3035331970.0,0.0,0.0,2.지급수수료,2012,1731775272.0,0.0,0.0,보건복지부
0.0,0.0,0.0,1.복리후생비,2012,21949238490.0,0.0,0.0,보건복지부
1881925786681.0,0.0,0.0,비배분비용,2012,3328746084182.0,0.0,0.0,보건복지부
59880246388.0,0.0,0.0,(23)기타비용,2012,71995675547.0,0.0,0.0,보건복지부
7626712125.0,0.0,0.0,(22)연구개발비,2012,11707405594.0,0.0,0.0,보건복지부
18919189.0,0.0,0.0,(21)이자비용,2012,57277013.0,0.0,0.0,보건복지부
12913508532.0,0.0,0.0,(20)감가상각비,2012,651918585.0,0.0,0.0,보건복지부
14292303200.0,0.0,0.0,(19)보조비,2012,13916776220.0,0.0,0.0,보건복지부
23381000000.0,0.0,0.0,(18)출연비,2012,19663000000.0,0.0,0.0,보건복지부
8000000.0,0.0,0.0,(17)보전비,2012,8032710.0,0.0,0.0,보건복지부
3681956570.0,0.0,0.0,(16)외주용역비,2012,4207473914.0,0.0,0.0,보건복지부
1272216498.0,0.0,0.0,(15)업무추진비,2012,1095821374.0,0.0,0.0,보건복지부
1897049176.0,0.0,0.0,(14)여비교통비,2012,1698869546.0,0.0,0.0,보건복지부
1041793754.0,0.0,0.0,(13)수선유지비,2012,912394873.0,0.0,0.0,보건복지부
259772066.0,0.0,0.0,(12)유류비,2012,263240904.0,0.0,0.0,보건복지부
8265462353.0,0.0,0.0,(11)지급임차료,2012,8914098089.0,0.0,0.0,보건복지부
145522900.0,0.0,0.0,(10)교육훈련비,2012,194859550.0,0.0,0.0,보건복지부
185482132.0,0.0,0.0,(9)피복비와급량비,2012,190100127.0,0.0,0.0,보건복지부
138791133410.0,0.0,0.0,2.기타재원조달및이전,2012,139504715510.0,0.0,0.0,여성가족부
239764324544.0,0.0,0.0,재정운영결과,2012,255187195310.0,0.0,0.0,여성가족부
40000000.0,0.0,0.0,(21)연구개발비,2012,1552325000.0,0.0,0.0,중앙선거관리위원회
14398318.0,0.0,0.0,(20)이자비용,2012,21810620.0,0.0,0.0,중앙선거관리위원회
10906520505.0,0.0,0.0,(19)감가상각비,2012,11365583991.0,0.0,0.0,중앙선거관리위원회
1069920.0,0.0,0.0,(18)보조비,2012,17840890.0,0.0,0.0,중앙선거관리위원회
412822560.0,0.0,0.0,(17)보전비,2012,156659790.0,0.0,0.0,중앙선거관리위원회
3852654180.0,0.0,0.0,(16)외주용역비,2012,3569871098.0,0.0,0.0,중앙선거관리위원회
2846773416.0,0.0,0.0,(15)업무추진비,2012,2417893500.0,0.0,0.0,중앙선거관리위원회
1311685363.0,0.0,0.0,(14)여비교통비,2012,2801838999.0,0.0,0.0,중앙선거관리위원회
2950409037.0,0.0,0.0,(13)수선유지비,2012,1961060987.0,0.0,0.0,중앙선거관리위원회
359459868.0,0.0,0.0,(12)유류비,2012,438504226.0,0.0,0.0,중앙선거관리위원회
8769529216.0,0.0,0.0,(11)지급임차료,2012,7949600154.0,0.0,0.0,중앙선거관리위원회
690609950.0,0.0,0.0,(10)교육훈련비,2012,524887880.0,0.0,0.0,중앙선거관리위원회
535942572.0,0.0,0.0,(9)피복비와급량비,2012,610875805.0,0.0,0.0,중앙선거관리위원회
178290651.0,0.0,0.0,(8)지급보험료,2012,126956456.0,0.0,0.0,중앙선거관리위원회
863139140.0,0.0,0.0,(7)수도광열비,2012,1180683815.0,0.0,0.0,중앙선거관리위원회
3751264010.0,0.0,0.0,(6)세금과공과,2012,2793676131.0,0.0,0.0,중앙선거관리위원회
1492387484.0,0.0,0.0,(5)지급수수료,2012,1360380122.0,0.0,0.0,중앙선거관리위원회
62921480.0,0.0,0.0,(4)광고선전비,2012,56862200.0,0.0,0.0,중앙선거관리위원회
641951619.0,0.0,0.0,비배분비용,2012,24181317811.0,0.0,0.0,중앙선거관리위원회
0.0,0.0,0.0,1.평가손실,2012,20945766039.0,0.0,0.0,중앙선거관리위원회
8753721.0,0.0,0.0,2.자산처분손실,2012,826181011.0,0.0,0.0,중앙선거관리위원회
763465680194.0,-972334209.0,764438014403.0,10.주력산업진흥,2012,443571871841.0,-47172400.0,443619044241.0,지식경제부
80575870584.0,-564921490.0,81140792074.0,9.지역경제활성화,2012,118025039169.0,0.0,118025039169.0,지식경제부
64485029247.0,0.0,64485029247.0,8.산업기술진흥,2012,95716000000.0,0.0,95716000000.0,지식경제부
85441000000.0,0.0,85441000000.0,7.산업경쟁력기반구축,2012,14983000000.0,0.0,14983000000.0,지식경제부
16972991598.0,0.0,16972991598.0,6.해외진출활성화,2012,0.0,0.0,0.0,지식경제부
20002916819.0,-1267972003689.0,1287974920508.0,5.무역보험지원,2012,292681931998.0,-2390702357903.0,2683384289901.0,지식경제부
0.0,0.0,0.0,4.외국인투자유치및해외투자,2012,2612000000.0,0.0,2612000000.0,지식경제부
0.0,0.0,0.0,3.통상협력,2012,9980767621.0,0.0,9980767621.0,지식경제부
1180222467.0,0.0,1180222467.0,2.무역구제,2012,1064803255.0,0.0,1064803255.0,지식경제부
237267000000.0,0.0,237267000000.0,1.무역진흥,2012,251274000000.0,0.0,251274000000.0,지식경제부
8528511496016.0,-7465709707453.0,15994221203469.0,프로그램순원가,2012,8540796045179.0,-7724282724952.0,16265078770131.0,지식경제부
817319498522.0,0.0,0.0,재정운영결과,2012,286235200984.0,0.0,0.0,중앙선거관리위원회
817319498522.0,0.0,0.0,재정운영순원가,2012,286235200984.0,0.0,0.0,중앙선거관리위원회
16168579846.0,0.0,0.0,3.기타수익,2012,166628740.0,0.0,0.0,중앙선거관리위원회
3385481270.0,0.0,0.0,2.자산처분이익,2012,3181856713.0,0.0,0.0,중앙선거관리위원회
71643610.0,0.0,0.0,1.재화및용역제공수익,2012,129682829.0,0.0,0.0,중앙선거관리위원회
19625704726.0,0.0,0.0,비배분수익,2012,3478168282.0,0.0,0.0,중앙선거관리위원회
633197898.0,0.0,0.0,3.기타비용,2012,2409370761.0,0.0,0.0,중앙선거관리위원회
348991620.0,0.0,0.0,(3)인쇄비,2012,367310290.0,0.0,0.0,중앙선거관리위원회
3217727514.0,0.0,0.0,(2)소모품비,2012,3372239109.0,0.0,0.0,중앙선거관리위원회
136400691201.0,0.0,0.0,5.평가손실,2012,170430972107.0,0.0,0.0,중소기업청
2306253539.0,0.0,0.0,4.이자비용,2012,4663879328.0,0.0,0.0,중소기업청
3148226998.0,0.0,0.0,3.대손상각비,2012,9606605861.0,0.0,0.0,중소기업청
0.0,0.0,0.0,2.감가상각비,2012,10249270064.0,0.0,0.0,중소기업청
3830965357.0,0.0,0.0,1.재화및용역제공원가,2012,4015747130.0,0.0,0.0,중소기업청
222997260269.0,0.0,0.0,비배분비용,2012,241161357822.0,0.0,0.0,중소기업청
144699.0,0.0,0.0,(22)기타비용,2012,4196216.0,0.0,0.0,중소기업청
924575700.0,0.0,0.0,(21)연구개발비,2012,1033961070.0,0.0,0.0,중소기업청
4933000000.0,0.0,0.0,(20)국립학교운영비,2012,2455182000.0,0.0,0.0,중소기업청
12796387529.0,0.0,0.0,(19)감가상각비,2012,1896820095.0,0.0,0.0,중소기업청
1193000000.0,0.0,0.0,(18)보조비,2012,845432480.0,0.0,0.0,중소기업청
11768513.0,0.0,0.0,(17)보전비,2012,10973675.0,0.0,0.0,중소기업청
3139569113.0,0.0,0.0,(16)외주용역비,2012,3871116995.0,0.0,0.0,중소기업청
848688216.0,0.0,0.0,(15)업무추진비,2012,813062358.0,0.0,0.0,중소기업청
2794137559.0,0.0,0.0,(14)여비교통비,2012,2621841767.0,0.0,0.0,중소기업청
942252576.0,0.0,0.0,(13)수선유지비,2012,1157855811.0,0.0,0.0,중소기업청
150350004.0,0.0,0.0,(12)유류비,2012,136916307.0,0.0,0.0,중소기업청
559071021.0,0.0,0.0,(11)지급임차료,2012,463681603.0,0.0,0.0,중소기업청
32501810030.0,0.0,0.0,6.자산감액손실,2012,33719575661.0,0.0,0.0,중소기업청
2884203258.0,0.0,0.0,7.자산처분손실,2012,1599935411.0,0.0,0.0,중소기업청
40465849647.0,0.0,0.0,8.연구개발비,2012,0.0,0.0,0.0,중소기업청
21608001390.0,0.0,0.0,(1)복리후생비,2012,14362094656.0,0.0,0.0,중앙선거관리위원회
64214598194.0,0.0,0.0,2.경비,2012,57008955719.0,0.0,0.0,중앙선거관리위원회
163205777859.0,0.0,0.0,1.인건비,2012,144827080679.0,0.0,0.0,중앙선거관리위원회
227420376053.0,0.0,0.0,관리운영비,2012,201836036398.0,0.0,0.0,중앙선거관리위원회
608882875576.0,0.0,608882875576.0,1.선거의공정한관리,2012,63696015057.0,0.0,63696015057.0,중앙선거관리위원회
608882875576.0,0.0,608882875576.0,프로그램순원가,2012,63696015057.0,0.0,63696015057.0,중앙선거관리위원회
1991844407952.0,0.0,0.0,재정운영결과,2012,2040162479985.0,0.0,0.0,중소기업청
33938289058.0,0.0,0.0,2.기타재원조달및이전,2012,27204683991.0,0.0,0.0,중소기업청
2006436297.0,0.0,0.0,1.제재금수익,2012,3180263072.0,0.0,0.0,중소기업청
35944725355.0,0.0,0.0,비교환수익 등,2012,30384947063.0,0.0,0.0,중소기업청
2027789133307.0,0.0,0.0,재정운영순원가,2012,2070547427048.0,0.0,0.0,중소기업청
101046743635.0,0.0,0.0,5.기타수익,2012,39824637792.0,0.0,0.0,중소기업청
5203452038.0,0.0,0.0,4.자산처분이익,2012,5731772770.0,0.0,0.0,중소기업청
167865124177.0,0.0,0.0,3.평가이익,2012,141695178199.0,0.0,0.0,중소기업청
