계정명,전년도이전발생합계금액,전년도이전발생금액중이행기한도래액,전년도이전발생금액중이행기한미도래액,채권종류명,회계명,회계연도,소관명,이행기한도래합계금액,이행기한미도래합계금액,전년도말현재액,본년도발생합계금액,본년도발생금액중이행기한도래액,본년도발생금액중이행기한미도래액,총계금액
손익계정,0,0,0,기업특별회계영업수입,국립마산병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립마산병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립마산병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립마산병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립정신건강센터,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립정신건강센터,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립정신건강센터,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,관유물매각대,국립정신건강센터,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,기업특별회계영업수입,국립나주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립나주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립나주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립나주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,관유물매각대,국립나주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,기업특별회계영업수입,국립부곡병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립부곡병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립부곡병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립부곡병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,관유물매각대,국립부곡병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,기업특별회계영업수입,국립춘천병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립춘천병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립춘천병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립춘천병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,관유물매각대,국립춘천병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,기업특별회계영업수입,국립공주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,국립공주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,국립공주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,국립공주병원,2007,보건복지부(구),0,0,0,0,0,0,0
손익계정,24095000,24095000,0,재산수입,국립의료원,2007,보건복지부(구),24095000,13015750,0,13015750,0,13015750,37110750
손익계정,3036927216,3031940916,4986300,재화및용역판매수입,국립의료원,2007,보건복지부(구),8367794316,1003995223,0,6334862323,5335853400,999008923,9371789539
손익계정,1440513560,0,1440513560,융자회수금,국립의료원,2007,보건복지부(구),0,1680509560,0,239996000,0,239996000,1680509560
,5.75921E+11,0,5.75921E+11,융자회수금,국민연금기금,2007,보건복지부(구),0,1.02128E+12,6.19653E+11,4.4536E+11,0,4.4536E+11,1.02128E+12
,2.43807E+12,0,2.43807E+12,예금및예탁금,국민연금기금,2007,보건복지부(구),0,3.27456E+12,2.88545E+12,8.36494E+11,0,8.36494E+11,3.27456E+12
,0,0,0,재산수입,국민건강증진기금,2007,보건복지부(구),0,0,0,0,0,0,0
,1919103770,1919103770,0,경상이전수입,국민건강증진기금,2007,보건복지부(구),5703785480,52771730,51266938520,3837453440,3784681710,52771730,5756557210
,0,0,0,예금및예탁금,국민건강증진기금,2007,보건복지부(구),0,93809464110,1.22895E+11,93809464110,0,93809464110,93809464110
,0,0,0,재산수입,응급의료기금,2007,보건복지부(구),0,0,0,0,0,0,0
,38428000,38428000,0,경상이전수입,응급의료기금,2007,보건복지부(구),151268780,0,38428000,112840780,112840780,0,151268780
,31137000000,0,31137000000,융자회수금,응급의료기금,2007,보건복지부(구),0,38137000000,31536000000,7000000000,0,7000000000,38137000000
,0,0,0,예금및예탁금,응급의료기금,2007,보건복지부(구),0,0,18312734000,0,0,0,0
,0,0,0,재산수입,일반회계,2007,고용노동부,0,0,0,0,0,0,0
,884747210,877365810,7381400,경상이전수입,일반회계,2007,고용노동부,3571857550,9899620,3172087100,2697009960,2694491740,2518220,3581757170
,755000,755000,0,재화및용역판매수입,일반회계,2007,고용노동부,755000,0,755000,0,0,0,755000
,0,0,0,관유물매각대,일반회계,2007,고용노동부,0,0,0,0,0,0,0
,1178192120,0,1178192120,기타수입,일반회계,2007,고용노동부,0,1179356940,1126663800,1164820,0,1164820,1179356940
투자계정,612271450,592798890,19472560,경상이전수입,에너지및자원사업특별회계,2007,고용노동부,599074440,19472560,720007510,6275550,6275550,0,618547000
투자계정,3475420,3475420,0,재화및용역판매수입,에너지및자원사업특별회계,2007,고용노동부,3475420,0,3475420,0,0,0,3475420
,1.23275E+11,1.23275E+11,0,사회보장기여금,산업재해보상보험및예방기금,2007,고용노동부,3.24515E+11,330143120,3.34804E+11,2.0157E+11,2.0124E+11,330143120,3.24845E+11
,0,0,0,재산수입,산업재해보상보험및예방기금,2007,고용노동부,0,0,0,0,0,0,0
,2.15844E+11,2.15844E+11,0,경상이전수입,산업재해보상보험및예방기금,2007,고용노동부,3.51817E+11,5305450750,4.5571E+11,1.41279E+11,1.35973E+11,5305450750,3.57123E+11
,302215040,302215040,0,재화및용역판매수입,산업재해보상보험및예방기금,2007,고용노동부,340557170,0,336989410,38342130,38342130,0,340557170
,0,0,0,관유물매각대,산업재해보상보험및예방기금,2007,고용노동부,0,10249956760,1818450000,10249956760,0,10249956760,10249956760
,5.46028E+11,0,5.46028E+11,융자회수금,산업재해보상보험및예방기금,2007,고용노동부,0,6.67871E+11,6.38803E+11,1.21842E+11,0,1.21842E+11,6.67871E+11
,1513332718,0,1513332718,예금및예탁금,산업재해보상보험및예방기금,2007,고용노동부,0,1.83331E+12,1.42501E+12,1.8318E+12,0,1.8318E+12,1.83331E+12
,2183623560,2183623560,0,경상이전수입,장애인고용촉진및직업재활기금,2007,고용노동부,3595047220,1740877300,3849999790,3152300960,1411423660,1740877300,5335924520
,444212830,444212830,0,재화및용역판매수입,장애인고용촉진및직업재활기금,2007,고용노동부,1732464370,91275000,616354480,1379526540,1288251540,91275000,1823739370
,0,0,0,관유물매각대,장애인고용촉진및직업재활기금,2007,고용노동부,0,0,0,0,0,0,0
,1.08307E+11,0,1.08307E+11,융자회수금,장애인고용촉진및직업재활기금,2007,고용노동부,0,1.29458E+11,1.41424E+11,21151200000,0,21151200000,1.29458E+11
,6498700,6498700,0,예금및예탁금,장애인고용촉진및직업재활기금,2007,고용노동부,6498700,73763516760,43693199710,73763516760,0,73763516760,73770015460
,1.14346E+11,1.14346E+11,0,사회보장기여금,고용보험기금,2007,고용노동부,2.2962E+11,74424180,2.6143E+11,1.15348E+11,1.15274E+11,74424180,2.29694E+11
,0,0,0,재산수입,고용보험기금,2007,고용노동부,16290,0,0,16290,16290,0,16290
,52682487130,52682487130,0,경상이전수입,고용보험기금,2007,고용노동부,99690594060,6288047490,94629544090,53296154420,47008106930,6288047490,1.05979E+11
,46702030,46702030,0,재화및용역판매수입,고용보험기금,2007,고용노동부,62866550,100000,71027130,16264520,16164520,100000,62966550
,2.19014E+11,0,2.19014E+11,융자회수금,고용보험기금,2007,고용노동부,0,3.38499E+11,3.01113E+11,1.19485E+11,0,1.19485E+11,3.38499E+11
,0,0,0,예금및예탁금,고용보험기금,2007,고용노동부,0,2.6443E+12,2.3882E+12,2.6443E+12,0,2.6443E+12,2.6443E+12
,26840,26840,0,재산수입,임금채권보장기금,2007,고용노동부,11252890,0,1948280,11226050,11226050,0,11252890
,3.09372E+11,3.09372E+11,0,경상이전수입,임금채권보장기금,2007,고용노동부,4.5093E+11,3825870,3.91728E+11,1.41561E+11,1.41557E+11,3825870,4.50933E+11
,15000000,0,15000000,융자회수금,임금채권보장기금,2007,고용노동부,0,20000000,15000000,5000000,0,5000000,20000000
,0,0,0,기타수입,임금채권보장기금,2007,고용노동부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,임금채권보장기금,2007,고용노동부,0,1.4E+11,1.05E+11,1.4E+11,0,1.4E+11,1.4E+11
,0,0,0,재산수입,일반회계,2007,정보통신부,0,0,0,0,0,0,0
,9247200,9247200,0,경상이전수입,일반회계,2007,정보통신부,10908360,0,0,1661160,1661160,0,10908360
,11729552140,11729552140,0,재화및용역판매수입,일반회계,2007,정보통신부,11899915450,22853060,0,193216370,170363310,22853060,11922768510
,0,0,0,관유물매각대,일반회계,2007,정보통신부,0,0,0,0,0,0,0
,1.80644E+11,0,1.80644E+11,융자회수금,일반회계,2007,정보통신부,235000,1.80644E+11,0,235000,235000,0,1.80644E+11
,0,0,0,유가증권매각대,일반회계,2007,정보통신부,0,0,0,0,0,0,0
,0,0,0,기타수입,일반회계,2007,정보통신부,0,22639000,0,22639000,0,22639000,22639000
,0,0,0,경상이전수입,우체국보험특별회계,2007,정보통신부,0,0,0,0,0,0,0
자본계정,0,0,0,관유물매각대,통신사업특별회계,2007,정보통신부,0,0,373716880,0,0,0,0
자본계정,0,0,0,기타수입,통신사업특별회계,2007,정보통신부,0,0,1196000,0,0,0,0
손익계정,0,0,0,재산수입,통신사업특별회계,2007,정보통신부,0,0,650637640,0,0,0,0
손익계정,0,0,0,경상이전수입,통신사업특별회계,2007,정보통신부,0,0,9478505600,0,0,0,0
자본계정,0,0,0,관유물매각대,통신사업특별회계,2007,정보통신부,0,0,0,0,0,0,0
자본계정,0,0,0,융자회수금,통신사업특별회계,2007,정보통신부,0,0,83048842580,0,0,0,0
손익계정,0,0,0,재산수입,통신사업특별회계,2007,정보통신부,0,0,0,0,0,0,0
손익계정,0,0,0,경상이전수입,통신사업특별회계,2007,정보통신부,0,0,28096866130,0,0,0,0
손익계정,0,0,0,재화및용역판매수입,통신사업특별회계,2007,정보통신부,0,0,11293260,0,0,0,0
손익계정,0,0,0,융자회수금,통신사업특별회계,2007,정보통신부,0,0,8.68368E+11,0,0,0,0
자본계정,84370880,84370880,0,관유물매각대,우편사업특별회계,2007,정보통신부,84370880,22500,0,22500,0,22500,84393380
자본계정,1166000,0,1166000,기타수입,우편사업특별회계,2007,정보통신부,0,2546000,0,1380000,0,1380000,2546000
손익계정,201418360,201418360,0,재산수입,우편사업특별회계,2007,정보통신부,451513270,323585100,0,573680010,250094910,323585100,775098370
손익계정,497871770,497871770,0,경상이전수입,우편사업특별회계,2007,정보통신부,1452567990,511131550,0,1465827770,954696220,511131550,1963699540
자본계정,0,0,0,관유물매각대,우체국예금특별회계,2007,정보통신부,0,0,0,0,0,0,0
손익계정,0,0,0,재산수입,우체국예금특별회계,2007,정보통신부,0,0,0,0,0,0,0
손익계정,7307003830,7307003830,0,경상이전수입,우체국예금특별회계,2007,정보통신부,8132157600,0,0,825153770,825153770,0,8132157600
,1.12522E+12,1324334280,1.1239E+12,경상이전수입,정보통신진흥기금,2007,정보통신부,1324334280,1.1239E+12,0,0,0,0,1.12522E+12
,4.35075E+11,0,4.35075E+11,융자회수금,정보통신진흥기금,2007,정보통신부,0,5.94075E+11,0,1.59E+11,0,1.59E+11,5.94075E+11
,21396669570,0,21396669570,예금및예탁금,정보통신진흥기금,2007,정보통신부,0,1.67474E+11,0,1.46077E+11,0,1.46077E+11,1.67474E+11
연구개발계정,0,0,0,경상이전수입,정보통신진흥기금,2007,정보통신부,0,0,1.3593E+12,0,0,0,0
연구개발계정,0,0,0,융자회수금,정보통신진흥기금,2007,정보통신부,0,0,6.48517E+11,0,0,0,0
연구개발계정,0,0,0,예금및예탁금,정보통신진흥기금,2007,정보통신부,0,0,2.84772E+11,0,0,0,0
,0,0,0,재산수입,일반회계,2007,과학기술부,0,0,0,0,0,0,0
,3492850,3492850,0,경상이전수입,일반회계,2007,과학기술부,3492850,0,3492850,0,0,0,3492850
,0,0,0,재화및용역판매수입,일반회계,2007,과학기술부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2007,과학기술부,0,0,0,0,0,0,0
,0,0,0,기타수입,일반회계,2007,과학기술부,0,225333900,222083460,225333900,0,225333900,225333900
지역혁신사업계정,0,0,0,재산수입,국가균형발전특별회계,2007,과학기술부,0,0,0,0,0,0,0
지역혁신사업계정,0,0,0,경상이전수입,국가균형발전특별회계,2007,과학기술부,0,0,0,0,0,0,0
자본계정,0,0,0,경상이전수입,국립중앙과학관,2007,과학기술부,0,0,0,0,0,0,0
손익계정,0,0,0,기업특별회계영업수입,국립중앙과학관,2007,과학기술부,0,0,0,0,0,0,0
손익계정,11464740,11464740,0,재산수입,국립중앙과학관,2007,과학기술부,46644560,62498020,28926880,97677840,35179820,62498020,109142580
손익계정,83379500,83379500,0,경상이전수입,국립중앙과학관,2007,과학기술부,180844880,0,88125470,97465380,97465380,0,180844880
손익계정,698820,698820,0,재화및용역판매수입,국립중앙과학관,2007,과학기술부,1200890,113600,940920,615670,502070,113600,1314490
손익계정,0,0,0,관유물매각대,국립중앙과학관,2007,과학기술부,0,0,0,0,0,0,0
,2.53586E+11,0,2.53586E+11,융자회수금,과학기술진흥기금,2007,과학기술부,0,2.83586E+11,3.54103E+11,30000000000,0,30000000000,2.83586E+11
,8,0,8,예금및예탁금,과학기술진흥기금,2007,과학기술부,0,1.41945E+11,1.40084E+11,1.41945E+11,0,1.41945E+11,1.41945E+11
,0,0,0,재산수입,원자력기금,2007,과학기술부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,원자력기금,2007,과학기술부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,원자력기금,2007,과학기술부,0,30735178760,18115234240,30735178760,0,30735178760,30735178760
,0,0,0,재산수입,일반회계,2007,통일부,0,0,0,0,0,0,0
,0,0,0,경상이전수입,일반회계,2007,통일부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,일반회계,2007,통일부,0,0,0,0,0,0,0
,0,0,0,기타수입,일반회계,2007,통일부,0,160360,0,160360,0,160360,160360
,0,0,0,재산수입,남북협력기금,2007,통일부,12341090,0,0,12341090,12341090,0,12341090
,0,0,0,경상이전수입,남북협력기금,2007,통일부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,남북협력기금,2007,통일부,0,0,0,0,0,0,0
,2.16003E+12,0,2.16003E+12,융자회수금,남북협력기금,2007,통일부,1174844130,2.49831E+12,2.22193E+12,3.39458E+11,1174844130,3.38283E+11,2.49949E+12
,0,0,0,유가증권매각대,남북협력기금,2007,통일부,0,0,0,0,0,0,0
,0,0,0,예금및예탁금,남북협력기금,2007,통일부,5555018350,5.08092E+11,5.73615E+11,5.13647E+11,5555018350,5.08092E+11,5.13647E+11
,0,0,0,경상이전수입,일반회계,2007,법제처,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2007,법제처,0,0,0,0,0,0,0
,0,0,0,재산수입,일반회계,2007,국가보훈부,0,0,0,0,0,0,0
,847124320,845744320,1380000,경상이전수입,일반회계,2007,국가보훈부,1280447600,10059000,1031566830,443382280,434703280,8679000,1290506600
,0,0,0,재화및용역판매수입,일반회계,2007,국가보훈부,0,0,0,0,0,0,0
,0,0,0,관유물매각대,일반회계,2007,국가보훈부,0,0,0,0,0,0,0
,56840000,16860000,39980000,기타수입,일반회계,2007,국가보훈부,16860000,78040000,56630000,38060000,0,38060000,94900000
,0,0,0,재산수입,순국선열애국지사사업기금,2007,국가보훈부,0,0,0,0,0,0,0
,0,0,0,재화및용역판매수입,순국선열애국지사사업기금,2007,국가보훈부,0,0,0,0,0,0,0
,916095730,916095730,0,예금및예탁금,순국선열애국지사사업기금,2007,국가보훈부,916095730,7343585170,7740000000,7343585170,0,7343585170,8259680900
