계정명,단위사업,단위사업명,ANEXP_BDGAMT_F,ANEXP_BDGAMT_M,ANEXP_BDG_CAMT,AVDV_IAMT,AVDV_MAMT,BDTR_IAMT,BDTR_MAMT,지출목,지출목명,DUSEAMT,EP_AMT,EP_NAMT,분야,분야명,FNT_IAMT,FNT_MAMT,회계명,회계연도,NEXT_YY_BFWAMT,소관명,OVR_EP_AMT,프로그램,프로그램명,PREY_BFWAMT,RSVF_EP_DCS_IAMT,RSVF_EP_DCS_MAMT,부문,부문명
투자계정,5803,기술정책,600000000.0,600000000.0,600000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,600000000.0,600000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5800,에너지기술기반확충,0.0,0.0,0.0,115,에너지및자원개발
투자계정,5804,기반구축,19840000000.0,19840000000.0,19840000000.0,0.0,0.0,0.0,0.0,320,민간이전,0.0,19840000000.0,19840000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5800,에너지기술기반확충,0.0,0.0,0.0,115,에너지및자원개발
투자계정,5804,기반구축,200000000.0,200000000.0,200000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,0.0,200000000.0,200000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5800,에너지기술기반확충,0.0,0.0,0.0,115,에너지및자원개발
투자계정,5804,기반구축,59030000000.0,59030000000.0,59030000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,59030000000.0,59030000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5800,에너지기술기반확충,0.0,0.0,0.0,115,에너지및자원개발
투자계정,8701,회계기금간거래,2672000000.0,2672000000.0,2672000000.0,0.0,0.0,0.0,0.0,510,상환지출,0.0,2672000000.0,2672000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,8700,회계기금간거래(전출금),0.0,0.0,0.0,115,에너지및자원개발
융자계정,5139,에너지이용합리화,270100000000.0,270100000000.0,270100000000.0,0.0,0.0,0.0,0.0,450,융자금,746000000.0,269354000000.0,269354000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5100,에너지자원정책,0.0,0.0,0.0,115,에너지및자원개발
융자계정,5143,가스안전관리,9868000000.0,9868000000.0,9868000000.0,0.0,0.0,0.0,0.0,450,융자금,387000000.0,9481000000.0,9481000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5100,에너지자원정책,0.0,0.0,0.0,115,에너지및자원개발
융자계정,5443,가스수급안정,27000000000.0,27000000000.0,27000000000.0,0.0,0.0,0.0,0.0,450,융자금,0.0,27000000000.0,27000000000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5400,에너지공급체계구축,0.0,0.0,0.0,115,에너지및자원개발
융자계정,5447,광물자원개발융자,63144000000.0,63144000000.0,90158492000.0,0.0,0.0,0.0,0.0,450,융자금,0.0,90158492000.0,90158492000.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,5400,에너지공급체계구축,0.0,27014492000.0,0.0,115,에너지및자원개발
융자계정,9302,타계정전출,231492000000.0,231492000000.0,231492000000.0,0.0,0.0,0.0,0.0,610,전출금등,88894703950.0,142597296050.0,142597296050.0,110,산업·중소기업및에너지,0.0,0.0,에너지및자원사업특별회계,2022,0.0,산업통상자원부,0.0,9300,계정간거래(전출금),0.0,0.0,0.0,115,에너지및자원개발
지역지원계정,2733,경제자유구역지원,2975000000.0,2975000000.0,2975000000.0,0.0,0.0,0.0,0.0,320,민간이전,0.0,2975000000.0,2975000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,2733,경제자유구역지원,4943000000.0,4943000000.0,4943000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,0.0,4943000000.0,4943000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3362,지역산업경쟁력강화,28436000000.0,28436000000.0,28436000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,0.0,27486000000.0,27486000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,950000000.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3362,지역산업경쟁력강화,32883000000.0,32883000000.0,32883000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,32883000000.0,32883000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3362,지역산업경쟁력강화,173947000000.0,173947000000.0,173947000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,173947000000.0,173947000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3363,지역투자유치활성화,964000000.0,964000000.0,964000000.0,0.0,0.0,0.0,0.0,320,민간이전,0.0,964000000.0,964000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3363,지역투자유치활성화,168330000000.0,168330000000.0,168330000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,964517000.0,167365483000.0,167365483000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3364,지역혁신체계운영,1810000000.0,1810000000.0,1810000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,0.0,1810000000.0,1810000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3364,지역혁신체계운영,1508000000.0,1508000000.0,1508000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,1508000000.0,1508000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,3365,지역산업거점기관지원,207856000000.0,207856000000.0,207856000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,207856000000.0,207856000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,4901,외국인투자유치활성화,30000000.0,30000000.0,30000000.0,0.0,0.0,0.0,0.0,220,여비,795040.0,29204960.0,29204960.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,4900,외국인투자유치활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,4901,외국인투자유치활성화,58395000000.0,58395000000.0,58395000000.0,0.0,0.0,0.0,0.0,320,민간이전,0.0,58395000000.0,58395000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,4900,외국인투자유치활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,4901,외국인투자유치활성화,62122000000.0,62122000000.0,62122000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,348000.0,62121652000.0,62121652000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,4900,외국인투자유치활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,4901,외국인투자유치활성화,32000000000.0,32000000000.0,32000000000.0,0.0,0.0,0.0,0.0,410,건설보상비,0.0,32000000000.0,32000000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,4900,외국인투자유치활성화,0.0,0.0,0.0,117,산업혁신지원
지역지원계정,2733,경제자유구역지원,556591000.0,556591000.0,481891000.0,0.0,0.0,50300000.0,-125000000.0,210,운영비,8573510.0,473317490.0,473317490.0,120,교통및물류,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,126,물류등기타
지역지원계정,2733,경제자유구역지원,82800000.0,82800000.0,46500000.0,0.0,0.0,0.0,-36300000.0,220,여비,8199820.0,38300180.0,38300180.0,120,교통및물류,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,126,물류등기타
지역지원계정,2733,경제자유구역지원,37609000.0,37609000.0,25609000.0,0.0,0.0,0.0,-12000000.0,240,업무추진비,8770.0,25600230.0,25600230.0,120,교통및물류,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,126,물류등기타
지역지원계정,2733,경제자유구역지원,72000000.0,72000000.0,204091000.0,0.0,0.0,150000000.0,-27000000.0,260,연구용역비,16932190.0,147067900.0,147067900.0,120,교통및물류,0.0,0.0,국가균형발전특별회계,2022,40090910.0,산업통상자원부,0.0,2700,경제자유구역사업추진,9091000.0,0.0,0.0,126,물류등기타
지역지원계정,2733,경제자유구역지원,49628000000.0,49628000000.0,49628000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,1700000000.0,47928000000.0,47928000000.0,120,교통및물류,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,2700,경제자유구역사업추진,0.0,0.0,0.0,126,물류등기타
제주특별자치도계정,3372,지역산업경쟁력강화,5796000000.0,5796000000.0,5796000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,5796000000.0,5796000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
제주특별자치도계정,3375,지역산업거점기관지원,14098000000.0,14098000000.0,14098000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,14098000000.0,14098000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
세종특별자치시계정,3362,지역산업경쟁력강화,5604000000.0,5604000000.0,5604000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,5604000000.0,5604000000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
세종특별자치시계정,3363,지역투자유치활성화,4160000000.0,4160000000.0,4160000000.0,0.0,0.0,0.0,0.0,330,자치단체이전,11282000.0,4148718000.0,4148718000.0,110,산업·중소기업및에너지,0.0,0.0,국가균형발전특별회계,2022,0.0,산업통상자원부,0.0,3300,지역경제활성화,0.0,0.0,0.0,117,산업혁신지원
,3231,소재부품장비기술개발,184204000000.0,184204000000.0,184204000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,184204000000.0,184204000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,115,에너지및자원개발
,3231,소재부품장비기술개발,1178431000000.0,1178431000000.0,1178431000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,1178431000000.0,1178431000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3232,소재부품장비기반구축,227048000000.0,227048000000.0,227048000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,227048000000.0,227048000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,389000000.0,389000000.0,374000000.0,0.0,0.0,0.0,-15000000.0,210,운영비,3182570.0,370817430.0,370817430.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,67000000.0,67000000.0,82000000.0,0.0,0.0,15000000.0,0.0,220,여비,5171270.0,76828730.0,76828730.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,16000000.0,16000000.0,16000000.0,0.0,0.0,0.0,0.0,240,업무추진비,0.0,16000000.0,16000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,25000000.0,25000000.0,25000000.0,0.0,0.0,0.0,0.0,250,직무수행경비,0.0,25000000.0,25000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,300000000.0,300000000.0,503195000.0,0.0,0.0,0.0,0.0,260,연구용역비,48676860.0,417840870.0,417840870.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,36677270.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,203195000.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,1598000000.0,1598000000.0,1598000000.0,0.0,0.0,0.0,0.0,320,민간이전,0.0,1598000000.0,1598000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,4544000000.0,4544000000.0,4544000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,4544000000.0,4544000000.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,3241,소재부품장비생태계구축,18000000.0,18000000.0,18000000.0,0.0,0.0,0.0,0.0,430,유형자산,1644390.0,16355610.0,16355610.0,110,산업·중소기업및에너지,0.0,0.0,소재부품장비경쟁력강화특별회계,2022,0.0,산업통상자원부,0.0,3200,소재부품장비경쟁력강화,0.0,0.0,0.0,117,산업혁신지원
,1531,무역보험지원운영,26640000000.0,26640000000.0,26640000000.0,0.0,0.0,0.0,0.0,210,운영비,5636888916.0,21003111084.0,21003111084.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1531,무역보험지원운영,515000000.0,515000000.0,515000000.0,0.0,0.0,0.0,0.0,220,여비,69492838.0,445507162.0,445507162.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1531,무역보험지원운영,2824000000.0,2824000000.0,2824000000.0,0.0,0.0,0.0,0.0,260,연구용역비,132000000.0,2692000000.0,2692000000.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1531,무역보험지원운영,632918000000.0,632918000000.0,632918000000.0,0.0,0.0,0.0,0.0,320,민간이전,136895062187.0,496022937813.0,496022937813.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1531,무역보험지원운영,2490000000.0,2490000000.0,2490000000.0,0.0,0.0,0.0,0.0,430,유형자산,49766590.0,2440233410.0,2440233410.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1532,무역보험환급금등,35817000000.0,35817000000.0,35817000000.0,0.0,0.0,0.0,0.0,710,예비비및기타,20216572312.0,15600427688.0,15600427688.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1500,무역보험지원,0.0,0.0,0.0,113,무역및투자유치
,1676,무역보험기금인건비,78536000000.0,78536000000.0,78536000000.0,0.0,0.0,0.0,0.0,110,인건비,1726317679.0,76809682321.0,76809682321.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,4085000000.0,4085000000.0,4085000000.0,0.0,0.0,0.0,0.0,110,인건비,458330120.0,3626669880.0,3626669880.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,34307597000.0,41727597000.0,41727597000.0,0.0,0.0,0.0,0.0,210,운영비,1003007427.0,40724589573.0,40724589573.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,1529974000.0,1429974000.0,1429974000.0,0.0,0.0,0.0,0.0,220,여비,262431143.0,1167542857.0,1167542857.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,222429000.0,222429000.0,222429000.0,0.0,0.0,0.0,0.0,240,업무추진비,15154024.0,207274976.0,207274976.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,30000000.0,30000000.0,30000000.0,0.0,0.0,0.0,0.0,310,보전금,1895000.0,28105000.0,28105000.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,773000000.0,773000000.0,773000000.0,0.0,0.0,0.0,0.0,320,민간이전,116823865.0,656176135.0,656176135.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,0.0,3500000000.0,3500000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,3500000000.0,3500000000.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,3856000000.0,3956000000.0,3956000000.0,0.0,0.0,0.0,0.0,430,유형자산,394099810.0,3561900190.0,3561900190.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,1677,무역보험기금기본경비,4805000000.0,4705000000.0,4705000000.0,0.0,0.0,0.0,0.0,440,무형자산,1093187502.0,3611812498.0,3611812498.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,1600,무역보험지원(기금운영비),0.0,0.0,0.0,113,무역및투자유치
,9710,통화금융기관예치,697942000000.0,690622000000.0,690622000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,1405327493858.0,1405327493858.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,113,무역및투자유치
,9730,비통화금융기관예치,1363178000000.0,1363178000000.0,1363178000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,0.0,0.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,113,무역및투자유치
,9750,국공채매입,458267000000.0,458267000000.0,458267000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,175284500000.0,175284500000.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,113,무역및투자유치
,9780,기타유가증권매입,1073962000000.0,1070462000000.0,1070462000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,1266123429265.0,1266123429265.0,110,산업·중소기업및에너지,0.0,0.0,무역보험기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,113,무역및투자유치
,5631,중저준위방사성폐기물관리,67408000000.0,67408000000.0,67408000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,67408000000.0,67408000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,5632,사용후핵연료 관리,1988000000.0,1844000000.0,1844000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,1844000000.0,1844000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,5633,방사성폐기물정책지원및홍보,2418000000.0,2562000000.0,2562000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,2562000000.0,2562000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,5634,방사성폐기물관리기술개발,21823000000.0,21823000000.0,21823000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,21823000000.0,21823000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,5643,사용후 핵연료 관리시설 확보,162000000.0,162000000.0,162000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,162000000.0,162000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,5679,한국원자력환경공단지원,48502000000.0,60146000000.0,60146000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,60146000000.0,60146000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,5600,방사성폐기물관리,0.0,0.0,0.0,115,에너지및자원개발
,7379,방폐기금운영인건비,884000000.0,884000000.0,884000000.0,0.0,0.0,0.0,0.0,110,인건비,0.0,884000000.0,884000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,7300,방사성폐기물관리행정지원,0.0,0.0,0.0,115,에너지및자원개발
,7380,방폐기금운영관리비,488413000.0,488413000.0,488413000.0,0.0,0.0,0.0,0.0,210,운영비,0.0,488413000.0,488413000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,7300,방사성폐기물관리행정지원,0.0,0.0,0.0,115,에너지및자원개발
,7380,방폐기금운영관리비,28971000.0,28971000.0,28971000.0,0.0,0.0,0.0,0.0,220,여비,0.0,28971000.0,28971000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,7300,방사성폐기물관리행정지원,0.0,0.0,0.0,115,에너지및자원개발
,7380,방폐기금운영관리비,14616000.0,14616000.0,14616000.0,0.0,0.0,0.0,0.0,240,업무추진비,0.0,14616000.0,14616000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,7300,방사성폐기물관리행정지원,0.0,0.0,0.0,115,에너지및자원개발
,9003,공공자금관리기금 예탁,2500000000000.0,2880000000000.0,2880000000000.0,0.0,0.0,0.0,0.0,480,예탁금,0.0,2880000000000.0,2880000000000.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,9000,기금간거래(예탁금),0.0,0.0,0.0,115,에너지및자원개발
,9710,통화금융기관예치,309793000000.0,309793000000.0,309793000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,489793452320.0,489793452320.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,115,에너지및자원개발
,9711,비통화금융기관예치,4258305000000.0,3871601000000.0,3871601000000.0,0.0,0.0,0.0,0.0,470,예치금및유가증권매입,0.0,4482491358480.0,3505776188750.0,110,산업·중소기업및에너지,0.0,0.0,방사성폐기물관리기금,2022,0.0,산업통상자원부,0.0,9700,여유자금운용,0.0,0.0,0.0,115,에너지및자원개발
산업기술혁신계정,5076,산업기술진흥및사업화촉진,4868000000.0,4868000000.0,4868000000.0,0.0,0.0,0.0,0.0,350,일반출연금,0.0,4868000000.0,4868000000.0,110,산업·중소기업및에너지,0.0,0.0,산업기술진흥및사업화촉진기금,2022,0.0,산업통상자원부,0.0,5000,산업기술진흥및사업화촉진,0.0,0.0,0.0,117,산업혁신지원
산업기술혁신계정,5076,산업기술진흥및사업화촉진,34083000000.0,34083000000.0,34083000000.0,0.0,0.0,0.0,0.0,360,연구개발출연금,0.0,34083000000.0,34083000000.0,110,산업·중소기업및에너지,0.0,0.0,산업기술진흥및사업화촉진기금,2022,0.0,산업통상자원부,0.0,5000,산업기술진흥및사업화촉진,0.0,0.0,0.0,117,산업혁신지원
산업기술혁신계정,7076,산촉기금운영인건비,649000000.0,649000000.0,649000000.0,0.0,0.0,0.0,0.0,110,인건비,0.0,649000000.0,649000000.0,110,산업·중소기업및에너지,0.0,0.0,산업기술진흥및사업화촉진기금,2022,0.0,산업통상자원부,0.0,7000,산업기술진흥및사업화촉진행정지원,0.0,0.0,0.0,117,산업혁신지원
산업기술혁신계정,7077,산촉기금운영관리비,108659000.0,108659000.0,108659000.0,0.0,0.0,0.0,0.0,210,운영비,0.0,108659000.0,108659000.0,110,산업·중소기업및에너지,0.0,0.0,산업기술진흥및사업화촉진기금,2022,0.0,산업통상자원부,0.0,7000,산업기술진흥및사업화촉진행정지원,0.0,0.0,0.0,117,산업혁신지원
