회계연도,집행월,소관,소관명,회계,회계명,분야코드,분야명,부문코드,부문명,프로그램코드,프로그램명,단위사업코드,단위사업명,예산,당월집행액,누계집행액
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1145,비영리민간단체지원,5180389880,4759733330,5035319380
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1146,자원봉사활성화지원,8189495350,41085770,8210765770
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1147,새마을운동지원,7041054110,24537000,4441597000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1231,지역발전지원,1347918360,92612120,1350517360
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1232,주한미군기지이전에따른평택지원,41400000000,8300000000,39400000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1234,주한미군공여구역주변지역등지원,97953000000,14463000000,96953000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1246,생활공감정책추진,237418040,68804000,318129350
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1248,지역공동체기반조성및역량강화,567742360,9800000,596689000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1249,새마을금고지원,29642620,43944000,76408150
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1332,지자체재정분석및재정제도개선,32253200,0,62300000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1333,표준지방재정정보시스템운영(정보화),2722548150,1500000,2723700000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1335,지방세종합정보시스템운영(정보화),3479839100,484000000,3482000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1336,도로명주소사업추진,2959750260,0,2857887200
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1338,지방회계결산제도연구개선,168279340,33339000,228339000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1340,지방공기업경영평가추진,1458950600,24327000,1484294600
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1341,과표양성화를위한시가표준액조사,663594000,17900000,685700000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1343,지방자주재원확충을위한정책추진,204624200,0,217000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1346,지방교부세업무 정보화추진(정보화),200000000,0,200000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1431,연수원운영,1871065030,305617100,1732438040
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1432,연수원정보화(정보화),410698610,104628000,223783640
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1433,연수원수입대체경비,4077746170,374886800,4311528840
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1500,이북5도,1531,이북도민관련지원,965640610,138607660,903199130
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2831,보통교부세,2.31E+13,3.60E+12,2.31E+13
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2832,특별교부세,2.45E+11,0,2.45E+11
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2833,부동산교부세,5.05E+11,0,5.05E+11
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1600,인사관리,1648,공무원단체건전육성,78731550,22944000,174720000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1831,책임운영기관제운영및정부조직진단관리,572943720,269546920,684167300
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1832,민원처리개선(정보화),7507007810,611512140,7052108040
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1833,행정효율성향상,3805924690,344788330,4108588670
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1835,개인정보보호강화,7364323050,1574124610,6415885450
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1836,정보공개활성화,578062540,145496020,510115440
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1837,공공데이터개방및이용활성화지원(정보화),14297000000,30000000,13077000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1838,대민서비스기반확충,948798550,358150330,992664310
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1932,전자정부실행기반마련(정보화),69478000000,38003000000,63162000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1934,지역정보화지원(정보화),17845528500,45213100,17849222200
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1935,정보보호체계강화(정보화),8337899560,406679000,8154679000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1936,전자정부성과평가강화(정보화),317300000,20000000,256940000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1943,공공서비스신기술적용촉진(정보화),4019500000,0,3773000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1944,정부통합전산센터운영(정보화),1.66E+11,26796730630,1.67E+11
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1945,정보화마을활성화(정보화),2367739500,5750000,2374090000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1946,국제사회전자정부선도국가위상강화(정보화),2205647110,17120000,1918430000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1947,정보자원관리기반확충(정보화),4493004750,139030000,3346750000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1949,미래전자정부추진(정보화),2036000000,0,2036000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1950,행정정보화지원및관리조정(정보화),4046449160,22000000,3109000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1957,제3정부통합전산센터신축,1558788480,2412120,1561693570
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2000,정부의전,2031,국가의정관리,3963214670,528249000,2837040730
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2100,청사관리,2131,정부청사시설관리,91796046980,18507970740,80145125080
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2100,청사관리,2135,공무원통근버스운행,5735594260,818660160,4728603660
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2231,기록물효율적관리,4909615590,1227350690,4533718450
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2232,기록관리정보화(정보화),2799981660,860399540,2599576080
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2233,기록관리정책및교육,502514140,79194040,540622410
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2234,기록정보서비스,694485080,444359130,706142580
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2236,기록물보전시설관리,3778725360,516029160,4041505390
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2237,기록물보존기술연구,490380660,450908490,494197090
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2238,대통령기록관리,4632131860,1006764230,4658674140
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2331,과거사관련업무지원단운영,6474317290,465900550,6441062110
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2333,강제동원진상규명,9179487160,1317644540,9193275700
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2334,민주화관련자명예회복,837887210,243739960,794577780
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2335,민주화운동기념사업회지원,15700700000,2816000000,14332000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2336,민주화운동기념사업지원,6741126270,1409099350,6736693670
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7001,본부인건비,59061782130,7228075240,50828754940
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7002,소속기관인건비,50219553130,6553251460,41996515950
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7011,본부기본경비,11039196330,2768807450,11193837690
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7018,소속기관기본경비,6055417630,808596530,5779946590
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7031,행정자치정보화(정보화),1236656680,298459980,1167162940
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7032,정책연구개발,38195500,0,20000000
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7033,부내행정지원,376552750,114515580,564136960
2017,6,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7036,국제행정발전지원,146645680,0,295999000
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2402,과학수사연구원인건비,15161816600,1865481390,13006310680
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2418,과학수사연구원기본경비,2118218670,365692610,1916253480
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2431,과학수사활동지원,6938584640,2431058650,6403303690
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2432,과학수사정보화(정보화),446185950,31116000,417519950
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2434,과학수사감정기법연구개발,3140637750,717412670,3192870790
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,25,재난관리,2500,재난안전,2532,국민생활현장체계구축,112750600,0,208680000
2017,6,143,행정자치부,110,일반회계,20,공공질서및안전,25,재난관리,2500,재난안전,2546,서해5도종합발전지원,4100000000,0,4100000000
2017,6,143,행정자치부,110,일반회계,80,사회복지,82,취약계층지원,2600,일자리지원,2632,지역일자리창출,583153080,0,181800000
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1148,자원봉사활성화지원(제주),30000000,0,30000000
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1149,지자체자율통합지원,16685000000,0,16685000000
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1240,특수상황지역개발,1.29E+11,17000000000,1.14E+11
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1241,광역경제권추진지원,107550110,0,133000000
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1242,특수상황지역개발(제주),1627750000,0,1340500000
2017,6,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1246,접경권발전지원,24502788800,0,20188788800
2017,6,143,행정자치부,236,지역발전특별회계,20,공공질서및안전,25,재난관리,2500,재난안전,2543,어린이안전영상정보인프라구축,9117000000,3568000000,8110000000
2017,6,143,행정자치부,236,지역발전특별회계,80,사회복지,82,취약계층지원,2600,일자리지원,2631,지역일자리창출(제주),21682120000,2945680000,17898640000
2017,6,143,행정자치부,236,지역발전특별회계,120,교통및물류,121,도로,5000,지방도구조개선,5037,위험도로구조개선,14797000000,14797000000,14797000000
2017,6,143,행정자치부,236,지역발전특별회계,120,교통및물류,121,도로,5000,지방도구조개선,5038,위험도로구조개선(제주),203000000,203000000,203000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1131,지자체역량강화,2686890670,-379446320,2686890670
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1132,공직선거관리및지방의회역량강화,7984111450,-110582740,7984111450
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1133,기반정보관련전산망운영(정보화),408000000,0,408000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1134,국민대통합위원회운영,2371854920,197043150,2371854920
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1135,자원봉사1365시스템운영(정보화),830000000,0,830000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1139,지방자치단체경쟁력지원,458282100,-182984250,458282100
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1141,주민등록및인감운영(정보화),812825810,158000000,812825810
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1142,표준지방인사정보시스템운영(정보화),1465000000,0,1465000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1143,성숙하고따뜻한사회구현,1023500000,150000000,1023500000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1145,비영리민간단체지원,5180389880,145070500,5180389880
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1146,자원봉사활성화지원,8189495350,-21270420,8189495350
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1147,새마을운동지원,7041054110,2599457110,7041054110
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1231,지역발전지원,1347918360,-2599000,1347918360
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1232,주한미군기지이전에따른평택지원,41400000000,2000000000,41400000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1234,주한미군공여구역주변지역등지원,97953000000,1000000000,97953000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1246,생활공감정책추진,237418040,-80711310,237418040
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1248,지역공동체기반조성및역량강화,567742360,-28946640,567742360
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1249,새마을금고지원,29642620,-46765530,29642620
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1332,지자체재정분석및재정제도개선,32253200,-30046800,32253200
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1333,표준지방재정정보시스템운영(정보화),2722548150,-1151850,2722548150
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1335,지방세종합정보시스템운영(정보화),3479839100,-2160900,3479839100
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1336,도로명주소사업추진,2959750260,101863060,2959750260
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1338,지방회계결산제도연구개선,168279340,-60059660,168279340
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1340,지방공기업경영평가추진,1458950600,-25344000,1458950600
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1341,과표양성화를위한시가표준액조사,663594000,-22106000,663594000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1343,지방자주재원확충을위한정책추진,204624200,-12375800,204624200
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1300,지방재정세제,1346,지방교부세업무 정보화추진(정보화),200000000,0,200000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1431,연수원운영,1871065030,138626990,1871065030
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1432,연수원정보화(정보화),410698610,186914970,410698610
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1400,지방행정연수,1433,연수원수입대체경비,4077746170,-233782670,4077746170
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,1500,이북5도,1531,이북도민관련지원,965640610,62441480,965640610
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2831,보통교부세,2.31E+13,0,2.31E+13
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2832,특별교부세,2.45E+11,0,2.45E+11
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,13,지방행정·재정지원,2800,지방교부세,2833,부동산교부세,5.05E+11,0,5.05E+11
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1600,인사관리,1648,공무원단체건전육성,78731550,-95988450,78731550
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1831,책임운영기관제운영및정부조직진단관리,572943720,-111223580,572943720
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1832,민원처리개선(정보화),7507007810,454899770,7507007810
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1833,행정효율성향상,3805924690,-302663980,3805924690
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1835,개인정보보호강화,7364323050,948437600,7364323050
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1836,정보공개활성화,578062540,67947100,578062540
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1837,공공데이터개방및이용활성화지원(정보화),14297000000,1220000000,14297000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1800,창조정부조직,1838,대민서비스기반확충,948798550,-43865760,948798550
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1932,전자정부실행기반마련(정보화),69478000000,6316000000,69478000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1934,지역정보화지원(정보화),17845528500,-3693700,17845528500
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1935,정보보호체계강화(정보화),8337899560,183220560,8337899560
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1936,전자정부성과평가강화(정보화),317300000,60360000,317300000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1943,공공서비스신기술적용촉진(정보화),4019500000,246500000,4019500000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1944,정부통합전산센터운영(정보화),1.66E+11,-804932330,1.66E+11
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1945,정보화마을활성화(정보화),2367739500,-6350500,2367739500
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1946,국제사회전자정부선도국가위상강화(정보화),2205647110,287217110,2205647110
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1947,정보자원관리기반확충(정보화),4493004750,1146254750,4493004750
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1949,미래전자정부추진(정보화),2036000000,0,2036000000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1950,행정정보화지원및관리조정(정보화),4046449160,937449160,4046449160
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,15,정부자원관리,1900,전자정부,1957,제3정부통합전산센터신축,1558788480,-2905090,1558788480
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2000,정부의전,2031,국가의정관리,3963214670,1126173940,3963214670
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2100,청사관리,2131,정부청사시설관리,91796046980,11650921900,91796046980
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2100,청사관리,2135,공무원통근버스운행,5735594260,1006990600,5735594260
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2231,기록물효율적관리,4909615590,375897140,4909615590
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2232,기록관리정보화(정보화),2799981660,200405580,2799981660
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2233,기록관리정책및교육,502514140,-38108270,502514140
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2234,기록정보서비스,694485080,-11657500,694485080
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2236,기록물보전시설관리,3778725360,-262780030,3778725360
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2237,기록물보존기술연구,490380660,-3816430,490380660
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2200,기록물관리,2238,대통령기록관리,4632131860,-26542280,4632131860
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2331,과거사관련업무지원단운영,6474317290,33255180,6474317290
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2333,강제동원진상규명,9179487160,-13788540,9179487160
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2334,민주화관련자명예회복,837887210,43309430,837887210
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2335,민주화운동기념사업회지원,15700700000,1368700000,15700700000
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,2300,민주화지원및과거사정리,2336,민주화운동기념사업지원,6741126270,4432600,6741126270
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7001,본부인건비,59061782130,8233027190,59061782130
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7002,소속기관인건비,50219553130,8223037180,50219553130
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7011,본부기본경비,11039196330,-472460700,10721376990
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7018,소속기관기본경비,6055417630,275471040,6055417630
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7031,행정자치정보화(정보화),1236656680,69493740,1236656680
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7032,정책연구개발,38195500,18195500,38195500
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7033,부내행정지원,376552750,-187584210,376552750
2017,7,143,행정자치부,110,일반회계,10,일반·지방행정,16,일반행정,7000,행정자치행정지원,7036,국제행정발전지원,146645680,-149353320,146645680
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2402,과학수사연구원인건비,15161816600,2155505920,15161816600
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2418,과학수사연구원기본경비,2118218670,201965190,2118218670
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2431,과학수사활동지원,6938584640,535280950,6938584640
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2432,과학수사정보화(정보화),446185950,28666000,446185950
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,23,경찰,2400,과학수사,2434,과학수사감정기법연구개발,3140637750,-52233040,3140637750
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,25,재난관리,2500,재난안전,2532,국민생활현장체계구축,112750600,-95929400,112750600
2017,7,143,행정자치부,110,일반회계,20,공공질서및안전,25,재난관리,2500,재난안전,2546,서해5도종합발전지원,4100000000,0,4100000000
2017,7,143,행정자치부,110,일반회계,80,사회복지,82,취약계층지원,2600,일자리지원,2632,지역일자리창출,583153080,401353080,583153080
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1148,자원봉사활성화지원(제주),30000000,0,30000000
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1100,지방행정,1149,지자체자율통합지원,16685000000,0,16685000000
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1240,특수상황지역개발,1.29E+11,15000000000,1.29E+11
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1241,광역경제권추진지원,107550110,-26019890,106980110
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1242,특수상황지역개발(제주),1627750000,287250000,1627750000
2017,7,143,행정자치부,236,지역발전특별회계,10,일반·지방행정,13,지방행정·재정지원,1200,지역발전,1246,접경권발전지원,24502788800,4314000000,24502788800
2017,7,143,행정자치부,236,지역발전특별회계,20,공공질서및안전,25,재난관리,2500,재난안전,2543,어린이안전영상정보인프라구축,9117000000,1007000000,9117000000
2017,7,143,행정자치부,236,지역발전특별회계,80,사회복지,82,취약계층지원,2600,일자리지원,2631,지역일자리창출(제주),21682120000,3783480000,21682120000
2017,7,143,행정자치부,236,지역발전특별회계,120,교통및물류,121,도로,5000,지방도구조개선,5037,위험도로구조개선,14797000000,0,14797000000
