계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,추경차수,부문명,본예산금액,추경국회확정외화금액,추경국회확정금액,추경정부안외화금액,추경정부안금액
,지방청등기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(비총액),0.0,물류등기타,27000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(비총액),0.0,물류등기타,50000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(비총액),0.0,물류등기타,29793.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(비총액),0.0,물류등기타,52746.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,1200.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,13000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,137660.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,35000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,4500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,18000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,동해지방해양수산청 기본경비(총액),0.0,물류등기타,8640.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,17898.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,90024.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,151173.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,17976.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,31133.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,37259.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,9000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,104537.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,2000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,23000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(비총액),0.0,물류등기타,20000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,5745.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,26442.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,150000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,24000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,17521.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,29332.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,28000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,마산지방해양수산청 기본경비(총액),0.0,물류등기타,12960.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,20600.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,79583.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,226997.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,15000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,52420.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,118800.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,14600.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,184000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,24500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,22000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(비총액),0.0,물류등기타,50500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,23487.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,24278.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,140000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,50000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,14000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,119443.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,23992.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,목포지방해양수산청 기본경비(총액),0.0,물류등기타,10800.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,77004.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,42328.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,162998.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,1972.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,547700.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,27300.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,75500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,6500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,152000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,62000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,274369.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,73100.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,67100.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(비총액),0.0,물류등기타,393129.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,23140.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,268280.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,73510.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,21780.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,68210.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,부산지방해양수산청 기본경비(총액),0.0,물류등기타,28080.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,10846.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,17992.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,91912.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,390000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,2000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,40000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,1000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,91000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,14000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,102378.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,13000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,8500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,30000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(비총액),0.0,물류등기타,55372.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,20518.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,93380.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,102200.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,20522.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,30900.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,여수지방해양수산청 기본경비(총액),0.0,물류등기타,6480.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,5730.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,10384.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,91912.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,220997.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,28000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,1000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,85000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,8000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,126684.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,임차료,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,8000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,피복비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,9770.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),유형자산,자산취득비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,35272.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,상용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(비총액),0.0,물류등기타,29251.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,14320.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,62000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일·숙직비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,39000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,특근매식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,8000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),인건비,일용임금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,2000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,직책수행경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,15360.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),직무수행경비,특정업무경비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,울산지방해양수산청 기본경비(총액),0.0,물류등기타,4320.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),민간이전,고용부담금,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,33411.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),업무추진비,관서업무추진비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,20201.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국내여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,127899.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,4414.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,공공요금및제세,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,331753.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,관리용역비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,18500.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,급식비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,60000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,복리후생비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,3000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,시설장비유지비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,78254.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,유류비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,40000.0,0.0,0.0,0.0,0.0
,지방청등기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,교통및물류,일반회계,2024,해양수산부,해양수산행정지원,인천지방해양수산청 기본경비(비총액),0.0,물류등기타,104736.0,0.0,0.0,0.0,0.0
