계정명,단위사업명,경비구분,목명,세목명,지출구분,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정금액,정부안금액
손익계정,우특기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,소속기관기본경비,우정,25620.0,25620.0
손익계정,우특기본경비,기본경비(경상운영비),여비,국제화여비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,소속기관기본경비,우정,52532.0,52532.0
손익계정,우특기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,우편기본경비,우정,3358.0,3358.0
손익계정,우특기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,우편기본경비,우정,37759.0,37759.0
손익계정,우특기본경비,기본경비(경상운영비),여비,국제화여비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,우편기본경비,우정,63025.0,63025.0
손익계정,우특기본경비,기본경비(경상운영비),운영비,기타운영비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,우편기본경비,우정,770.0,770.0
손익계정,우특기본경비,기본경비(경상운영비),운영비,일반수용비,일반지출,통신,우편사업특별회계,2013,지식경제부,우정사업행정지원,우편기본경비,우정,15898.0,15898.0
,기술표준원정책수립운영,주요사업비(기금사업비),해외이전,국제부담금,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,기술표준정책,산업·중소기업일반,640170.0,640170.0
,기술표준원정책수립운영,주요사업비(기금사업비),운영비,시험연구비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,적합성정책,산업·중소기업일반,12715.0,12715.0
,기술표준원정책수립운영,주요사업비(기금사업비),운영비,시험연구비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,제품안전정책,산업·중소기업일반,3877.0,3877.0
,기술표준원정책수립운영,주요사업비(기금사업비),운영비,시험연구비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,지식산업표준화,산업·중소기업일반,5677.0,5677.0
,변화관리능력개발,주요사업비(기금사업비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,변화관리능력개발,산업·중소기업일반,4125.0,4125.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,무역위원회기본경비,산업·중소기업일반,83606.0,83606.0
,본부기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,무역투자실기본경비,산업·중소기업일반,17919.0,17919.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,무역투자실기본경비,산업·중소기업일반,61993.0,61993.0
,본부기본경비,기본경비(경상운영비),민간이전,연금지급금,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,본부기본경비,산업·중소기업일반,36834.0,36834.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,본부기본경비,산업·중소기업일반,94905.0,94905.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,본부전산운영경비,산업·중소기업일반,5731.0,5731.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,산업경제정책관기본경비,산업·중소기업일반,26975.0,26975.0
,본부기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,산업자원협력실기본경비,산업·중소기업일반,48000.0,48000.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,산업자원협력실기본경비,산업·중소기업일반,161215.0,161215.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,신산업정책관기본경비,산업·중소기업일반,27663.0,27663.0
,본부기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,에너지자원실기본경비,산업·중소기업일반,18286.0,18286.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,에너지자원실기본경비,산업·중소기업일반,67745.0,67745.0
,본부기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,에너지절약추진지원단기본경비,산업·중소기업일반,3210.0,3210.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,에너지절약추진지원단기본경비,산업·중소기업일반,14223.0,14223.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,연구개발특구기획단기본경비,산업·중소기업일반,3331.0,3331.0
,본부기본경비,기본경비(경상운영비),업무추진비,관서업무비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,정보통신산업정책관기본경비,산업·중소기업일반,2715.0,2715.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,정보통신산업정책관기본경비,산업·중소기업일반,9685.0,9685.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,주력산업정책관기본경비,산업·중소기업일반,27701.0,27701.0
,본부기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,지역경제정책관기본경비,산업·중소기업일반,13409.0,13409.0
,본부인건비,인건비(기금인건비),인건비,보수,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,본부인건비,산업·중소기업일반,1333140.0,1333140.0
,본부정책수립운영,주요사업비(기금사업비),운영비,임차료,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,지식경제정책지원,산업·중소기업일반,311773.0,311773.0
,본부정책수립운영,주요사업비(기금사업비),해외이전,국제부담금,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,지식경제정책지원,산업·중소기업일반,34658.0,34658.0
,본부정책수립운영,주요사업비(기금사업비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,통신정책관리,산업·중소기업일반,7461.0,7461.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,광업등록사무소운영,산업·중소기업일반,3394.0,3394.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,군산무역원운영,산업·중소기업일반,5306.0,5306.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,기술표준원기본경비,산업·중소기업일반,6038.0,6038.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,기술표준원전산운영경비,산업·중소기업일반,338.0,338.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,기술표준정책국기본경비,산업·중소기업일반,45487.0,45487.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,대불무역원운영,산업·중소기업일반,6054.0,6054.0
,소속기관기본경비,기본경비(경상운영비),여비,국외업무여비,일반지출,산업·중소기업및에너지,일반회계,2013,지식경제부,지식경제부행정지원,동부사무소운영,산업·중소기업일반,2526.0,2526.0
